#{"env_id": "Humanoid-v2", "t_start": 1519555780.3832934, "gym_version": "0.9.7"}
r,l,t
75.477511,16,1.113364
81.275613,17,1.487571
81.393246,17,1.853636
80.900468,17,2.223811
80.262551,17,2.592376
81.257504,17,2.966953
130.735186,29,3.615143
76.42908,16,3.976566
205.810199,42,4.932722
76.049022,16,5.311313
85.647892,18,5.714403
85.66533,18,6.116684
82.509629,18,6.538763
75.491433,16,6.898128
85.121284,18,7.326169
84.473069,18,7.737413
80.069359,17,8.126559
81.149256,17,8.542579
84.590602,18,8.954779
96.539782,21,9.454504
91.232783,19,9.878326
143.95819,31,10.625156
74.22136,16,10.98093
108.833536,24,11.530469
80.373516,17,11.90213
96.950246,20,12.369532
86.161545,18,13.635365
130.913256,29,14.317933
74.175453,16,14.681544
102.447246,22,15.185375
115.877555,24,15.731562
75.28898,16,16.092019
76.053478,16,16.481547
80.92005,17,16.867021
84.888854,18,17.285647
139.490343,29,17.936904
75.584036,16,18.300581
97.609331,21,18.770673
85.727208,18,19.193352
79.935482,17,19.582323
139.565688,30,20.282661
80.728837,17,20.669645
79.644095,17,21.058708
80.722514,18,21.510939
82.698398,18,21.923024
85.399248,18,22.355951
110.859521,23,22.886484
184.693365,42,23.86669
80.237852,17,24.266173
76.578997,16,24.631296
105.608167,22,25.747226
74.294416,16,26.111018
76.31535,16,26.49024
92.297729,19,26.931402
132.939626,28,27.596359
76.512365,16,27.965514
81.198704,17,28.364179
80.921833,17,28.750259
91.712332,19,29.178753
110.210768,24,29.773199
190.956676,40,30.704745
133.359368,30,31.413623
116.411575,25,31.982484
85.569134,18,32.423019
74.867962,16,32.792039
80.325888,17,33.18518
131.255964,29,33.874422
81.364397,17,34.280546
203.575775,45,35.340702
98.643148,20,35.799385
77.166741,17,36.19899
95.937206,20,36.66392
97.90917,20,37.119625
76.295284,16,37.496307
124.249136,26,38.704779
115.573461,27,39.374462
184.971728,38,40.280312
80.683772,17,40.691364
84.69072,18,41.10218
86.177495,18,41.55133
94.610606,20,42.018858
90.924425,19,42.483273
80.398189,17,42.877134
76.267627,16,43.264852
120.898531,25,43.854913
81.06239,17,44.256018
152.07821,32,45.01094
129.022933,26,45.630251
90.643191,19,46.075387
83.658765,18,46.516652
96.310468,22,47.038725
128.144726,28,47.706759
142.81983,29,48.40284
103.770792,22,48.913032
105.884578,23,49.445664
100.802155,21,49.927384
151.401417,35,51.387638
83.221289,20,51.858486
80.061193,17,52.266753
240.784037,57,53.638156
161.645119,35,54.478714
103.924094,22,54.99009
134.305961,30,55.726286
96.078541,21,56.238674
142.804362,32,57.015856
76.071324,16,57.426172
85.715313,18,57.86129
83.317566,18,58.303395
112.282308,23,58.859432
159.640896,32,59.646161
200.124691,41,60.637073
150.152596,33,61.425288
161.607907,34,62.222285
166.082585,36,63.099539
81.087481,18,64.17575
97.752458,21,64.684759
125.57361,26,65.328762
81.141744,17,65.744615
230.811109,49,66.951975
130.5172,29,67.655089
102.812397,21,68.149297
100.575466,21,68.658128
111.109594,23,69.207371
85.632718,18,69.660703
232.583716,46,70.777765
203.194546,47,71.932328
273.441973,53,73.23737
104.963151,24,73.819742
108.91073,24,74.40364
299.431032,61,75.862229
181.184151,39,77.424185
213.13307,42,78.447971
192.825633,42,79.507184
138.27942,29,80.215897
107.105592,23,80.786752
324.866965,77,82.721066
267.665106,56,84.099135
222.091605,54,85.405028
230.320807,47,86.55375
348.624392,64,88.143732
290.092696,68,89.848006
103.626284,22,90.998604
187.417973,38,91.942925
245.447953,59,93.423764
142.243199,34,94.279232
400.805907,81,96.286767
181.851079,40,97.28127
275.854799,60,98.788471
384.158636,88,100.966651
266.798161,64,102.528763
213.217076,46,104.273483
287.155436,56,105.690829
188.387417,41,106.725915
296.675094,64,108.341677
207.154604,39,109.328922
248.39696,54,110.663836
168.210181,36,111.531752
325.505358,67,113.220027
87.46578,18,113.707175
272.335134,54,115.06451
210.299891,46,116.203352
179.894272,42,117.875937
264.799353,60,119.401496
116.340181,24,119.984106
326.370278,71,121.780138
239.373533,47,122.957292
296.664678,57,124.400578
307.753474,58,125.861858
127.244758,29,126.601249
372.889396,77,128.556697
359.49998,76,131.083094
335.242823,66,132.764944
370.118224,74,134.62445
249.372031,49,135.862964
423.773158,85,138.025576
287.039234,60,139.538376
315.883735,70,141.289105
114.442531,24,141.886507
199.113763,41,142.917191
85.488335,18,143.370336
407.352341,78,145.876614
270.304709,54,147.260908
225.733781,43,148.346869
202.280507,43,149.427453
215.547251,44,150.56884
374.545403,74,152.44643
287.844704,54,153.808763
360.170728,68,155.542675
164.645868,34,156.407934
305.555585,71,158.846039
540.824372,106,161.595125
323.808308,61,163.145883
678.770203,152,167.025576
225.626457,44,168.138994
358.19159,70,169.953005
265.047063,65,172.206576
252.766673,57,173.713384
163.348549,38,174.708127
277.270012,56,176.192381
384.54791,75,178.139014
226.528379,45,179.31106
309.442845,67,181.060573
280.578764,52,182.438524
302.943838,64,184.098413
223.362422,45,185.85362
297.498446,61,187.461451
371.954441,81,189.506048
307.255112,73,191.352654
299.222108,65,192.992174
250.145047,58,194.521869
372.452545,75,196.475973
253.614884,51,197.865201
386.984475,93,200.979575
290.574789,55,202.472264
288.004268,58,203.999232
277.234281,57,205.499165
407.585976,83,207.657629
307.453618,61,209.241453
225.972788,54,210.640212
346.023618,64,212.298778
304.394613,69,214.673757
344.113328,67,216.420569
359.88512,69,218.120553
539.629244,119,221.07542
333.375321,65,222.693863
517.705005,102,225.242822
326.962519,67,227.547318
197.840254,46,228.744829
249.797257,52,230.109799
229.277407,48,231.389414
239.358861,51,232.747342
314.692448,64,234.414666
443.38225,90,236.729432
320.214576,73,238.603261
266.221253,68,240.968683
298.1085,60,242.529571
269.027174,57,244.011243
273.78672,64,245.661019
182.55577,42,246.750175
280.499198,59,248.27628
406.103267,88,250.553857
302.55118,66,252.314603
443.755432,87,255.2016
299.267111,68,256.982861
294.695464,61,258.578584
244.396233,55,259.997637
329.539748,64,261.662122
306.245422,65,263.382186
400.055715,78,265.459518
523.967795,104,268.16503
370.815421,74,270.726754
372.349141,75,272.702824
395.186639,87,274.998485
360.272532,69,276.797958
208.774697,44,277.957856
200.10546,46,279.160781
317.375358,61,280.781546
390.165651,74,283.358125
424.788857,85,285.572162
372.040868,81,287.697093
224.803165,46,288.936251
277.600849,65,290.637755
312.368838,64,292.339709
446.373246,103,295.070676
436.004738,85,297.915444
317.72067,68,299.687323
440.548841,86,301.91009
422.287493,98,304.499821
344.757546,68,306.268787
402.026235,82,308.427847
308.998397,59,309.963729
251.5091,50,311.891621
354.538971,82,314.055225
440.286678,81,316.171936
473.264538,106,318.883202
554.925154,105,321.582016
326.074041,62,323.18592
325.289852,69,325.585871
390.184398,75,327.542094
403.35071,77,329.573057
422.377848,92,331.970149
408.821044,81,334.090402
417.930636,85,336.317017
340.790794,64,337.991613
300.236122,60,340.15089
356.938667,69,341.977826
331.35069,64,343.620005
471.216264,103,346.297266
383.896781,71,348.132515
294.207207,59,349.674618
312.10341,61,351.250873
332.098231,72,353.769434
443.247793,82,355.904997
386.550069,71,357.749903
388.581764,84,359.874204
318.518429,62,361.426881
365.989416,69,363.154753
398.080992,80,365.211825
413.775479,78,367.821648
377.791066,84,369.977225
400.508401,88,372.215719
342.439473,64,373.871871
539.329138,120,376.982054
389.329673,84,379.172568
579.721465,123,382.984576
323.461048,69,384.793314
407.66343,78,386.849827
344.948987,72,388.829122
477.313575,93,391.33596
348.415692,67,393.128331
420.977134,94,396.215783
379.80266,76,398.180849
441.199018,98,400.762436
344.47732,64,402.481716
362.34092,72,404.388139
559.993821,111,407.286032
297.973634,66,409.640754
405.378396,80,411.734172
450.659372,99,414.376694
425.392702,83,416.645831
250.624124,48,417.936594
426.325962,82,420.12251
331.088692,62,421.781416
536.378519,104,425.115718
393.758653,76,427.124027
359.008708,67,428.898311
264.743861,55,430.363989
615.509774,126,433.694255
261.444787,56,435.154717
397.238788,77,437.789195
393.98595,74,439.709487
373.293273,74,441.645827
776.655175,159,445.812051
399.943496,90,448.134496
353.291803,69,449.9599
439.620026,86,452.820983
399.417728,79,454.884451
698.167141,133,458.370723
505.673059,100,460.929693
310.806301,61,462.512096
297.689205,59,464.04505
480.756094,90,467.017433
404.727083,74,468.963646
349.62361,65,470.673692
562.920633,107,473.573731
509.762353,110,476.512793
390.669416,74,478.48647
484.006283,99,481.683781
506.051179,107,484.519851
401.12382,78,486.585691
504.996748,88,488.905576
389.063082,71,490.786837
397.589783,78,493.440461
368.011564,71,495.330614
392.509686,75,497.353601
319.310509,74,499.323335
493.184383,99,501.955628
386.292492,79,504.106795
525.830766,115,507.94276
371.40279,72,509.980628
466.904047,88,512.416779
544.515529,103,515.221769
593.914135,107,518.133647
443.002256,86,520.443541
391.526232,77,523.066112
404.610299,75,525.044049
318.105387,63,526.71869
464.162538,92,529.191688
422.576424,80,531.31088
359.88005,69,533.125557
351.479498,68,534.963016
416.605265,80,537.655733
425.871292,80,539.773185
439.238721,89,542.083743
631.573968,127,545.44047
399.136395,89,547.77836
574.610086,109,551.219293
390.57902,75,553.191203
354.678534,65,554.905571
700.822791,134,558.468081
467.62855,90,560.852072
608.951282,113,563.795908
411.528054,90,566.788143
538.006305,104,569.540755
391.484776,77,571.562941
680.47842,130,574.954347
377.89642,70,576.760073
414.988776,80,579.473462
519.748411,94,581.93482
408.489424,83,584.112632
499.299598,93,586.60834
389.905252,75,588.621159
436.845466,84,590.846005
618.214845,115,594.514518
397.998007,75,596.478237
631.046287,119,599.560287
533.707794,102,602.160255
479.524062,90,604.548933
325.060521,62,606.171012
555.038493,108,609.707727
499.891919,95,612.259915
488.172354,94,614.78618
376.105575,71,616.679387
422.671779,77,618.729559
494.889237,116,622.440215
604.371367,109,625.482379
392.927258,77,627.635941
535.562428,100,630.355061
454.409351,99,633.007549
409.577074,81,635.199118
451.26546,85,638.149277
393.170638,76,640.208152
651.928229,122,643.516731
551.803526,105,646.380699
468.755799,86,648.692498
259.522076,56,650.781285
603.398487,115,653.830998
361.938722,68,655.638904
497.186447,109,658.558359
582.630229,104,661.318762
676.042014,129,665.38026
320.321748,68,667.171041
494.623551,95,669.710747
450.700367,84,671.944308
810.392211,153,676.058001
539.442871,114,679.707765
417.455223,77,681.79484
674.243355,127,685.363801
523.600009,102,688.168998
415.850239,76,690.267791
459.160218,98,693.016897
314.495098,70,695.553955
428.62784,83,697.836159
