#{"t_start": 1519654444.7932117, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-310.761514,83,1.3061
-83.111278,30,1.477429
-76.729823,17,1.575531
-44.832285,12,1.642891
-230.274909,69,2.071725
-61.832624,17,2.169513
-155.985101,42,2.41392
-135.745067,60,2.766526
-3252.109171,1000,9.21824
-38.594658,10,9.27828
-86.891398,27,9.432116
-46.7568,21,9.553077
-53.400778,22,9.683807
-94.69981,34,9.901905
-72.250424,22,10.053051
-58.515115,13,10.138541
-74.65897,31,10.319079
-108.852436,38,10.620928
-260.823865,106,11.265334
-390.105854,120,11.992927
-76.566348,30,12.17126
-286.383914,106,12.793851
-280.954065,104,13.442201
-36.695061,8,13.489449
-200.198572,61,13.949578
-2934.325289,1000,20.110391
-88.71191,38,20.333117
-114.224348,44,20.597999
-308.021451,107,21.245866
-311.732585,106,21.889225
-61.701394,21,22.020069
-257.554145,83,22.505938
-252.557816,87,23.048841
-447.694318,180,24.215877
-83.179176,35,24.416327
-41.261005,14,24.500924
-254.651531,80,24.993345
-102.494435,28,25.159197
-2623.609761,1000,31.344904
-2595.679738,1000,37.460248
-66.395511,24,37.60107
-48.310685,20,37.714236
-49.0088,17,37.814548
-320.262685,135,38.629019
-128.000463,65,39.099266
-53.433505,23,39.237771
-132.439738,71,39.664847
-108.667194,37,39.893258
-268.764337,94,40.441498
-178.192961,65,40.825602
-15.257096,22,40.964447
-128.091578,49,41.254566
-75.713307,34,41.450132
-121.329806,45,41.710606
-146.219974,58,42.151601
-98.445967,38,42.37771
-2345.562306,1000,48.541437
-159.229497,69,48.975858
-2284.384341,1000,55.219334
-76.895865,50,55.51671
-40.962017,12,55.58598
-50.163717,20,55.700768
-87.007431,34,55.915422
-21.952095,11,55.979775
-23.409307,12,56.049839
-72.565187,17,56.154197
-62.087311,21,56.279988
-141.615919,58,56.615636
-235.00446,93,57.188486
-85.23864,40,57.424591
-131.837928,71,57.843741
-222.253372,107,58.553049
-98.071488,47,58.835469
-341.850597,166,59.861651
-66.665587,21,59.982667
-217.186834,69,60.384591
-42.085276,17,60.487213
-90.17295,39,60.717017
-29.693715,13,60.796749
-175.978411,86,61.409746
-104.684325,48,61.696078
-61.041757,47,61.988725
-2072.09497,1000,68.165048
-53.303256,30,68.338553
-67.005086,41,68.585736
-39.377512,43,68.851246
-68.489367,32,69.039987
-132.265372,69,69.448001
-23.51024,11,69.508856
-109.962236,34,69.712066
-41.011466,13,69.793259
-50.601342,17,69.9104
-41.31558,21,70.034639
-75.077185,25,70.18584
-99.600562,47,70.462537
-107.806196,43,70.79109
-32.487002,16,70.896388
-29.047848,19,71.021648
-91.286911,37,71.243
-206.87233,88,71.758894
-48.552943,16,71.867269
-97.013836,52,72.173081
-23.949363,11,72.241062
-66.538484,42,72.493857
-277.24476,132,73.288094
-47.738481,23,73.420434
-53.066436,34,73.619404
-1890.577023,1000,79.848743
-45.858988,28,80.027236
-20.200849,21,80.23252
-20.828911,23,80.365759
-43.058747,48,80.647464
-31.551248,24,80.79242
-258.461874,116,81.501656
-57.810296,38,81.72626
-23.329785,13,81.806056
-384.986547,212,83.106381
-27.281852,17,83.204086
-94.739829,73,83.71252
-120.241441,60,84.110035
-26.254884,13,84.183029
-118.213924,48,84.471099
-100.136765,57,84.807891
-129.764959,82,85.319551
-17.451482,25,85.471667
-15.715487,13,85.545806
-34.917679,24,85.678564
-35.708171,29,85.865842
-38.666815,44,86.124212
-212.600886,158,87.158453
-48.604659,59,87.49937
-39.544135,38,87.73148
-109.821146,51,88.07324
-22.799897,21,88.202963
-44.066907,26,88.357569
-19.868465,13,88.431874
-119.920239,76,88.901817
-93.372797,37,89.128888
-20.087008,21,89.254125
-47.877306,24,89.396816
-65.383067,25,89.540867
-34.936078,16,89.701111
-107.743037,42,89.96544
-34.902375,25,90.112922
-21.65997,16,90.208875
-6.304617,12,90.275484
-197.199133,113,90.959863
-62.182518,37,91.178572
-48.722437,25,91.324783
-33.404491,13,91.400151
-79.863037,48,91.679029
-88.096211,64,92.07284
-16.049515,11,92.138076
-210.028033,99,92.740501
-14.226578,16,92.920574
-12.583069,20,93.038594
-47.302265,21,93.167324
-1619.328582,1000,99.309932
-86.731339,67,99.698398
-26.598253,24,99.846857
-54.769893,41,100.084866
-96.129272,50,100.379724
-1496.491768,1000,106.521553
-40.634086,15,106.606833
-236.332073,117,107.321414
-46.067848,33,107.512559
-104.428309,61,107.878255
-31.045835,14,107.965786
-40.575911,15,108.051219
-35.112615,20,108.164956
-27.571359,23,108.302978
-21.291593,17,108.40017
-34.028513,30,108.655914
-55.71832,31,108.845882
-66.885449,54,109.167024
-11.359914,11,109.231066
-49.391622,31,109.411218
-22.381639,12,109.481877
-95.866816,49,109.771626
-84.413989,65,110.179623
-40.07004,24,110.320782
-88.913433,50,110.613484
-64.902944,36,110.833573
-14.833052,17,110.933403
-12.297519,13,111.010465
-1528.07167,1000,117.154383
-93.569212,64,117.528764
1.153485,26,117.678383
-310.98799,170,118.786709
-135.271993,116,119.475341
3.720285,40,119.708994
-64.663931,41,119.969305
-58.844331,46,120.239577
-682.121046,531,123.574084
-28.052075,19,123.684502
-70.73916,47,123.975574
-22.571546,28,124.138333
-67.750625,69,124.61696
-9.851626,25,124.763253
-39.005333,30,124.97169
-2.822224,12,125.040539
-20.946003,19,125.151991
-24.918132,19,125.266965
-4.227294,12,125.333809
-24.558783,9,125.383073
-26.85496,32,125.575618
-19.682872,13,125.653698
-33.211753,29,125.82869
-48.669429,31,126.039672
-17.635883,19,126.152706
-8.871119,9,126.205824
-22.447856,22,126.336268
-34.111214,14,126.42018
-106.877843,99,127.005943
-61.722173,24,127.143081
-46.688008,30,127.319234
-6.716074,20,127.511672
-138.883776,116,128.245331
-54.100691,54,128.564338
-28.348705,20,128.680479
24.993068,33,128.896066
6.412173,29,129.083224
-24.54556,14,129.166876
-29.190101,14,129.245293
-49.353958,34,129.445175
-47.84655,22,129.572336
-40.375034,35,129.773395
-124.977296,105,130.408264
-51.712218,33,130.678717
-44.807392,18,130.792596
-32.162294,26,130.95649
-15.927659,17,131.059462
-79.084537,51,131.359555
-55.992062,35,131.566206
-39.945685,29,131.738547
-1140.86794,1000,137.880807
-37.746232,28,138.054205
-20.327511,11,138.120128
3.563373,18,138.224469
-27.489007,19,138.333915
-7.255289,12,138.4055
0.77354,46,138.681925
-62.288303,46,138.978136
-13.180546,12,139.047969
-22.009972,37,139.270138
-49.647418,50,139.563643
-19.902696,22,139.695206
-89.263074,82,140.276613
-18.750765,20,140.396844
-136.399197,89,140.933048
-11.052667,15,141.023897
-31.734893,12,141.093116
-57.067799,47,141.370028
-7.318247,25,141.515936
-39.584959,37,141.735221
-64.654097,61,142.109111
-48.828099,35,142.312407
-16.688648,15,142.403088
-17.846839,32,142.590352
-19.283268,35,142.801763
-9.699198,29,142.987452
-13.133727,22,143.118881
-34.854699,17,143.293227
-135.427987,119,144.009782
-18.259818,21,144.134395
-18.691916,15,144.222261
-68.509989,56,144.543737
-12.455918,12,144.611498
-25.297808,26,144.769768
-14.116761,26,144.940629
-35.482005,23,145.0759
-52.223023,27,145.229827
-13.898398,26,145.38524
-15.131021,17,145.482968
-19.729725,25,145.627379
-54.135466,28,145.796871
-25.858581,48,146.104841
-54.244461,55,146.500593
-27.624647,13,146.578883
-26.432238,32,146.769331
-148.365708,120,147.502711
-35.597486,33,147.704591
-34.196261,33,147.914752
-16.796555,30,148.099062
-18.434674,49,148.390455
-23.047592,50,148.686111
-22.388611,14,148.769151
-63.165792,110,149.491643
-36.016872,30,149.756571
-32.902468,17,149.86599
-33.283541,21,149.992748
-29.706621,17,150.094776
-24.650428,51,150.392106
-73.290723,63,150.799868
-18.480256,42,151.088654
-10.71887,14,151.169649
-126.3989,81,151.644691
3.868057,22,151.813209
-29.522361,46,152.121116
-2.252909,17,152.222461
-31.273379,36,152.431536
-53.072156,36,152.639952
-49.000215,71,153.206933
-37.053632,31,153.402947
-18.227316,16,153.498278
-38.921259,51,153.802119
-14.489975,15,153.899981
-36.532896,22,154.033776
