#{"env_id": "Humanoid-v2", "t_start": 1519555779.4538326, "gym_version": "0.9.7"}
r,l,t
81.124758,17,2.061704
90.908681,19,2.480332
108.295226,23,2.971683
81.008487,18,3.368878
98.417634,21,3.826225
85.814333,18,4.233344
87.730097,20,4.674396
76.555719,16,5.036493
226.831355,50,6.187977
173.704095,38,7.042186
81.039041,17,7.440385
131.243313,28,8.074502
149.758739,34,8.867275
76.541342,16,9.251447
76.249613,16,9.626911
121.740024,27,10.268164
128.990314,30,10.940249
85.952582,18,11.389385
113.737262,25,11.953285
81.516272,17,12.343867
151.586884,32,13.063823
111.404576,23,14.443318
78.79871,17,14.840843
123.107558,26,15.448614
91.290202,19,15.883277
85.922018,18,16.294684
104.06745,21,16.772068
81.176661,17,17.161958
76.081848,16,17.54512
76.329031,16,17.910561
113.141547,23,18.433305
118.393362,27,19.034856
79.92021,17,19.428426
115.883869,26,20.024702
75.916893,16,20.398558
80.96966,17,20.778534
76.36647,16,21.15478
175.059943,40,22.075134
171.246614,38,22.988321
254.254618,49,24.135878
86.696616,18,24.562113
71.574125,15,24.906146
81.02016,17,25.308118
85.6352,18,25.715724
78.2915,17,26.719126
134.798504,31,27.440463
86.140592,18,27.856092
80.591064,17,28.263549
85.920761,18,28.683147
74.985705,16,29.047594
93.853475,20,29.518186
126.701762,27,30.130395
76.560125,16,30.538216
73.962318,16,30.904114
93.397587,20,31.381582
115.870046,27,31.996591
127.583366,27,32.636754
84.206753,18,33.047853
178.714781,36,33.902463
76.518753,16,34.293994
71.349867,15,34.640159
71.748331,15,34.983655
86.184489,18,35.419132
90.823895,20,35.886811
86.8185,18,36.308795
75.062868,16,36.679691
71.122678,16,37.049549
146.63547,31,37.770653
76.522768,16,38.140033
159.694375,36,39.583761
100.33147,21,40.09161
121.565499,27,40.747463
99.219055,23,41.310066
86.009187,18,41.731462
92.405872,20,42.201339
209.986006,46,43.315512
153.657451,34,44.106864
97.365214,23,44.662509
80.542553,17,45.055841
98.745523,21,45.563375
129.398798,31,46.301268
98.58144,21,46.789179
102.902014,22,47.324405
80.906739,17,47.727841
269.14156,57,49.068725
101.423932,21,49.590168
85.949562,18,49.994498
88.209717,20,50.463452
75.323177,16,50.829552
217.537869,49,52.619776
76.469093,16,52.994663
122.311685,26,53.638058
121.846907,25,54.231068
85.12004,18,54.656166
133.242524,29,55.357684
193.441818,41,56.343875
137.685876,30,57.058765
