#{"env_id": "Humanoid-v2", "t_start": 1519555778.6418066, "gym_version": "0.9.7"}
r,l,t
112.788676,24,3.036674
80.136009,17,3.39969
84.07111,18,3.782927
118.610122,26,4.351275
83.659515,18,4.748439
133.055277,28,5.37326
76.308848,16,5.73592
90.548746,19,6.176283
100.238112,22,6.669147
79.077143,17,7.071555
97.298435,21,7.541138
85.883778,18,7.948893
81.188283,17,8.343109
75.534551,16,8.704838
85.311209,18,9.137641
94.950491,20,9.589979
151.006054,32,10.348809
139.103649,29,11.027725
85.753889,18,11.437124
75.00989,16,11.797077
75.177991,16,12.200123
79.623319,17,12.584909
80.843752,17,12.967756
86.075324,18,13.375489
88.29832,18,13.784768
99.633159,23,15.168041
76.506496,16,15.534549
85.793797,18,15.963172
130.548146,28,16.600087
100.790074,21,17.084234
80.484587,17,17.468081
85.496274,18,17.872626
119.154309,25,18.469232
74.72936,16,18.832695
79.580698,17,19.22353
85.208786,18,19.626896
86.062344,18,20.03775
70.33074,15,20.373525
80.868668,17,20.765528
75.956779,16,21.14168
81.218197,17,21.519787
85.517029,18,21.939057
85.309149,18,22.362633
108.108063,23,22.886263
109.176613,24,23.476928
78.063259,17,23.868437
85.13437,18,24.303144
91.511062,19,24.73946
70.675494,15,25.10424
86.453634,18,25.51132
81.076182,17,25.902254
85.536391,18,26.323469
95.500888,20,26.774262
80.589257,17,27.780057
81.794952,17,28.182757
230.910209,51,29.380275
75.645369,16,29.747384
81.255247,17,30.147031
107.30416,24,30.688047
76.437081,16,31.07451
80.886952,17,31.48818
75.409019,16,31.857795
75.33123,16,32.239205
82.418118,18,32.645705
92.104926,19,33.103386
105.271317,22,33.603899
196.633552,45,34.666383
79.839957,17,35.077785
79.557978,17,35.474812
77.926457,17,35.865167
105.063093,22,36.397394
100.617032,21,36.883027
173.659707,39,37.792028
74.762112,16,38.170948
75.2474,16,38.53747
81.314828,17,38.925554
76.142202,16,39.303079
137.091104,28,40.560087
106.061183,23,41.13336
74.14392,16,41.511045
81.32392,17,41.907939
99.261693,21,42.42792
144.774538,32,43.197985
112.675612,23,43.731556
82.402299,18,44.172594
81.612746,18,44.590775
126.696602,27,45.244871
76.266924,16,45.616122
86.010603,18,46.045181
108.480527,24,46.606189
85.955818,18,47.035712
76.282663,16,47.4122
126.427662,28,48.086282
221.729443,47,49.210396
78.164823,17,49.601914
104.941903,22,50.139079
75.220775,16,50.513635
71.845356,15,50.848659
80.97885,17,51.251865
126.587823,27,51.865355
129.722074,27,53.147879
143.633311,31,53.875669
85.464473,18,54.330046
96.403511,20,54.798253
128.869513,27,55.443712
191.4903,42,56.44642
97.671086,21,56.941246
154.206334,34,57.773733
96.314628,22,58.323504
121.056211,25,58.917359
92.099817,20,59.428053
127.752559,27,60.089706
298.239131,60,61.548097
202.999759,46,62.65863
87.815242,18,63.09283
112.773234,23,63.625184
81.276221,17,64.035649
168.224257,39,64.991113
101.093616,23,66.185339
248.264093,51,67.434223
197.615719,43,68.49697
265.502544,54,69.792458
