#{"t_start": 1519654444.8656094, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-360.322785,83,1.232943
-76.205648,30,1.404203
-210.932588,61,1.768692
-101.508605,34,1.982251
-47.195601,22,2.107341
-91.382038,38,2.33
-179.77392,50,2.622751
-58.719684,24,2.776989
-158.937487,49,3.06707
-34.196938,12,3.136222
-100.248949,33,3.338983
-235.20131,63,3.709296
-216.429153,60,4.435073
-76.630036,29,4.605165
-124.751625,61,5.001199
-140.18442,46,5.273588
-34.604361,12,5.342739
-316.50024,94,5.912153
-134.596552,41,6.149294
-364.106058,113,6.820855
-66.849314,24,6.961745
-156.149188,44,7.22382
-42.020165,14,7.386034
-358.422103,86,7.914742
-103.639449,32,8.109165
-3234.44955,1000,14.306352
-41.982441,16,14.40084
-50.64783,25,14.55103
-422.877999,183,15.654682
-46.914493,22,15.79878
-78.301687,27,15.959681
-48.642456,19,16.069699
-314.401197,87,16.579012
-280.098587,114,17.338502
-44.757457,12,17.413062
-229.675396,82,17.927675
-61.727143,21,18.060092
-87.314056,35,18.262721
-78.221165,27,18.417148
-245.106063,92,18.983924
-42.401263,17,19.087323
-114.78962,33,19.272367
-119.52668,36,19.477622
-149.727094,47,19.760123
-48.659018,20,19.887236
-310.303103,88,20.481292
-54.568697,22,20.611649
-169.389245,72,21.051018
-344.08521,138,21.895223
-132.673543,42,22.139257
-110.750134,60,22.495558
-279.680097,119,23.305041
-123.099105,48,23.589152
-101.926498,35,23.812091
-41.69295,19,23.935734
-47.315637,17,24.032925
-84.193255,32,24.218318
-83.232895,25,24.361988
-58.264218,18,24.467183
-78.50627,31,24.651644
-36.334955,15,24.751131
-182.105032,102,25.363611
-139.508334,48,25.64411
-61.248836,28,25.83113
-175.843331,61,26.193693
-249.796823,98,26.883033
-133.111822,44,27.138727
-338.236958,127,27.89538
-19.842232,8,27.943163
-130.328521,44,28.203612
-42.152906,29,28.369479
-55.153068,17,28.470555
-226.504846,69,28.890542
-120.125697,39,29.117164
-80.935401,31,29.301746
-127.086305,54,29.69754
-217.48394,74,30.164944
-46.142738,22,30.289343
-104.184553,41,30.533737
-63.801097,32,30.726646
-28.117596,11,30.798321
-95.408952,34,31.026863
-117.046393,39,31.252604
-296.193593,109,31.915953
-128.427732,54,32.230357
-377.95469,153,33.212144
-46.182738,30,33.385621
-2599.702653,1000,39.525048
-34.362227,23,39.652383
-46.041947,19,39.776994
-125.890594,63,40.151003
-97.996644,33,40.341202
-60.994244,21,40.465069
-101.908108,20,40.578202
-237.297153,87,41.103641
-44.102485,12,41.174847
-55.842768,17,41.272083
-101.465553,40,41.507722
-62.54678,31,41.686927
-43.996385,24,41.843851
-62.552405,22,42.055378
-222.24997,101,42.654938
-75.70719,38,42.901186
-29.113349,15,42.99199
-90.161043,27,43.146915
-54.67995,30,43.319397
-265.248104,82,43.814623
-55.003435,21,43.944934
-180.355471,73,44.375655
