#{"env_id": "Humanoid-v2", "t_start": 1519555776.5248952, "gym_version": "0.9.7"}
r,l,t
119.120931,26,5.18908
72.884157,16,5.533169
81.070044,17,5.895126
88.613893,19,6.314849
103.574811,23,6.816052
180.070607,40,7.711053
85.47766,18,8.126994
80.088101,17,8.513597
73.111418,16,8.875312
86.354568,18,9.296958
79.379833,17,9.677444
84.946256,18,10.084609
108.252023,24,10.631245
80.719096,17,11.020419
87.734484,18,11.453042
91.76395,19,11.881463
85.481607,18,12.32096
90.31803,20,12.78165
84.242744,18,13.21405
86.031558,18,13.613919
81.420623,17,14.000284
117.448679,24,14.587111
141.366158,30,15.266169
74.327954,16,15.615683
81.546549,17,16.00924
86.068067,18,17.279839
178.220468,37,18.144387
80.035286,17,18.530164
148.651833,30,19.217946
96.424778,20,19.672388
90.303369,20,20.13319
90.978381,19,20.580732
76.49511,16,20.945239
93.149721,20,21.402357
79.810923,17,21.784779
81.379829,17,22.172991
79.501157,17,22.552792
105.545566,23,23.090341
101.372984,22,23.586669
85.053489,18,24.00044
91.547124,19,24.450667
75.938223,16,24.814803
132.947003,28,25.499594
76.233585,16,25.86417
111.045827,23,26.415459
81.389711,17,26.804053
85.86529,18,27.240231
113.342467,24,27.783729
89.480823,19,28.230332
75.351065,16,28.593483
104.378609,25,29.777617
67.584613,15,30.130296
82.050232,17,30.525973
137.852016,31,31.254778
135.483809,30,31.948982
131.016672,27,32.57782
81.332279,17,32.957661
96.681262,20,33.46015
170.256465,39,34.373146
76.578138,16,34.734617
97.679816,20,35.214868
90.910116,19,35.650283
75.631819,16,36.015097
73.794841,16,36.411382
80.732663,17,36.802119
75.550143,16,37.189534
96.262914,21,37.68028
84.765511,18,38.102518
76.44376,16,38.486576
138.081384,30,39.18901
76.371268,16,39.554339
127.238403,27,40.195973
89.828875,19,40.625606
94.269405,20,41.08808
71.386642,15,41.437806
88.949905,19,42.482489
97.477357,20,42.965553
181.707178,40,43.927413
99.174207,23,44.492646
98.274189,22,44.996351
110.565697,23,45.564846
134.713574,29,46.260322
91.345801,21,46.749279
76.453643,16,47.138079
85.629218,18,47.562851
74.114795,16,47.934782
76.098038,16,48.327815
80.776005,17,48.717467
101.035787,22,49.247195
86.663804,18,49.664463
86.408253,18,50.10038
80.500172,17,50.509056
75.934498,16,50.88668
81.418919,17,51.298574
108.688209,26,51.899785
81.128425,17,52.325986
80.107834,17,52.716859
91.379155,19,53.155516
96.104525,21,53.635771
76.513701,16,54.001918
144.601008,30,55.354225
138.701676,31,56.085728
133.463489,27,56.746048
123.568813,28,57.413282
229.145846,50,58.603274
183.622902,39,59.551081
108.302042,25,60.171743
75.953808,16,60.553503
90.59888,20,61.026975
76.112575,16,61.446828
84.947333,18,61.87535
81.459364,17,62.298919
100.461077,21,62.804665
103.039408,21,63.32434
91.700905,19,63.778156
86.25606,18,64.226282
196.920977,45,65.297224
317.116546,66,66.87298
84.704585,18,67.340648
148.644013,31,68.69859
248.871886,49,69.905268
104.273998,22,70.459319
127.206732,34,71.286743
229.612699,47,72.408097
388.289345,74,74.216277
81.379151,17,74.626065
90.6483,19,75.088058
104.510805,22,75.63509
170.845942,37,76.550086
81.071831,17,76.959699
111.376339,25,77.57014
218.552797,49,78.750038
149.088636,33,79.543313
116.532473,24,80.123271
205.824363,42,81.75677
124.181584,26,82.38971
177.389822,38,83.352146
76.20885,16,83.747054
170.042179,36,84.633547
118.702984,25,85.270958
194.817067,41,86.299949
141.209748,32,87.090958
171.695633,35,87.946576
93.12494,20,88.45051
171.771414,39,89.374235
166.866277,36,90.254443
154.684621,32,91.029979
243.642081,48,92.266219
96.622531,21,92.779616
318.316631,68,95.070334
160.363033,32,95.86563
76.557547,16,96.275522
220.686612,45,97.393689
260.425467,53,98.711106
340.465578,77,100.63483
111.079655,23,101.212988
119.824091,28,101.908141
238.035258,46,103.047164
163.569484,37,103.973344
207.179111,42,105.005948
244.436592,50,106.233086
245.073787,52,108.118033
232.097841,46,109.28566
377.406416,72,111.099456
346.946257,70,112.85976
109.655334,23,113.447267
313.451821,68,115.106096
136.954548,30,115.840461
234.358651,55,117.249067
217.435266,46,118.44598
238.02255,51,119.71116
262.914533,53,121.6438
99.261332,21,122.190558
251.719998,51,123.4674
286.846843,59,124.934183
263.193948,54,126.312588
290.076118,60,127.811551
134.357179,29,128.539339
267.185189,55,129.93249
223.070626,45,131.075912
305.70591,59,132.57899
146.812171,30,133.33831
145.414841,32,134.757151
245.000382,52,136.064566
289.084451,64,137.693829
299.573116,61,139.241847
249.773935,51,140.519696
273.392092,59,142.022401
99.90572,24,142.635346
241.089164,53,143.951941
258.652,51,145.232387
272.674339,63,146.814805
335.25341,66,149.032125
471.410457,88,151.261144
211.593286,43,152.339133
320.571478,70,154.115358
429.076075,98,156.618844
342.883846,66,158.304352
357.592582,72,160.121293
313.477242,65,162.414378
151.240525,33,163.265239
258.723698,64,164.927149
300.913298,68,166.663891
242.921149,48,167.898829
148.828907,31,168.693969
167.102087,36,169.605305
244.931105,50,170.87265
265.791004,51,172.173781
372.014867,88,174.442736
279.214421,57,176.501846
251.844969,54,177.926214
342.207582,71,179.804363
238.794429,46,180.997339
439.728896,84,183.182529
243.209646,49,184.468239
296.754026,58,185.991724
148.944177,31,186.79767
321.786773,68,188.575001
230.892415,49,190.437741
225.734165,45,191.615207
215.857032,43,192.695832
350.474943,67,194.395591
265.697871,50,195.640848
321.872101,66,197.349365
272.406152,55,198.774792
152.792568,34,199.660763
294.762002,68,201.502788
371.002139,74,204.088908
370.609521,70,205.991032
438.420467,87,208.300456
428.633854,87,210.561629
466.233772,99,213.143498
316.790526,61,214.715864
415.23753,79,216.763421
186.846597,41,218.421628
549.92338,106,221.132261
373.778724,83,223.208259
267.439669,51,224.458585
344.328261,68,226.150651
335.470565,65,227.736663
217.503494,47,228.93509
454.819345,88,231.779116
263.522347,54,233.202506
347.575952,69,235.001051
279.349569,56,236.514548
256.300601,57,237.981931
384.231111,72,239.857577
241.680755,57,241.32114
402.320558,79,243.357202
533.161202,107,246.731498
487.215068,96,249.229177
447.170039,87,251.480639
390.253233,76,253.426448
265.002373,52,254.791864
784.341857,149,259.344439
176.166951,37,260.310666
431.110107,83,262.478074
227.405066,50,263.769138
275.583622,63,265.406172
403.918769,94,267.879223
189.150418,42,269.000268
454.523194,89,271.354614
388.508215,84,274.138256
359.227845,68,275.942892
385.565498,84,278.171281
281.910655,61,279.763881
463.97965,93,282.202725
232.917501,55,283.660447
339.094279,66,285.403634
245.399755,51,287.35609
472.716801,94,289.798132
390.179289,76,291.807437
364.627,72,293.730416
392.110519,76,295.730153
572.235635,122,298.968658
415.889159,99,302.177521
408.231946,80,304.268886
430.021425,83,306.431596
298.949161,65,308.142333
282.559785,55,309.561991
457.466927,89,311.916695
454.664371,88,314.21226
410.670013,88,317.13583
384.045298,81,319.282664
403.942305,80,321.332251
375.953871,72,323.164613
423.44195,79,325.203068
314.200079,60,326.752373
361.091266,72,329.234278
642.867002,124,332.483984
263.110208,56,333.924582
325.187663,68,335.714375
253.427904,49,336.988616
311.038699,64,338.6596
394.479769,78,340.696415
354.954016,68,343.102584
353.657402,71,344.945051
509.482791,108,347.744157
308.4549,63,349.375356
466.506567,101,352.004229
386.580618,77,354.012586
494.251764,94,357.078154
374.694117,72,358.968323
419.344798,80,361.042417
299.53325,64,362.68769
334.2513,66,364.356053
344.476587,68,366.037206
351.485486,68,367.770802
480.399339,109,371.182754
533.913136,108,373.95205
427.252618,81,376.007331
606.028204,125,379.25881
504.305271,100,381.840893
504.709103,103,385.150661
553.21855,114,388.111197
313.087589,70,389.938368
383.141609,74,391.966824
387.342067,77,394.053906
342.386113,75,396.03989
366.449093,81,398.83324
312.712544,71,400.696728
277.852499,60,402.245674
356.29761,68,404.017826
649.909268,136,407.644632
426.778754,82,409.794654
427.047961,82,411.944839
251.767061,56,414.022176
739.625716,145,417.868275
436.369752,83,420.142344
352.482255,70,422.014904
309.982325,58,423.582689
462.424462,88,425.911201
684.915133,133,430.003031
353.495585,79,432.118784
277.992173,53,433.523086
370.229362,70,435.366489
473.692742,94,437.857326
430.669332,82,439.983413
417.502891,86,442.861785
376.049773,72,444.722644
445.603401,88,447.028555
471.847199,92,449.459425
516.162942,107,452.235891
226.379273,49,453.526334
419.594285,85,456.359005
251.444482,56,457.811299
563.981584,108,460.630997
528.194895,99,463.224678
377.057059,71,465.027582
531.819632,101,467.661249
334.662339,63,469.926452
451.196207,85,472.150575
395.337991,93,474.596293
411.961157,82,476.826721
387.746478,88,479.193422
349.054331,68,480.999848
417.400291,84,483.820957
281.861647,54,485.245569
417.775173,83,487.427872
460.73383,93,489.897219
385.139338,73,491.832555
311.010799,62,493.480936
444.982128,84,495.67762
343.583194,79,498.373889
476.900774,88,500.735644
550.723337,118,503.875446
322.07949,61,505.517119
471.508006,92,508.008189
328.926847,72,510.003029
264.566969,57,512.241742
543.3028,105,515.192121
635.060278,118,518.420254
293.608014,66,520.251484
493.767466,92,522.697078
376.104848,71,524.602143
478.300543,93,527.653816
537.157688,102,530.357095
436.149644,80,532.507572
409.65661,78,534.575584
345.800068,75,536.556836
541.901653,117,539.687083
367.702749,74,542.211293
500.503077,108,545.052004
318.795003,65,546.767515
468.047947,86,549.007217
549.090879,103,551.72806
432.761842,97,554.854953
482.362095,85,557.095315
417.854231,87,559.402137
317.487915,67,561.178382
490.245669,92,563.615739
434.856781,79,565.687887
782.527721,153,570.322925
429.969478,84,572.547137
524.524892,97,575.082393
515.878734,97,577.649149
571.821206,111,580.505263
327.596136,62,582.740699
437.692292,80,584.840066
510.083306,103,587.549389
516.549313,102,590.267742
397.733914,79,592.391371
349.116584,66,594.132023
433.835583,98,597.361021
629.211736,130,600.773401
521.990182,95,603.22854
499.263476,94,605.617901
402.426811,87,607.916461
540.072033,107,611.36306
665.085578,127,614.795734
