#{"env_id": "Humanoid-v2", "t_start": 1519555779.5218167, "gym_version": "0.9.7"}
r,l,t
101.571959,23,2.13754
80.711236,17,2.499888
80.461886,17,2.86209
76.266594,16,3.216884
74.498954,16,3.559428
76.05123,16,3.917091
75.219246,16,4.277509
76.437848,16,4.629848
127.379095,26,5.231981
131.520646,26,5.815891
118.476612,25,6.394275
79.310959,17,6.775594
121.70009,26,7.374541
81.076764,17,7.7572
103.730156,24,8.328323
90.893356,19,8.756229
77.841716,17,9.159349
98.409463,21,9.650892
117.110692,26,10.268476
86.315588,18,10.667542
86.917363,18,11.094923
91.271385,19,11.550469
86.649845,18,11.948923
205.497069,44,12.952976
86.106396,18,14.222143
152.863852,34,15.010428
85.551056,18,15.429272
107.141049,23,15.954629
84.918339,18,16.362185
76.58817,16,16.72693
204.514174,44,17.749942
79.887462,17,18.145178
109.188111,23,18.661603
81.344593,17,19.037112
86.008605,18,19.451346
81.299677,17,19.839817
154.540129,33,20.59796
85.847602,18,21.010847
71.926184,16,21.392432
96.257921,22,21.894317
291.217716,57,23.265721
85.956317,18,23.676199
95.655477,20,24.148851
76.044222,16,24.520382
87.61725,18,24.931512
152.93929,34,25.71611
75.320362,16,26.697946
81.425129,17,27.089736
75.78271,16,27.464982
108.13992,22,27.977926
75.565861,16,28.362032
114.862353,24,28.914226
113.335427,24,29.473895
86.438486,18,29.877623
89.955248,19,30.351743
78.183376,17,30.745975
104.931962,22,31.269909
95.533206,20,31.722274
127.107037,28,32.385763
81.013445,17,32.772208
120.452889,26,33.39892
69.052403,15,33.741731
76.252208,16,34.122637
111.912503,24,34.690524
88.829256,19,35.13884
81.094636,17,35.542967
139.12046,30,36.24236
90.933147,19,36.682935
147.017286,32,37.432222
116.000945,25,38.001581
79.765028,17,38.402424
74.558319,16,39.379691
86.03644,18,39.806097
80.247947,17,40.233202
108.350313,23,40.775619
201.519372,41,41.754854
196.331965,39,42.693038
162.029757,38,43.597111
117.981636,27,44.249837
96.634556,20,44.713256
