#{"t_start": 1519654444.7910786, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-232.545087,64,1.191308
-74.871084,40,1.425986
-159.93474,46,1.690664
-113.943222,32,1.894582
-71.032766,19,2.010628
-110.763814,28,2.174155
-56.256061,15,2.260946
-304.592732,110,2.930409
-123.004624,45,3.184016
-41.466117,13,3.262902
-187.323661,59,3.618247
-3180.159107,1000,10.088586
-145.278072,48,10.370312
-130.037101,57,10.791373
-74.444894,24,10.952812
-219.641398,76,11.398831
-2894.237546,1000,17.576955
-47.437004,26,17.726008
-2733.098744,1000,23.94126
-99.801562,39,24.168637
-230.625623,88,24.683752
-52.99348,21,24.815635
-78.987069,40,25.065751
-54.849644,20,25.18341
-96.43439,27,25.340724
-36.038243,17,25.44328
-47.290863,22,25.575042
-93.113904,35,25.776668
-83.631657,35,26.005127
-49.868682,17,26.10164
-66.752311,21,26.228183
-2650.460573,1000,32.409614
-164.480789,51,32.779217
-119.636475,52,33.094535
-148.330773,41,33.334476
-62.537251,16,33.427273
-123.744084,55,33.752566
-72.27852,25,33.91881
-148.857519,55,34.244623
-20.02458,10,34.304597
-47.571978,21,34.425789
-35.88856,13,34.501757
-54.146155,19,34.616558
-148.551574,63,35.001549
-101.861267,36,35.210406
-20.974518,11,35.273952
-223.804396,87,35.873708
-125.298118,39,36.113984
-98.103544,43,36.369357
-122.845406,54,36.682609
-335.078187,101,37.284355
-36.229763,14,37.36729
-80.374105,27,37.523946
-2457.25001,1000,43.657146
-420.29733,170,44.677961
-27.234178,12,44.748724
-258.401962,92,45.389093
-84.312858,39,45.621885
-158.646076,55,45.977101
-230.160065,85,46.476644
-54.210012,33,46.671289
-121.615127,44,46.945706
-18.773937,10,47.00247
-113.09492,69,47.410137
-61.593009,30,47.585237
-84.037481,35,47.792352
-17.788459,16,47.903356
-2272.32155,1000,54.128941
-110.465928,44,54.387404
-120.715411,57,54.802763
-48.291293,21,54.945337
-18.167423,11,55.020482
-319.963654,151,55.934184
-26.439917,13,56.008887
-121.850418,66,56.402212
-191.652143,88,56.93789
-49.96735,14,57.020382
-108.579098,58,57.365752
-184.060604,62,57.728995
-85.335482,27,57.970009
-13.746473,15,58.059628
-198.307238,112,58.713603
-215.481343,116,59.443585
-132.633451,41,59.682498
-51.081044,22,59.822702
-2057.345981,1000,66.021388
-42.275557,41,66.262698
-47.623775,24,66.404381
-51.406995,25,66.553112
-81.923798,37,66.770743
-60.712154,25,66.926976
-73.670041,30,67.099686
-65.082076,26,67.256789
-38.702162,15,67.345721
-51.695399,17,67.521337
-51.676582,26,67.672828
-25.382499,13,67.755907
-122.201895,48,68.052591
-64.551669,32,68.241479
-65.171915,32,68.430157
-58.403712,47,68.711971
-33.337919,13,68.791853
-34.691143,17,68.900589
-124.105422,61,69.257787
-19.727519,12,69.330632
-341.648158,118,70.048214
-103.453695,55,70.370555
-70.825713,34,70.645525
-175.06935,75,71.118189
-84.243525,49,71.407546
-39.897712,33,71.599106
-44.425919,22,71.729748
-49.688386,23,71.880423
-47.078334,54,72.197718
-83.221468,32,72.390804
-60.989371,31,72.579722
-44.16108,24,72.720614
-66.963872,27,72.898213
-46.146761,22,73.021137
-70.135343,32,73.211691
-63.42656,40,73.442981
-43.757672,41,73.757622
-86.309765,24,73.919587
-80.380338,38,74.16078
-77.47317,26,74.315768
-89.016072,41,74.561304
-47.784444,32,74.748337
-57.826632,40,75.014786
-42.591717,13,75.0892
-56.929456,15,75.174059
-43.555905,45,75.440196
