#{"t_start": 1519654444.7827132, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-103.246043,39,1.053593
-262.865711,75,1.493711
-70.246049,36,1.700586
-127.577623,41,1.963584
-362.611363,115,2.632343
-40.457201,13,2.712663
-129.076091,37,2.952815
-96.805651,39,3.173266
-127.0498,43,3.432473
-38.943583,11,3.500025
-41.206972,13,3.5751
-188.427562,65,4.328975
-186.748736,62,4.697268
-92.633352,20,4.828313
-61.753918,25,4.992764
-437.826425,144,5.848238
-39.372742,10,5.918059
-42.385485,12,5.989078
-163.473321,50,6.277779
-54.347446,14,6.358005
-385.211511,111,7.021899
-227.756767,68,7.506783
-201.693661,59,7.867159
-105.670562,28,8.040614
-73.240429,20,8.159903
-50.496404,15,8.251384
-125.691323,42,8.498083
-232.930997,81,8.982712
-90.25046,32,9.170478
-56.866499,18,9.275334
-88.524355,25,9.420467
-100.555834,27,9.577601
-123.278835,36,9.786639
-32.671344,11,9.866605
-81.750803,28,10.054201
-83.084981,33,10.260911
-49.718946,16,10.350791
-182.311317,58,10.772791
-85.341317,29,10.968183
-56.648159,20,11.086908
-121.543415,48,11.364522
-206.254106,73,11.801851
-52.645817,29,11.988307
-46.586579,18,12.092574
-37.876331,18,12.198701
-2956.988868,1000,18.396096
-77.858455,24,18.537898
-35.912717,13,18.613773
-217.966079,64,19.01561
-30.036215,15,19.100847
-41.004703,19,19.214713
-216.856715,52,19.505337
-98.203374,37,19.724426
-98.192036,38,19.962408
-103.143339,30,20.211996
-19.957496,12,20.283922
-61.822377,21,20.412289
-32.881391,12,20.485705
-183.426118,40,20.720361
-84.210331,28,20.901921
-88.783918,22,21.030297
-99.482597,35,21.2388
-52.885604,24,21.378569
-320.145222,97,21.978276
-113.455045,40,22.211513
-383.390924,107,22.850302
-217.717768,64,23.328192
-121.456634,37,23.548696
-157.150124,50,23.847682
-195.70235,75,24.307438
-119.165951,22,24.431603
-227.334648,83,24.94766
-47.535178,15,25.0317
-159.983189,49,25.320932
-81.189535,39,25.55661
-245.375365,75,26.016518
-105.087604,69,26.497375
-44.100007,24,26.645746
-81.2745,37,26.880086
-72.779153,28,27.057822
-129.557973,36,27.267296
-94.207947,41,27.503356
-8.38156,9,27.559014
-392.653008,161,28.518792
-134.146918,51,28.821609
-212.653794,74,29.268382
-46.227437,24,29.407411
-75.400946,31,29.671975
-42.725854,19,29.783622
-214.575974,70,30.223128
-31.14822,12,30.293145
-72.476945,37,30.509908
-97.86427,39,30.738365
-340.932859,133,31.552493
-87.176202,30,31.72856
-102.007254,45,32.020282
-64.855203,27,32.183291
-40.080431,15,32.269552
-139.982369,56,32.594013
