#{"t_start": 1519654445.0854511, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-162.721141,43,0.776536
-283.429884,77,1.224134
-37.903187,11,1.286827
-181.51658,49,1.588116
-3263.744828,1000,8.036331
-339.058777,120,8.749958
-163.49959,62,9.110873
-62.271693,23,9.241848
-214.655325,65,9.649549
-197.709502,52,9.979756
-71.713136,31,10.16104
-3013.46221,1000,16.355059
-354.157286,128,17.199577
-58.193919,43,17.444633
-176.310675,82,17.973071
-72.410346,24,18.109591
-447.992075,135,18.928561
-221.819081,82,19.398562
-361.996989,115,20.169444
-91.537135,36,20.38066
-98.735927,48,20.681055
-30.335805,11,20.74549
-223.255061,76,21.191077
-256.648662,81,21.696655
-253.410504,98,22.276404
-241.966407,68,22.70402
-44.740609,13,22.779418
-314.097764,110,23.510424
-75.482878,25,23.685224
-105.185553,41,23.923962
-614.557396,188,25.049255
-200.114914,63,25.419572
-56.291461,23,25.566973
-151.574636,62,25.94076
-41.774931,12,26.087671
-187.117781,75,26.546584
-87.424381,35,26.774287
-50.011607,19,26.883339
-88.766789,34,27.076998
-155.093735,75,27.529019
-46.36314,18,27.639137
-38.69606,13,27.716218
-46.588116,15,27.804446
-191.412642,73,28.230977
-113.736438,31,28.413107
-23.570614,9,28.466298
-147.694278,64,28.853902
-63.538502,19,28.970843
-148.975205,55,29.37378
-379.738291,142,30.237466
-130.489027,49,30.532363
-2677.172879,1000,36.685614
-46.10072,17,36.783736
-12.719601,17,36.882858
-16.277664,15,36.969003
-171.630252,78,37.420545
-49.655784,21,37.54888
-79.65754,24,37.707982
-124.647088,45,37.975183
-71.919851,29,38.14647
-25.336737,13,38.220573
-149.129655,79,38.770351
-354.770905,151,39.682312
-153.624543,59,40.028165
-58.403733,25,40.173048
-95.026935,43,40.423489
-22.779256,10,40.483591
-104.896663,51,40.796199
-63.732352,32,40.983015
-482.142478,170,42.078752
-213.322222,79,42.556589
-2447.993404,1000,48.739961
-171.750434,78,49.193173
-88.55005,33,49.387099
-45.011849,27,49.55748
-134.609079,64,49.989511
-104.547025,44,50.255128
-38.699952,16,50.34721
-143.146088,53,50.681005
-126.080236,53,50.991308
-78.509795,40,51.228515
-33.890661,22,51.435681
-32.545678,9,51.490523
-162.556834,44,51.778892
-34.371163,14,51.862134
-116.126142,51,52.158852
-48.015591,20,52.275131
-23.896559,15,52.363065
-201.70277,81,52.868983
-53.070606,36,53.083935
-21.216173,21,53.204129
-85.913242,40,53.436949
-96.19554,38,53.6734
-42.813436,19,53.788619
-251.656226,131,54.654836
-47.339724,29,54.847864
-63.82816,25,54.998762
-60.827332,57,55.330911
-2170.057775,1000,61.508252
-88.184843,40,61.755633
-60.223597,18,61.86265
-105.606773,39,62.092805
-134.207609,48,62.37251
-50.898149,26,62.533777
-96.055086,44,62.817271
-134.836905,60,63.168868
-68.571814,52,63.473445
-133.558676,56,63.839355
-91.810489,42,64.159823
-55.158223,44,64.425435
-100.292643,64,64.818005
-2085.486907,1000,70.977526
-32.468848,14,71.062804
-61.051434,21,71.184444
-26.792993,12,71.255057
-82.154425,37,71.471773
-26.318842,33,71.680132
-152.009755,57,72.020611
-243.849714,103,72.652008
-57.681186,32,72.834355
-72.626127,32,73.024903
-1975.926369,1000,79.244105
-1912.397372,1000,85.46407
-28.096776,17,85.578814
-98.362993,44,85.836094
-1746.033385,1000,92.040972
-35.90001,13,92.117932
-116.898629,57,92.453066
-68.740512,21,92.661771
-49.885856,31,92.851259
-90.799558,49,93.141759
-136.301231,92,93.71415
-23.145489,12,93.782048
-48.651813,36,93.989533
-13.793403,14,94.071541
-25.106399,17,94.171301
-98.806097,47,94.447965
-52.055523,34,94.658044
-33.28072,26,94.806171
-262.492193,125,95.553085
-39.789903,22,95.764057
-34.73487,26,95.923383
-25.661151,11,95.990556
-110.958198,50,96.287818
-21.476232,20,96.405712
-91.676861,34,96.622692
-73.749985,83,97.114904
-137.508344,108,97.754252
-35.240403,31,97.939851
-61.123552,34,98.143161
-29.374921,13,98.216614
-61.026082,28,98.38245
-22.526854,12,98.454023
-58.216983,26,98.625834
-1619.100695,1000,104.743591
-42.812201,37,104.96106
-173.041078,77,105.495641
-41.679982,20,105.628251
-8.339466,9,105.682944
-101.401309,51,105.98431
-4.897584,24,106.125657
-175.52923,114,106.82063
-81.165503,31,106.995891
-71.210602,34,107.196626
-2.434167,9,107.247445
-201.835373,109,107.897897
-31.057978,18,108.005538
-27.174733,31,108.262074
-1572.002799,1000,114.33473
-62.02963,36,114.631078
-34.479434,25,114.779437
-55.988828,32,114.970844
-64.937879,40,115.210857
-98.288836,48,115.490506
-133.778233,101,116.094106
-4.615219,15,116.178529
-1335.995805,1000,122.409904
-64.57215,31,122.606818
