#{"t_start": 1519654444.8639493, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-190.457903,60,1.096045
-109.251948,32,1.285375
-63.880454,21,1.40742
-42.043007,12,1.476579
-103.359656,43,1.731335
-41.037739,21,1.87119
-132.21905,36,2.080771
-306.644785,104,2.69112
-107.659751,29,2.882747
-122.61918,46,3.145145
-176.635953,50,3.445024
-52.198479,21,3.571252
-96.701082,26,3.727528
-33.697908,11,3.801108
-31.789404,9,4.212205
-107.065243,38,4.437288
-73.881926,17,4.53585
-390.407991,86,5.07912
-40.208381,12,5.150114
-70.918509,32,5.338418
-3078.279869,1000,11.50387
-178.015686,62,11.889962
-65.954501,20,12.005499
-251.275892,75,12.447519
-309.75251,91,13.016347
-306.667061,105,13.712367
-162.429542,68,14.142187
-133.055525,42,14.391277
-39.415427,14,14.477224
-33.063629,9,14.527594
-2777.368976,1000,20.68697
-106.648005,35,20.908682
-201.879718,63,21.281587
-53.551148,15,21.366018
-31.682256,18,21.475288
-128.074376,40,21.715364
-399.335582,164,22.701102
-62.473415,24,22.866077
-101.253392,34,23.148152
-74.858382,27,23.312289
-24.579685,11,23.378238
-71.724203,21,23.502933
-68.816866,27,23.659094
-129.881379,41,23.931143
-213.989932,80,24.39202
-148.413199,37,24.611465
-45.261665,13,24.690716
-73.341359,20,24.831488
-112.275527,37,25.048443
-156.121493,57,25.385104
-81.628135,49,25.671182
-64.282376,20,25.804229
-570.875235,200,27.100215
-46.953391,20,27.211725
-49.541628,19,27.320946
-203.796291,73,27.763171
-103.302149,29,27.939195
-2683.060064,1000,34.098655
-143.872854,68,34.494826
-65.94193,24,34.642079
-235.71755,85,35.15209
-15.898829,12,35.222972
-102.651401,43,35.475591
-79.352939,24,35.617085
-47.508969,15,35.788721
-257.039143,115,36.478102
-55.043941,17,36.57994
-42.383269,13,36.649317
-4.862112,8,36.698642
-226.922027,81,37.185887
-55.201763,43,37.435742
-65.39509,29,37.605821
-33.354299,11,37.664431
-68.801231,17,37.769813
-48.600237,17,37.88437
-36.836228,20,38.007433
-34.688279,11,38.073858
-34.273339,12,38.145276
-33.781796,16,38.239533
-54.229095,20,38.357271
-113.244934,44,38.611164
-132.80048,56,39.02852
-83.371817,58,39.37867
-37.948935,39,39.609442
-119.992047,60,39.975051
-17.599316,11,40.039559
-34.322256,26,40.191221
-358.033575,154,41.103507
-29.275495,25,41.251901
-161.790881,72,41.669154
-119.289672,70,42.183151
-118.841042,61,42.541915
-2443.047809,1000,48.71385
-29.440524,22,48.863122
-24.204413,14,48.948791
-131.848983,53,49.259267
-48.513751,24,49.398975
-69.207863,43,49.65085
-30.735742,19,49.773776
-140.011117,66,50.217348
-97.9366,61,50.584309
-45.897575,29,50.76287
-100.495912,58,51.112063
-202.719579,80,51.663591
-146.833251,54,52.013377
