#{"t_start": 1519654445.0473263, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-197.245134,61,0.919517
-74.64387,14,1.005297
-33.534951,13,1.080353
-3298.010436,1000,7.50868
-37.608136,13,7.598269
-31.030331,9,7.654713
-178.533409,62,8.027875
-65.900146,18,8.133068
-133.75104,46,8.400563
-386.297335,100,8.998852
-2964.277778,1000,15.22413
-88.351341,29,15.39079
-31.675169,14,15.474051
-77.93345,27,15.649594
-325.822091,99,16.225819
-53.276419,14,16.312303
-98.057501,39,16.541393
-157.013931,49,16.917211
-41.675656,12,16.988343
-89.502419,30,17.161993
-88.719957,28,17.327611
-135.05925,49,17.635418
-67.039036,28,17.825253
-34.834567,13,17.89911
-229.558098,100,18.483378
-50.861177,18,18.600419
-60.046083,14,18.695866
-61.787421,30,18.873199
-220.058873,73,19.287272
-33.138801,12,19.360461
-23.960395,15,19.4482
-137.919466,56,19.866387
-277.073503,93,20.417393
-167.090956,88,20.954158
-80.819588,38,21.178071
-103.321104,40,21.413785
-71.045318,26,21.57657
-79.115358,25,21.741854
-204.182216,65,22.121569
-197.574998,67,22.520818
-369.933662,137,23.437542
-176.133993,66,23.849229
-131.941007,45,24.111532
-124.617855,47,24.38496
-299.503984,143,25.253683
-24.282851,10,25.313535
-120.702138,44,25.57592
-60.711836,22,25.720738
-53.446935,31,25.898205
-101.554918,46,26.250496
-185.81879,73,26.71836
-44.436955,14,26.800602
-39.93799,12,26.869754
-76.247386,28,27.030088
-63.359388,26,27.177918
-285.563309,98,27.771773
-290.990263,108,28.404499
-79.481563,28,28.575902
-108.772599,51,28.881076
-67.203131,36,29.095056
-83.448608,45,29.443353
-65.040668,20,29.565423
-111.472235,37,29.807115
-233.24151,108,30.437668
-192.044467,65,30.862604
-93.792743,27,31.023346
-237.349818,92,31.557051
-28.19068,12,31.636374
-190.743114,62,32.015239
-32.488994,13,32.088969
-251.301017,86,32.6776
-42.89582,23,32.809568
-34.596407,15,32.899914
-91.558084,32,33.085182
-247.039019,92,33.645447
-132.741321,65,34.034371
-146.815265,66,34.421564
-171.850731,61,34.791907
-82.066158,29,34.961749
-31.670458,24,35.101938
-53.85964,16,35.196022
-21.681221,12,35.267884
-92.452465,27,35.426162
-78.481072,41,35.766212
-2579.955038,1000,41.882732
-148.450325,67,42.277876
-202.305092,62,42.663897
-167.297417,55,42.989967
-1382.340777,573,46.508161
-94.230174,52,46.833751
-19.650791,18,46.93744
-79.087684,28,47.10612
-35.492565,17,47.20336
-33.418927,16,47.295059
-41.131921,15,47.382403
-30.748363,11,47.444286
-25.139213,17,47.552333
-88.220705,33,47.755909
-115.692935,54,48.072944
-170.435092,53,48.468509
-217.7002,107,49.121369
-76.717958,36,49.334367
-95.811474,42,49.590361
-58.451412,27,49.776703
-35.55258,15,49.880559
-74.382544,43,50.148874
-101.368592,38,50.375056
-151.413407,56,50.725174
-30.571311,11,50.78892
-33.636624,22,50.917495
-27.557748,12,50.988622
-42.459949,23,51.12207
-98.968004,44,51.459666
-64.506669,32,51.67479
-58.011106,32,51.869625
-52.123514,30,52.046729
-24.482972,11,52.113213
-110.79678,53,52.421818
-65.697158,30,52.610782
-42.79577,23,52.757185
-93.31035,49,53.052562
-12.293322,9,53.105742
-67.547801,42,53.346223
-45.802717,25,53.491657
-39.678639,26,53.657488
-58.663982,26,53.814692
-133.179608,70,54.228595
-105.058633,43,54.56195
-21.77658,37,54.811253
-31.066673,35,55.0266
-52.619648,21,55.151217
-41.616971,18,55.256472
-51.92946,26,55.406812
-33.463203,12,55.475594
-65.773679,35,55.696886
-81.767971,36,55.912549
-94.017439,33,56.10949
-80.393632,31,56.285189
-16.468784,10,56.342551
-75.783151,44,56.618145
-245.500233,102,57.230954
-61.778537,22,57.3579
-27.013739,11,57.420547
-130.837012,82,57.989325
-109.60718,40,58.225707
-22.998438,11,58.287897
-49.676694,32,58.46887
-148.344839,66,58.906994
-43.909197,23,59.042827
-177.713594,63,59.40973
-285.900913,149,60.297616
-33.622654,14,60.377202
-273.425648,113,61.152792
-115.786527,49,61.445959
-95.908652,44,61.723798
-29.667161,14,61.80366
-77.392261,42,62.049315
-53.060716,31,62.236024
-158.728596,60,62.597159
-65.755814,37,62.837177
-227.810755,109,63.475455
-66.176743,25,63.642994
-2201.023294,1000,69.813026
-157.301335,83,70.371301
-102.831908,49,70.686945
-45.945774,29,70.862819
-88.14948,28,71.026202
-2010.446271,1000,77.227022
-26.190415,12,77.294803
-84.426745,41,77.538881
-169.673951,101,78.159461
-310.471437,184,79.276627
-47.527868,32,79.46477
-82.922129,48,79.766736
-11.69858,16,79.939158
-130.11134,87,80.453299
-19.584647,20,80.578111
-58.191345,34,80.79642
-50.004616,24,80.938861
-72.337165,35,81.146379
-132.694477,70,81.566905
-222.936355,100,82.177168
-73.337776,33,82.373272
-29.257244,30,82.557082
-24.070757,18,82.678347
-33.078555,14,82.76242
-100.577091,85,83.335486
-79.517233,59,83.71697
-63.746543,29,83.900037
-49.509342,33,84.09856
-41.203999,24,84.24171
-71.937407,45,84.502885
-22.867261,16,84.606422
-93.573424,42,84.874433
-111.628761,48,85.15793
-54.155531,24,85.302227
-61.187465,40,85.535659
-81.067451,39,85.775615
-82.948874,56,86.114162
-41.486877,18,86.300284
-19.576305,14,86.382857
-60.552129,37,86.615926
-112.479234,49,86.9029
-49.656072,42,87.149595
-1753.86375,1000,93.343435
-25.28333,15,93.433157
-68.103759,30,93.618708
-158.879341,73,94.06345
-122.907842,99,94.65154
-52.662924,20,94.770882
-27.578703,13,94.843433
-130.550252,57,95.182796
-109.258297,75,95.638601
-30.549681,17,95.815561
-1682.990089,1000,101.846177
-27.214956,33,102.112652
-83.93895,41,102.351699
-67.557958,30,102.529462
-98.816872,53,102.861364
-28.519246,16,102.953161
-28.811791,21,103.078257
-47.892163,27,103.239161
-19.754295,17,103.335024
-53.710407,21,103.453643
-98.600209,64,103.870398
-27.126695,16,103.969907
-90.12361,58,104.305751
-53.574086,29,104.476739
-212.55148,131,105.347138
-87.205682,46,105.63374
-58.691532,32,105.828607
-16.923432,15,105.914988
-12.519172,32,106.104562
-998.346265,681,110.2486
-15.519684,21,110.373805
-19.292726,38,110.603056
-13.074553,17,110.7022
-29.870452,18,110.812637
-58.107029,36,111.033063
-36.308994,22,111.165186
-112.498661,72,111.678034
-9.516495,44,111.93641
-52.520855,38,112.160465
-17.635713,13,112.237287
-34.040254,24,112.379742
-29.298924,14,112.460712
-30.024182,18,112.573258
-55.274682,52,112.889712
-132.579833,102,113.502373
-142.660742,72,113.93541
-42.364528,24,114.075236
-12.315923,18,114.180991
-109.543763,51,114.482212
-18.271686,13,114.643186
-10.659412,19,114.755007
-23.895892,17,114.857357
-148.449063,112,115.522363
-19.891982,12,115.604139
-54.486505,26,115.758016
-13.010516,11,115.82331
-32.252789,37,116.039885
