#{"t_start": 1519654444.8456273, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-102.128473,32,0.951936
-68.307436,30,1.127041
-175.285163,67,1.516744
-57.920949,14,1.598214
-118.068975,38,1.834932
-133.719961,39,2.069497
-51.896544,14,2.148918
-182.97722,70,2.558226
-139.718502,40,2.810416
-98.692828,24,2.957732
-71.529879,24,3.093562
-125.131395,38,3.319941
-204.722114,68,3.722912
-34.572825,12,3.807285
-107.259797,34,4.364576
-37.538105,12,4.434899
-186.429497,67,4.858659
-161.140201,59,5.216614
-106.205408,27,5.374866
-44.656229,17,5.472001
-83.574951,28,5.632605
-85.825032,28,5.811365
-231.970847,73,6.242357
-89.310273,24,6.385304
-79.77359,20,6.497424
-215.423247,80,6.981644
-225.341367,63,7.437896
-39.102853,12,7.507338
-43.183486,19,7.620104
-104.608056,31,7.818083
-181.123847,65,8.211306
-333.003177,113,8.882372
-49.647757,18,8.9916
-144.270203,45,9.253196
-19.596214,13,9.32803
-232.832341,98,9.92969
-69.458158,22,10.078288
-133.943172,52,10.381239
-65.267454,28,10.626959
-99.054908,33,10.847034
-108.417368,35,11.052085
-116.832855,35,11.255409
-103.677767,33,11.452822
-361.118524,106,12.093398
-95.139022,35,12.301474
-43.309006,14,12.384382
-44.225373,16,12.478389
-174.314481,50,12.776928
-213.740238,70,13.219938
-2971.404925,1000,19.389924
-287.444191,86,19.91111
-62.540111,21,20.108515
-146.233908,48,20.399861
-44.497433,20,20.515352
-37.548419,13,20.588422
-166.079201,60,20.963105
-49.64192,13,21.038325
-153.317035,59,21.385856
-58.310761,24,21.525138
-96.483135,42,21.784245
-259.416398,80,22.271492
-65.302111,25,22.418785
-42.512355,29,22.589643
-72.551034,25,22.740547
-82.266974,25,22.912427
-188.609852,57,23.329515
-133.726139,46,23.603782
-41.041836,14,23.683195
-55.877489,19,23.808285
-370.863819,136,24.61855
-69.637242,24,24.771936
-31.571671,16,24.87754
-59.548278,21,25.00062
-80.106185,30,25.175531
-80.89092,38,25.402225
-96.80109,33,25.599704
-2697.920579,1000,31.77758
-167.385865,61,32.157974
-50.42876,26,32.310538
-121.167067,46,32.647089
-92.346769,53,32.971082
-78.051193,30,33.149667
-170.990043,65,33.524385
-91.678602,44,33.79507
-200.515589,73,34.241495
-247.455633,98,34.82618
-112.017651,43,35.081112
-64.187935,28,35.245689
-383.203203,135,36.140088
-110.134911,50,36.434175
-141.870982,59,36.787075
-45.622033,21,36.912097
-104.702064,40,37.146817
-41.730799,16,37.238233
-78.775232,28,37.400556
-146.667179,69,37.808405
-57.971587,23,37.960184
-54.992569,16,38.053622
-266.983256,101,38.645
-2473.026257,1000,44.799204
-67.771807,31,44.991505
-37.18256,25,45.210535
-223.058984,75,45.657817
-38.578303,15,45.752673
-40.213878,16,45.863183
-77.742014,47,46.151379
-87.20304,31,46.329985
-85.593891,39,46.561203
-108.437942,44,46.833694
-37.742423,24,46.974417
-117.657897,53,47.289798
-146.26108,68,47.683841
-84.821972,34,47.90284
-164.020188,59,48.242335
-49.522963,19,48.433175
-22.48399,12,48.506369
-54.168413,33,48.705693
-2262.237886,1000,54.962415
-50.130091,21,55.094625
-222.682962,106,55.720701
-38.061624,17,55.83586
-97.460017,48,56.120111
-111.512522,71,56.535187
-99.788274,62,56.91989
-55.247335,23,57.057972
-121.232934,54,57.380674
-154.949937,58,57.714628
-64.370833,35,58.005915
-137.179114,66,58.39815
-99.40672,54,58.707135
-285.012207,134,59.54566
-44.207604,22,59.673369
-122.807478,67,60.077203
-25.341743,13,60.151725
-39.068658,31,60.334347
-141.545752,87,60.862244
-43.532791,20,60.993316
-28.554215,14,61.154851
-136.146535,49,61.447401
-45.664091,24,61.588369
-32.332425,14,61.674952
-25.690623,22,61.817353
-81.552589,55,62.143975
-32.416089,32,62.331776
-46.165918,25,62.478775
-85.535818,44,62.739859
-196.286739,78,63.226403
-177.89131,71,63.641227
-40.026009,17,63.746125
-44.169059,38,63.999437
-121.005091,59,64.424148
-82.547247,48,64.71396
-50.102574,23,64.866868
-34.270512,16,64.957988
-69.843278,30,65.138422
-63.719088,38,65.365349
-39.873088,21,65.489784
-31.288274,12,65.557134
-204.069458,84,66.063638
-52.308891,20,66.184998
-102.096119,56,66.520192
-87.508016,34,66.71885
-55.295511,20,66.844414
-23.41871,20,66.964368
-130.714058,60,67.317698
-53.779264,44,67.650273
-70.364567,26,67.81944
-28.968675,12,67.895948
-63.342358,38,68.120535
-2033.445737,1000,74.298027
-136.545978,98,74.902037
-134.636822,64,75.279835
-107.343583,43,75.535543
-112.689387,46,75.821006
-162.449391,70,76.24667
-113.924754,49,76.534467
-57.498585,30,76.71053
-58.681082,23,76.934453
-83.471668,47,77.217976
-122.392081,71,77.644381
-92.754403,50,77.959446
-251.671987,128,78.719313
-21.808405,17,78.830981
-14.982559,11,78.903935
-16.215426,9,78.96475
-96.656891,22,79.0961
-7.158211,13,79.173086
-35.28035,17,79.275389
-110.28891,60,79.628011
-74.338303,44,79.905444
-142.261373,81,80.467011
-15.700458,17,80.563322
-36.895788,19,80.676933
-28.265348,12,80.750942
-200.539445,81,81.257226
-266.900101,154,82.181626
-1833.01819,1000,88.42009
-26.650703,11,88.484724
-101.919113,50,88.792295
-138.002209,74,89.252427
-130.310205,56,89.642411
-31.724462,10,89.699823
-47.534439,25,89.867414
-32.08226,18,89.976115
-82.549233,51,90.27117
-32.948133,17,90.370242
-69.099615,54,90.684655
-16.29547,6,90.719575
-97.738488,38,90.971232
-163.290812,82,91.450388
-30.990213,19,91.561062
-56.975745,29,91.729769
-23.526773,16,91.838787
-132.545589,53,92.151216
-23.945367,15,92.253307
-26.056559,11,92.324366
-21.990985,14,92.405775
-1510.484078,936,98.167154
-37.561985,28,98.33617
-55.071012,30,98.511665
-241.293596,115,99.279213
-12.034273,12,99.350649
-70.691637,34,99.549087
-20.950038,10,99.605728
-38.999341,30,99.787581
-139.347455,51,100.088075
-20.264586,23,100.219759
-44.909198,24,100.362245
-11.642772,15,100.450066
-83.23672,30,100.625961
-15.589487,22,100.758435
-12.671518,11,100.825799
-48.448936,18,100.934437
-65.514361,74,101.373723
-98.837616,52,101.677208
-67.242178,17,101.78111
-52.332065,20,101.906504
-35.273502,22,102.029354
-34.641496,15,102.191396
-98.078425,52,102.4949
-33.161887,17,102.591732
-51.265613,28,102.765118
-161.718006,60,103.132876
-33.723942,19,103.244424
-25.621509,17,103.345638
-84.485741,43,103.593115
-91.615657,53,103.942166
-36.607168,24,104.088062
-13.394467,17,104.190285
-98.182081,36,104.397332
-29.589853,24,104.539463
-16.830908,14,104.618958
-39.985265,34,104.833206
-20.106488,17,104.945049
-94.951345,58,105.357998
-160.474036,101,105.975946
-45.370229,34,106.175883
-269.436347,136,107.001581
-22.69056,21,107.121678
-119.465568,73,107.542094
-23.933638,12,107.61606
-26.768344,14,107.695188
-47.609021,76,108.15533
-49.226392,33,108.349153
-43.537177,14,108.508497
-45.159593,43,108.767413
-32.165226,25,108.926934
-45.646787,49,109.207129
-64.491471,47,109.481107
-16.825785,15,109.569725
-12.16181,16,109.663611
-37.578233,44,109.952901
-87.217379,87,110.46014
-52.673561,31,110.647885
-63.639637,40,110.885126
-11.175421,13,110.963953
-19.83677,11,111.033574
-22.653343,15,111.125023
-12.081001,45,111.398609
-85.70145,39,111.702884
-31.036795,17,111.813905
-16.250112,12,111.885689
-117.646244,88,112.402256
-96.313199,43,112.656772
-76.165763,44,112.93434
-135.527157,112,113.602908
-27.401168,25,113.755547
-98.792108,56,114.089777
-58.608978,38,114.312578
-32.22558,17,114.412362
-4.400962,8,114.46171
-25.083164,23,114.596648
-231.953792,125,115.426051
-25.102381,13,115.501834
-1368.507765,1000,121.672394
-1.386039,17,121.789326
-28.625453,20,121.933754
-20.633894,17,122.04882
-15.965828,11,122.115758
-20.735471,14,122.207528
-18.330556,14,122.289917
-87.032036,38,122.512142
-40.777165,23,122.64542
-19.309423,12,122.715919
-4.220401,11,122.789711
-56.552872,36,123.00364
-43.433579,45,123.262519
-72.713939,66,123.652093
-43.955238,33,123.85931
-3.189534,19,123.972741
-16.878775,10,124.029854
-33.795316,16,124.121072
-20.192418,11,124.187909
-23.675121,19,124.373619
-26.534551,20,124.492045
-37.853822,28,124.650461
-1.669194,6,124.686927
-63.828964,51,125.016163
