#{"t_start": 1519654444.9089284, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-28.71282,21,0.822453
-197.768138,51,1.123993
-170.403466,55,1.44417
-76.403519,24,1.58116
-79.279285,23,1.725266
-122.226976,41,1.977757
-178.751474,48,2.255543
-219.991599,60,2.612604
-36.539375,12,2.688524
-28.255387,12,2.769779
-92.927212,23,2.904468
-294.600386,94,3.458652
-68.593766,20,3.577954
-87.056874,34,4.147621
-265.373454,77,4.605215
-43.561578,12,4.687858
-70.691398,28,4.87257
-65.532034,16,4.968494
-79.498058,18,5.073984
-110.88634,37,5.294392
-101.087147,40,5.523582
-255.046318,64,5.920521
-132.780091,52,6.21964
-119.325268,41,6.457963
-128.090607,59,6.818588
-193.802349,63,7.272643
-60.949538,29,7.442965
-73.833646,16,7.540206
-275.156588,92,8.105096
-155.597409,53,8.418749
-67.317308,18,8.522622
-47.372155,20,8.638508
-33.79857,22,8.777662
-60.992348,17,8.877149
-36.170117,18,8.984609
-336.61077,114,9.648052
-113.038016,45,9.957284
-110.611975,38,10.184871
-3045.908172,1000,16.377509
-144.704524,57,16.800561
-219.830671,81,17.275451
-38.075388,21,17.405909
-76.488186,23,17.536056
-291.430969,96,18.143511
-86.779231,33,18.334339
-513.495175,173,19.363108
-181.669369,57,19.699556
-63.014763,27,19.947658
-79.20088,22,20.073496
-87.350998,24,20.2193
-152.928637,65,20.6047
-216.769347,69,21.026881
-23.651339,15,21.117998
-64.750347,21,21.242029
-37.124255,19,21.350897
-210.134326,88,21.900277
-186.621558,72,22.321111
-56.964845,14,22.40196
-150.482582,47,22.682697
-130.152602,48,22.992692
-44.505643,31,23.256835
-141.398919,37,23.476275
-235.362759,79,23.966485
-39.890809,17,24.064467
-121.600036,53,24.3704
-268.215932,69,24.803672
-46.373782,22,24.929631
-23.593233,18,25.037959
-54.85291,24,25.175837
-98.235096,34,25.38058
-86.668621,26,25.535347
-23.640343,9,25.585654
-47.909335,13,25.661916
-180.15077,55,26.002807
-16.980702,8,26.050528
-202.990908,66,26.525028
-45.2483,25,26.680183
-45.183872,17,26.793848
-75.893626,38,27.026994
-337.045163,102,27.617734
-105.00103,55,27.957276
-29.112774,16,28.053577
-73.347576,24,28.194986
-243.860938,91,28.737873
-12.803291,9,28.793739
-703.213916,225,30.223131
-157.984855,53,30.537557
-156.758286,77,31.03117
-230.346801,71,31.43954
-450.851884,157,32.385529
-90.711761,25,32.600721
-80.336554,44,32.874088
-264.994511,86,33.375672
-76.626156,40,33.610655
-88.06549,32,33.822269
-13.099079,7,33.869706
-25.560126,14,33.947367
-73.600165,28,34.109983
-182.75929,60,34.464633
-61.422833,25,34.614617
-31.317801,14,34.705416
-25.222071,14,34.787417
-204.089704,71,35.206724
-59.115634,24,35.349112
-66.575361,25,35.495388
-153.981065,56,35.920516
-137.851411,53,36.236881
-32.818322,20,36.353024
-92.615668,59,36.703053
-2410.726202,1000,42.838892
-117.34126,44,43.097903
-15.57799,9,43.152879
-145.03327,48,43.431905
-85.97665,40,43.66777
-55.635998,22,43.812412
-387.626192,142,44.650642
-92.911984,28,44.836426
-105.085167,70,45.326183
-156.898762,83,45.849086
-121.079178,49,46.139987
-38.364591,10,46.198824
-38.678817,16,46.292014
-120.636453,42,46.537811
-518.00589,195,47.703941
-70.064887,29,47.884624
-34.675446,15,47.972326
-226.532872,90,48.581264
-23.608469,18,48.696771
-73.894567,31,48.897159
-18.537779,9,48.952679
-63.285407,27,49.110157
-73.866644,37,49.322994
-71.274944,30,49.5021
-115.068704,47,49.799441
-283.720703,92,50.388501
-119.16958,60,50.759724
-80.985894,44,51.021064
-111.083237,47,51.298566
-140.969258,52,51.68713
-192.683914,86,52.220808
-364.320922,127,52.990644
-244.829965,106,53.611538
-83.514325,42,53.873817
-194.753437,68,54.279295
-63.104366,21,54.401728
-214.427881,75,54.956865
-125.100502,43,55.218071
-122.943817,51,55.513671
-133.554625,57,55.863824
-29.727458,16,55.958271
-306.700323,114,56.63107
-40.885628,30,56.826401
-114.027788,59,57.177058
-138.293787,54,57.496499
-47.840263,24,57.635537
-177.921822,96,58.285183
-16.281487,10,58.347328
-2133.069455,1000,64.548012
-50.006583,16,64.649112
-15.01842,17,64.762024
-56.298762,28,64.929285
-36.961563,16,65.024766
-2045.498289,1000,71.182309
-82.204992,51,71.483398
-86.200944,41,71.739217
-91.514465,52,72.046234
-61.353826,34,72.252255
-60.850288,22,72.385217
-2018.118371,1000,78.583148
-62.152286,43,78.860782
