#{"t_start": 1519654444.4994147, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-60.197149,17,1.208732
-161.433644,52,1.514923
-49.582073,19,1.626541
-70.53707,20,1.73937
-3241.846968,1000,8.188648
-339.12159,89,8.720476
-64.349893,21,8.843616
-40.046647,14,8.924269
-182.437982,72,9.358379
-312.69361,98,9.93167
-254.707845,100,10.565102
-71.808645,26,10.715614
-216.876056,63,11.191612
-67.405357,22,11.32062
-23.332765,12,11.391113
-91.469026,28,11.55251
-101.366982,33,11.748978
-109.021001,34,11.948222
-164.585302,55,12.293528
-241.79166,70,12.706442
-34.746155,15,12.792934
-2856.259989,1000,18.986148
-288.212891,94,19.563736
-162.350253,74,19.989542
-179.786702,65,20.457973
-98.323728,27,20.620913
-193.993881,68,21.023719
-353.237691,127,21.788373
-180.41962,73,22.247519
-160.601925,52,22.552425
-162.160038,52,22.860875
-224.940243,83,23.376119
-75.15697,28,23.621027
-138.857426,52,23.930645
-53.035484,14,24.010489
-86.319603,23,24.16144
-146.864878,56,24.501967
-40.584904,16,24.593827
-2689.768383,1000,30.762322
-47.999624,20,30.880513
-41.028826,18,30.983763
-110.316951,43,31.266984
-157.970266,44,31.540428
-73.548296,29,31.706691
-132.990124,50,31.994701
-48.389745,14,32.07877
-57.647678,23,32.236221
-179.314508,51,32.538089
-135.062073,52,32.839678
-122.913857,44,33.178874
-102.174248,42,33.429111
-202.051722,85,33.927169
-115.688643,63,34.320971
-196.985861,96,34.884073
-171.839724,55,35.217693
-141.9372,40,35.453859
-154.602604,74,35.890124
-252.407032,87,36.504055
-55.763491,20,36.619608
-72.197624,20,36.741674
-57.147798,21,36.85816
-96.790084,42,37.109319
-244.925409,108,37.745568
-88.42375,34,37.944822
-370.447512,163,38.919245
-159.725586,58,39.34845
-242.463601,77,39.813515
-72.710301,29,39.983881
-93.165718,45,40.260387
-129.07257,49,40.547096
-112.478949,33,40.741136
-53.305822,25,40.888057
-278.029631,109,41.541888
-48.872112,25,41.685254
-148.101432,60,42.032032
-122.763146,43,42.311089
-65.143066,18,42.491809
-40.76939,16,42.586768
-73.968134,42,42.835573
-2301.946479,1000,49.00076
-34.807701,12,49.076921
-135.543015,53,49.412692
-33.702152,17,49.512465
-161.613583,59,49.85523
-2429.658755,1000,56.10393
-37.294288,16,56.20773
-30.013909,11,56.271342
-21.896839,13,56.34704
-169.558003,85,56.850181
-307.562886,158,57.804601
-267.193971,90,58.417568
-131.916827,78,58.875304
-66.395585,35,59.078017
-26.817763,20,59.213784
-99.677896,32,59.428524
-83.132838,28,59.594717
-75.310341,24,59.735181
-14.248544,8,59.784284
-20.854684,12,59.852408
-57.691937,31,60.035139
-2155.416698,1000,66.241352
-79.445268,51,66.542645
-105.942062,38,66.768062
