#{"t_start": 1519654444.6562486, "env_id": "Ant-v2", "gym_version": "0.9.7"}
r,l,t
-80.776506,25,1.101823
-54.298125,13,1.175791
-518.954672,146,2.04365
-205.304763,80,2.513889
-80.282976,29,2.683168
-40.984839,28,2.850123
-166.359592,54,3.185445
-218.876142,72,3.611423
-207.672983,40,3.844504
-383.304419,125,4.971524
-50.722939,19,5.10127
-109.166475,27,5.260401
-59.659123,21,5.385181
-34.682851,13,5.463874
-31.002449,12,5.534272
-118.971973,43,5.780164
-3166.555456,1000,11.963831
-191.113413,65,12.352602
-308.104031,96,12.916475
-157.163469,44,13.209226
-234.787196,83,13.700264
-271.892493,102,14.406382
-119.05645,37,14.626556
-79.305105,29,14.799537
-68.466145,27,14.96855
-146.201988,39,15.218681
-123.89034,47,15.495112
-76.188749,16,15.588799
-64.859038,17,15.68817
-24.90483,14,15.768956
-58.547188,25,15.91682
-82.992885,31,16.114519
-129.886684,49,16.399899
-36.17574,13,16.478453
-28.700448,11,16.541686
-390.694532,130,17.395136
-58.141307,14,17.473553
-2784.951525,1000,23.661106
-156.321454,47,23.940152
-2624.926941,1000,30.130559
-44.890406,16,30.227537
-453.969451,180,31.321239
-36.007379,24,31.46125
-44.182573,17,31.561378
-186.552705,57,31.88991
-73.47,32,32.103314
-127.817428,44,32.36371
-116.69008,57,32.693845
-74.344621,23,32.899568
-40.299307,18,33.015856
-160.400937,78,33.475521
-116.956019,49,33.762989
-103.673094,46,34.0536
-111.609949,58,34.396506
-62.677519,22,34.525299
-124.784492,32,34.714478
-114.348471,35,34.929088
-267.59154,114,35.608875
-35.030762,12,35.675372
-91.382723,42,36.008515
-39.469069,21,36.143365
-113.395382,41,36.388716
-32.71308,13,36.46278
-145.093532,61,36.817439
-221.911521,106,37.447535
-137.809544,73,37.870516
-91.515618,47,38.170475
-252.293339,108,38.802629
-64.292781,19,38.919437
-90.968234,37,39.223841
-27.907635,14,39.30829
-49.453596,19,39.42072
-244.444517,117,40.12775
-63.464899,24,40.271201
-404.335012,132,41.053571
-54.196225,19,41.167893
-61.723728,26,41.315764
-42.554871,15,41.405804
-336.484802,123,42.147835
-143.271911,51,42.524065
-38.99785,19,42.638634
-22.192005,10,42.695854
-24.942354,9,42.748803
-55.255552,27,42.909186
-206.884071,79,43.397034
-294.709973,114,44.079369
-26.224289,21,44.204761
-117.115106,41,44.447023
-131.979795,47,44.721951
-109.377867,37,44.949692
-134.23802,77,45.495138
-89.090633,46,45.769904
-165.860242,52,46.105452
-160.915704,62,46.471849
-57.808687,25,46.617116
-96.445911,44,46.874182
-141.344647,59,47.24085
-117.452991,46,47.51152
-37.021323,25,47.65713
-35.027716,13,47.731707
-86.134549,35,47.940009
-109.777013,35,48.157135
-57.174419,27,48.313921
-36.547155,13,48.390155
-83.068435,32,48.659483
-36.035168,12,48.730683
-67.02529,28,48.899289
-78.743258,28,49.086286
-58.767506,29,49.261282
-55.322764,29,49.429918
-110.523682,37,49.643554
-37.24374,23,49.781374
-76.009914,28,49.953242
-187.333374,74,50.447686
-81.74198,31,50.633938
-184.616196,106,51.277047
-82.506931,46,51.548782
-124.346137,52,51.942429
-23.004438,10,52.009266
-96.738845,44,52.281507
-47.268038,21,52.40667
-50.640535,68,52.803964
-46.03408,21,52.930838
-78.145764,26,53.105852
-21.817073,15,53.192779
-62.985143,26,53.352702
-36.933562,24,53.494672
-45.51001,16,53.586183
-34.767069,41,53.823724
-163.079206,69,54.245088
-83.374168,39,54.473825
-535.226716,236,55.998119
-193.692311,67,56.399132
-21.270021,11,56.460506
-77.463422,25,56.606556
-63.303864,26,56.755208
-45.953702,18,56.86356
-58.79245,21,57.000863
-185.745193,58,57.353382
-142.621692,66,57.741107
-69.352935,40,57.979198
-27.429477,17,58.157616
-155.106147,69,58.569309
-51.989748,21,58.688543
-34.983392,13,58.763727
-69.121441,60,59.148558
-160.758682,98,59.738891
-2272.295178,1000,65.926067
-20.30912,12,66.004649
-73.986644,23,66.15016
-93.78267,41,66.391667
-51.317515,26,66.546307
-17.253917,11,66.611291
-65.678383,37,66.830462
-25.466228,14,66.911759
-23.986893,11,66.983253
-259.705394,117,67.750201
-117.415131,50,68.066172
-51.756548,17,68.163572
-163.850618,80,68.639615
-2041.575612,1000,74.815289
-236.020124,120,75.551824
-35.608297,26,75.705959
-14.048919,9,75.758659
-54.129187,22,75.887045
-32.366052,13,75.971448
-91.846194,57,76.326287
-69.014101,43,76.582457
-39.806826,15,76.669012
-38.382309,23,76.803578
-78.184373,38,77.116234
-113.192951,61,77.485124
-22.023208,13,77.565771
-44.986673,25,77.714508
-80.970482,41,77.960799
-178.379978,113,78.647522
-266.180704,69,79.070665
-80.226702,66,79.475208
-39.574262,18,79.582272
-15.576754,21,79.705941
-17.418236,11,79.76972
-57.006396,29,79.943723
-5.653104,7,79.990453
-123.313607,59,80.435779
-103.368275,46,80.698792
-138.051219,57,81.058787
-57.150508,15,81.152244
-1857.394685,1000,87.359966
-16.068084,14,87.446605
-71.893715,36,87.654546
-21.513301,21,87.783689
-31.102618,13,87.860213
-15.54014,24,88.017977
-143.563164,79,88.515311
-46.849987,27,88.673412
-31.928723,15,88.764239
-19.183252,26,88.921551
-14.609655,9,88.980579
-48.131033,37,89.219619
-196.405269,74,89.653105
-141.485432,64,90.113108
-52.410953,29,90.285414
-175.991121,81,90.754854
-148.124251,60,91.136247
-8.309336,16,91.2292
-65.885043,46,91.496893
-132.631292,48,91.777113
-18.434213,7,91.815022
-35.667899,17,91.918368
-118.631585,87,92.461507
-27.937691,14,92.546299
-21.010225,13,92.623009
-58.611653,20,92.741565
-103.744978,78,93.292573
-104.995463,80,93.763643
-24.71604,12,93.834366
-56.916771,37,94.07191
-54.882916,23,94.215813
-66.216066,96,94.774731
-92.194852,48,95.066938
-19.327553,11,95.132387
-98.617964,36,95.340466
-38.577999,43,95.594321
-40.304908,28,95.75961
-31.414218,20,95.875603
-1597.67984,1000,102.002136
-66.34401,49,102.289415
-24.050577,24,102.50264
-38.237442,24,102.642762
-38.422313,27,102.798013
-53.844547,38,103.042514
-158.059469,85,103.54716
-111.914271,56,103.869808
-49.196847,31,104.079545
-75.680169,39,104.323593
-14.063904,13,104.399209
-65.433191,37,104.61555
-43.689722,25,104.762486
-25.726515,12,104.830608
-57.504093,32,105.033151
-68.321969,27,105.200094
-25.516722,14,105.284866
-39.588151,26,105.43375
-158.08965,74,105.957194
-49.872936,44,106.22888
-131.536204,78,106.683222
-142.348064,87,107.222992
-40.732284,35,107.423614
-46.110477,34,107.624433
-80.224894,39,107.846897
-92.600948,59,108.209731
-56.416408,47,108.483846
-37.844262,23,108.698338
-42.141337,16,108.789904
-278.26124,145,109.65212
-15.315041,16,109.745793
-60.535917,44,110.028931
-41.764932,29,110.205461
-155.318204,69,110.609307
-12.126834,12,110.676628
-74.86007,26,110.834755
-45.564276,36,111.050514
-52.93855,37,111.274889
-65.220465,39,111.51224
-24.258049,11,111.579509
-13.949938,10,111.637362
-17.253305,14,111.721025
-73.953759,39,112.037972
-70.172195,48,112.32112
-50.336472,26,112.475105
-58.702746,32,112.663157
-31.438742,13,112.739407
-52.795186,37,112.962872
-17.708276,13,113.051099
-44.761034,47,113.326591
-80.764515,30,113.510316
-53.860107,59,113.861487
-64.071454,41,114.111472
-25.072851,15,114.199904
-151.584779,70,114.613297
-58.151781,70,115.109862
-116.522432,103,115.72461
-353.328466,182,116.801563
-51.479495,28,116.976612
-2.100311,25,117.128396
-52.767648,59,117.476939
-10.635419,12,117.547512
-12.422096,18,117.652659
-28.873697,23,117.783435
-61.544039,34,117.99014
-21.215841,28,118.246633
-45.460235,18,118.35926
-136.154281,105,118.989085
-161.376146,68,119.387681
-10.419206,17,119.486813
-86.137144,39,119.717477
-14.800219,13,119.791903
-21.96276,59,120.158686
-10.754267,9,120.210632
-27.537338,16,120.30389
-21.573496,13,120.381911
-24.17217,33,120.578993
-22.489969,23,120.714868
-55.93468,42,120.96442
-130.182483,62,121.436994
0.241575,16,121.537333
-41.086076,31,121.725886
-44.62986,33,121.941809
-183.834519,131,122.770023
-64.562644,46,123.053209
-66.247269,55,123.371092
-28.445775,17,123.467299
-16.618712,13,123.541615
-36.718449,55,123.867294
-16.864103,13,123.943826
-18.633638,11,124.018794
-40.019027,30,124.199962
-15.730093,28,124.362631
-88.552522,51,124.73382
-5.007825,20,124.849682
-9.100002,14,124.938349
-114.197452,111,125.614561
-159.332733,105,126.268232
-60.261448,28,126.435616
-2.502807,13,126.511208
-38.32172,19,126.624171
-38.532215,63,127.001362
-18.069262,10,127.062945
-181.478433,126,127.875116
-21.37922,13,127.957169
-33.3207,37,128.212084
-141.837136,84,128.712016
-47.444615,45,128.987106
-22.246617,44,129.272023
-15.720869,14,129.352151
-1272.689306,1000,135.485887
-34.156529,15,135.573595
-17.388009,16,135.668139
-73.91108,33,135.865511
-44.33747,24,136.014266
-133.005876,105,136.63023
-23.143629,16,136.726092
-25.469966,14,136.809331
-13.707601,14,136.889669
-1225.830317,1000,143.075908
-8.227059,9,143.12811
-19.492078,12,143.201947
-32.349249,36,143.489821
-85.380959,85,144.003399
-3.146915,16,144.09976
-9.468215,16,144.193575
-54.220129,42,144.434985
-33.294116,46,144.701617
-26.463056,15,144.790781
-36.911399,27,144.957713
-25.400964,24,145.109357
-538.603226,454,147.91664
-12.716901,11,147.989135
-66.239267,58,148.350641
-26.049184,12,148.419538
-63.002988,65,148.804406
-18.526017,29,148.989617
-55.423817,55,149.370969
-36.110225,24,149.515913
-21.781597,19,149.628352
