#{"env_id": "Humanoid-v2", "t_start": 1519555780.8679209, "gym_version": "0.9.7"}
r,l,t
107.444647,22,0.776063
76.44196,16,1.115474
79.928974,17,1.477505
92.426632,20,1.920542
109.28096,23,2.419815
81.333022,17,2.804141
132.825398,29,3.449623
84.498332,18,3.867626
75.742489,16,4.228635
85.454523,18,4.636077
80.450334,17,5.03162
86.396789,18,5.435451
95.794757,20,5.896868
75.813196,16,6.25771
85.528428,18,6.668552
122.355785,26,7.279764
73.638007,16,7.644662
80.961511,17,8.060889
106.947052,23,8.589827
81.126961,17,8.995621
80.867641,17,9.373593
189.523282,39,10.299728
86.09026,18,10.698475
85.49248,19,11.136328
81.035684,17,11.51622
80.50279,17,11.910043
72.848675,16,13.129959
76.008862,16,13.505061
167.20542,38,14.381882
81.270755,17,14.776823
75.858576,16,15.132675
97.23626,21,15.611042
97.698526,20,16.09225
86.187872,18,16.503182
74.52471,16,16.869335
118.929755,27,17.478729
73.282437,16,17.844588
90.283894,19,18.265796
112.044048,23,18.811406
119.366623,24,19.347821
142.023065,31,20.074048
81.228236,17,20.463111
76.355845,16,20.846027
77.362352,18,21.284476
110.279556,25,21.875788
95.651138,20,22.336301
85.063132,18,22.75816
80.991861,17,23.156518
79.169477,17,23.547544
151.258258,32,24.286798
95.717992,20,25.357352
80.456323,17,25.750898
80.102537,17,26.149888
80.810484,17,26.541848
76.851816,16,26.925047
176.634659,37,27.787583
75.803111,16,28.157173
166.082511,35,28.987127
70.972527,15,29.338022
78.209875,17,29.735497
75.947222,16,30.10963
112.009783,24,30.660455
76.381375,16,31.046139
75.842448,17,31.432961
134.138402,29,32.128219
95.956813,21,32.6136
76.533643,16,33.00353
86.362214,18,33.416465
97.716491,23,33.968083
108.991405,24,34.526165
82.833084,18,34.950767
117.400603,25,35.527419
79.209986,17,35.931527
81.363337,17,36.319168
81.071077,17,36.708214
85.936397,18,37.132266
207.504693,45,38.817263
78.668917,17,39.224699
152.79866,33,40.020505
81.066559,17,40.414961
89.594169,19,40.876951
89.987841,19,41.330794
133.191327,31,42.072548
76.356578,16,42.442292
172.680284,36,43.302296
146.199803,30,44.018968
196.245584,48,45.149728
118.406191,25,45.746431
116.19135,26,46.368096
74.081099,16,46.756603
95.711763,21,47.247812
151.808946,32,48.019488
124.650129,27,48.631369
90.846143,19,49.079107
139.352635,31,49.806638
81.079872,17,50.836129
234.969303,50,52.040274
90.935186,19,52.486417
79.828698,17,52.89326
152.965664,30,53.610927
81.384128,17,54.022472
173.238935,38,54.937189
103.455382,23,55.486351
81.243191,17,55.918076
85.416756,18,56.34206
238.07679,47,57.500057
142.410441,29,58.208803
80.377947,17,58.620629
92.057654,19,59.091923
243.109211,49,60.277882
89.887392,20,60.754051
