#{"t_start": 1519722025.0797663, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-41.345487,18,0.447145
-134.714017,50,0.760894
-46.164119,15,0.849099
-48.413884,15,0.937761
-129.235906,42,1.180024
-179.935377,57,1.520844
-320.95171,94,2.084157
-220.689054,60,2.435555
-148.969633,62,2.836248
-53.603863,15,2.924929
-190.087942,61,3.276356
-155.548366,47,3.850972
-59.909775,19,3.962194
-92.351855,27,4.122996
-68.206936,21,4.245948
-3173.140587,1000,10.399784
-143.281668,55,10.739551
-113.421968,26,10.894355
-225.302307,79,11.363261
-47.959268,17,11.461355
-39.708294,16,11.570451
-31.236849,10,11.640682
-3072.03675,1000,17.814854
-74.283039,28,17.977385
-175.138384,76,18.420657
-202.192635,61,18.798868
-3232.043934,1000,24.968724
-117.868615,43,25.221724
-103.771493,39,25.45568
-154.605217,47,25.819249
-38.286394,12,25.889697
-146.809531,57,26.228565
-50.821108,16,26.325038
-65.14377,20,26.441651
-102.43951,30,26.630682
-62.465533,21,26.753761
-97.703299,53,27.06969
-145.582087,75,27.5141
-75.6119,21,27.647799
-125.983615,38,27.869395
-58.876323,27,28.026456
-249.306191,76,28.47916
-128.95347,59,28.822142
-80.034969,27,29.053219
-164.123892,54,29.374739
-99.075763,31,29.559622
-26.027376,10,29.628673
-85.860992,25,29.782054
-62.056927,24,29.920932
-48.646751,17,30.015704
-59.82086,21,30.139696
-151.299031,52,30.450029
-78.293522,25,30.61331
-62.332631,34,30.827956
-122.558349,42,31.074132
-78.713454,26,31.227738
-31.004947,8,31.272308
-60.395561,17,31.375296
-318.928065,108,32.098058
-150.391366,51,32.395828
-63.824869,19,32.513669
-122.742774,42,32.778808
-486.401023,150,33.681802
-237.819627,82,34.155092
-56.547571,21,34.279913
-283.327375,73,34.720077
-109.542398,33,34.914953
-35.404491,13,34.99014
-45.345617,19,35.100368
-65.535619,24,35.313375
-173.654318,57,35.662879
-39.799878,20,35.779855
-177.319507,60,36.135644
-39.99124,15,36.22448
-137.8978,48,36.51557
-287.501179,84,37.031862
-42.755761,16,37.12751
-59.410847,17,37.232356
-111.924601,33,37.421956
-37.9611,11,37.489074
-218.356942,76,37.972888
-2866.520065,1000,44.128641
-49.25865,18,44.236012
-39.027305,17,44.338648
-111.805817,41,44.592836
-199.944387,55,45.005997
-41.051335,12,45.075855
-37.615082,11,45.143828
-18.041608,11,45.20712
-87.517957,30,45.391348
-154.75952,54,45.720807
-51.522819,23,45.85519
-52.303455,19,45.965956
-1956.530671,647,49.909013
-245.997055,63,50.27423
-104.557928,35,50.482896
-71.459526,27,50.674478
-40.217582,21,50.805632
-35.833411,11,50.87334
-107.099609,41,51.183724
-24.499884,12,51.257631
-3060.73444,1000,57.415139
-137.177703,39,57.668695
-85.619489,30,57.847184
-270.756931,81,58.329078
-81.719908,19,58.448888
-66.826024,32,58.665037
-60.642524,33,58.863154
-93.198319,22,58.990532
-183.099832,40,59.231164
-60.748987,18,59.33638
-35.789675,13,59.416358
-34.347673,15,59.506355
-216.38706,74,59.949105
-66.806946,21,60.070566
-91.884635,32,60.25893
-70.346221,20,60.376645
-37.010262,11,60.523647
-373.413567,112,61.200207
-70.455718,15,61.285431
-66.442181,21,61.406169
-207.154354,67,61.813116
-39.796022,11,61.878087
-147.950178,37,62.094037
-44.040831,13,62.17201
-123.26547,32,62.353754
-54.363178,18,62.466413
-3190.660561,1000,68.67012
-62.206071,17,68.773988
-221.309047,53,69.085261
-556.40337,158,70.12054
-47.176601,20,70.240418
-59.022362,21,70.36112
-146.736933,34,70.576282
-61.532467,14,70.667748
-120.979953,29,70.836521
-115.736466,38,71.06915
-45.523354,21,71.190081
-99.189427,33,71.381971
-52.499309,12,71.454153
-316.946846,66,71.853688
-31.468842,11,71.918245
-67.758612,21,72.055453
-37.160859,11,72.119498
-36.472656,15,72.20951
-111.236598,25,72.353397
-37.994059,11,72.419862
-319.809667,73,72.868189
-54.091303,11,72.932484
-151.314138,61,73.366713
-40.218679,15,73.455836
-121.878289,25,73.613803
-118.014423,32,73.79847
-89.220093,19,73.909513
-85.600753,23,74.044923
-104.007646,39,74.270225
-51.369139,16,74.36479
-41.802648,10,74.425562
-91.068408,30,74.633559
-105.679408,26,74.799506
-8.666743,10,74.861007
-340.870833,93,75.401044
-111.743782,27,75.569466
-21.695564,10,75.64474
-258.987869,67,76.053758
-54.34651,13,76.131576
-70.713367,19,76.31477
-141.549236,33,76.51044
-126.799889,49,76.818838
-96.967953,20,76.941489
-52.943995,29,77.117038
-253.383932,82,77.623546
-26.44747,11,77.700255
-110.303492,32,77.904794
-158.901469,27,78.063348
-59.233251,20,78.182779
-109.641989,36,78.393095
-74.866677,23,78.534559
-59.052032,12,78.608309
-110.093131,41,78.869008
-70.137715,21,78.990196
-216.654822,59,79.335346
-64.441569,12,79.40609
-130.116247,28,79.657648
-211.702676,60,80.012412
-55.988766,14,80.092504
-72.864401,16,80.190389
-47.606248,12,80.259934
-126.974761,24,80.402387
-74.985159,20,80.531371
-39.130097,14,80.624985
-51.161201,11,80.692283
-37.854151,15,80.781771
-169.546279,43,81.038827
-34.569852,14,81.123115
-33.465516,13,81.199983
-49.463933,17,81.296038
-35.13002,11,81.362533
-71.195832,20,81.479527
-63.055156,19,81.612514
-60.902302,14,81.705616
-127.144484,35,81.911332
-222.724528,71,82.328507
-48.762997,12,82.399833
-59.447809,13,82.474703
-61.972153,19,82.668019
-278.087319,78,83.1645
-44.088682,14,83.24737
-63.090254,17,83.351019
-145.664204,31,83.541794
-43.964407,14,83.63803
-115.377674,47,83.941308
-109.643191,25,84.087884
-56.80297,15,84.17476
-180.797394,70,84.601777
-57.629305,13,84.676855
-38.479395,13,84.755293
-38.399093,14,84.836865
-35.016033,12,84.904677
-81.647325,17,85.006373
-45.751672,14,85.085762
-27.568831,11,85.151514
-165.265133,43,85.406921
-101.371944,24,85.558821
-46.104372,12,85.642395
-171.084176,46,85.986128
-42.559772,18,86.093638
-38.743686,16,86.18838
-59.761226,12,86.262956
-115.018911,32,86.451575
-218.329776,64,86.845239
-44.617778,10,86.907221
-46.048639,14,86.989367
-179.37496,41,87.235111
-125.833661,46,87.504479
-45.797647,13,87.594142
-46.800111,12,87.668032
-26.811835,11,87.734207
-46.86914,15,87.822466
-182.63141,51,88.120657
-125.10153,31,88.302008
-166.259912,47,88.59831
-76.834718,20,88.728709
-3518.527115,1000,94.911087
-32.965914,10,94.971799
-61.233026,13,95.049123
-50.940457,12,95.121823
-34.319304,11,95.185802
-78.003692,20,95.378981
-144.309744,37,95.610438
-78.611111,23,95.752494
-52.751549,10,95.81087
-25.865555,6,95.84767
-46.857318,11,95.914184
-32.326134,10,95.970984
-559.15947,173,97.02565
-45.351023,11,97.09042
-53.718367,13,97.170449
-38.137388,12,97.242633
-45.206618,20,97.365236
-30.053134,14,97.449524
-74.680374,21,97.591465
-41.650098,11,97.66846
-44.457321,12,97.738572
-108.515023,37,97.958095
-33.970593,11,98.021766
-38.830722,12,98.092457
-42.216148,12,98.163205
-53.774748,11,98.229656
-45.712945,12,98.303811
-93.513283,29,98.472515
-103.879545,29,98.727773
-31.266918,11,98.793183
-31.122384,13,98.869831
-58.729499,13,98.946048
-36.426206,14,99.025293
-59.977331,12,99.096307
-105.675453,22,99.221262
-48.660921,12,99.290133
-104.91478,33,99.487138
-51.928304,13,99.575468
-28.021018,10,99.649857
-55.662815,12,99.723618
-56.722505,13,99.799116
-51.180749,12,99.871765
-129.474711,32,100.060252
-31.414454,10,100.115151
-40.019535,10,100.176986
-50.605659,12,100.248695
-50.724983,12,100.322156
-32.309349,11,100.388905
-36.169659,15,100.477588
-87.56454,18,100.59901
-20.933398,14,100.692107
-75.278232,22,100.823495
-37.744612,11,100.888297
-189.850326,44,101.154025
-43.956952,11,101.220171
-132.75841,32,101.409076
-113.497682,18,101.524204
-39.41316,9,101.587978
-96.618184,27,101.828802
-74.725193,29,101.995816
-98.453648,28,102.165926
-56.753517,12,102.237079
-56.104068,16,102.334561
-58.292013,13,102.411065
-119.75913,25,102.575855
-37.561885,12,102.659684
-51.32311,11,102.72981
-50.020254,11,102.797836
-207.065087,70,103.202664
-16.543875,7,103.242655
-105.2526,24,103.384548
-193.834601,48,103.691344
-56.470603,12,103.759835
-45.195798,11,103.826436
-38.897219,11,103.891429
-58.758311,15,103.981899
-42.775593,12,104.053888
-87.610203,21,104.178511
-34.397618,10,104.238204
-35.203893,10,104.298068
-243.759913,64,104.708167
-84.408414,35,104.986184
-41.554218,10,105.049248
-53.287829,13,105.124566
-33.797769,10,105.185085
-50.29599,15,105.274159
-36.894226,11,105.340121
-35.49449,11,105.403917
-38.56359,10,105.465205
-49.110382,13,105.55163
-30.509713,12,105.63582
-93.033805,25,105.800723
-28.778785,10,105.860299
-55.484791,11,105.928219
-61.939184,14,106.008198
-29.802461,12,106.079077
-33.685468,11,106.144126
-30.988099,12,106.215829
-45.489278,12,106.289952
-74.926629,12,106.360543
-28.802139,13,106.438317
-38.349406,11,106.504287
-28.917062,11,106.575567
-95.684589,25,106.723594
-96.427434,20,106.842557
-110.360241,31,107.027045
-37.884306,19,107.140078
-41.185656,10,107.198472
-50.342758,12,107.267542
-38.080902,11,107.332968
-24.211045,10,107.39308
-168.846406,44,107.662615
-32.723362,11,107.73064
-52.409615,28,107.896674
-54.971148,13,107.977869
-36.657328,19,108.1636
-50.626497,19,108.280022
-60.729329,13,108.361482
-33.81134,10,108.422647
-53.336375,12,108.497937
-64.497769,12,108.57804
-55.890476,13,108.654288
-110.769319,41,108.896693
-56.307178,11,108.96331
-42.756759,12,109.034159
-30.46535,11,109.099334
-38.930342,13,109.17954
-44.268616,12,109.256485
-111.814817,31,109.438491
-30.891283,13,109.519201
-43.384367,11,109.599444
-86.357144,28,109.770044
-91.467216,22,109.903779
-47.953102,16,110.003508
-42.350946,11,110.070701
-46.053104,12,110.144768
-49.289873,15,110.234927
-71.505912,17,110.337806
-87.106684,20,110.460948
-64.324877,15,110.566724
-37.190901,10,110.635304
-54.747692,13,110.718132
-52.501737,12,110.792424
-71.042129,26,110.94948
-48.591354,12,111.019872
-54.041736,12,111.093124
-48.30839,11,111.159525
-29.952284,11,111.227892
-55.158882,10,111.362908
-48.365674,10,111.427622
-34.811787,11,111.493768
-46.011281,11,111.57216
-65.134098,19,111.689467
