#{"t_start": 1519722024.2217057, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-461.46573,125,1.952161
-57.219599,12,2.020656
-136.922421,39,2.246374
-61.319018,18,2.357299
-177.157076,54,2.68224
-60.46259,14,2.763826
-228.198388,65,3.152918
-54.865789,26,3.303831
-51.774249,15,3.400851
-116.559925,41,3.669371
-224.58184,82,4.144457
-141.811106,39,4.671499
-66.519752,15,4.760638
-237.774768,62,5.125452
-576.043041,183,6.216311
-74.85951,19,6.329204
-44.654858,14,6.423071
-170.711144,53,6.737081
-228.868883,63,7.11483
-70.545172,19,7.226255
-61.478372,29,7.403186
-46.90849,16,7.503346
-78.784215,31,7.762609
-144.568007,45,8.030364
-145.872989,52,8.331209
-97.291112,33,8.553389
-171.309336,53,8.860844
-663.853288,206,10.089641
-88.061927,33,10.289309
-39.279,12,10.362857
-167.785605,67,10.774751
-279.715317,72,11.2816
-156.807634,62,11.66146
-274.027521,96,12.231725
-206.107038,55,12.586439
-166.786154,58,12.930758
-49.923575,28,13.09459
-177.526545,48,13.377515
-183.305625,70,13.801635
-271.495356,67,14.270209
-192.151926,56,14.618083
-68.140851,21,14.742539
-76.950967,23,14.878037
-34.89742,11,14.946628
-77.168046,31,15.128673
-67.460312,22,15.25799
-78.902422,21,15.386091
-106.562774,29,15.569094
-319.582895,99,16.153892
-121.17094,37,16.37437
-181.878724,65,16.767362
-66.297016,29,16.941862
-128.193388,51,17.317412
-138.738399,35,17.554057
-277.42723,107,18.197124
-287.135324,88,18.729863
-35.064237,13,18.804887
-137.930373,42,19.050987
-11.702385,10,19.110671
-120.248007,30,19.282136
-107.365923,31,19.486496
-120.013071,40,19.72312
-129.422492,44,19.985859
-228.777338,93,20.621979
-220.763586,87,21.140841
-244.686538,76,21.604136
-104.853456,43,21.857394
-65.356722,23,21.996976
-90.536164,26,22.151398
-49.346702,14,22.234119
-282.249349,108,22.895451
-43.508355,17,22.994741
-136.043412,52,23.302431
-404.807709,111,24.042928
-486.026434,179,25.124437
