#{"t_start": 1519722025.0214312, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-334.688164,100,1.00795
-53.563117,23,1.141982
-340.55939,100,1.737647
-99.893206,37,1.954587
-52.450317,19,2.068745
-3284.514173,1000,8.431758
-287.784527,91,8.976704
-104.789236,31,9.161207
-138.02277,37,9.381642
-3138.523802,1000,15.558004
-358.050842,119,16.271045
-120.245675,44,16.618093
-384.653694,113,17.316265
-389.656407,152,18.223325
-336.736257,98,18.814727
-62.747034,24,18.958845
-39.770467,10,19.016898
-86.331242,33,19.215808
-2998.090112,1000,25.382096
-80.081568,22,25.510836
-74.25841,14,25.604579
-356.022829,146,26.54699
-66.78257,21,26.680643
-49.783466,21,26.805382
-89.736418,38,27.028955
-93.919269,53,27.345042
-93.674404,35,27.553698
-2929.207932,1000,33.69665
-224.173341,60,34.043262
-190.644678,64,34.420166
-57.256367,18,34.522615
-84.986294,26,34.693097
-53.944954,15,34.778235
-193.318837,53,35.089879
-48.701924,17,35.259257
-57.684569,20,35.377731
-119.120914,33,35.575195
-142.93545,46,35.856724
-41.722088,17,35.95674
-193.421579,74,36.398013
-49.587235,22,36.529038
-296.969363,84,37.047521
-134.747968,40,37.288478
-74.286189,32,37.473557
-57.046389,17,37.58028
-64.908966,15,37.68509
-174.982802,59,38.050113
-164.234848,55,38.443839
-97.361113,37,38.689714
-434.191894,140,39.516918
-68.614652,25,39.686425
-90.173684,38,39.907913
-3020.474782,1000,46.067204
-53.382027,13,46.144426
-160.033507,60,46.503814
-77.181939,24,46.669346
-3023.700295,1000,52.800786
-3088.402655,1000,58.9998
-400.668805,110,59.662504
-113.620716,45,59.927587
-36.860386,16,60.019222
-74.20249,23,60.15164
-26.997194,7,60.190857
-59.937177,13,60.268072
-48.467547,13,60.346182
-120.882903,38,60.659843
-285.916627,85,61.168663
-30.463724,12,61.240268
-3112.047283,1000,67.404783
-47.53681,13,67.482438
-214.207938,73,67.927046
-155.844797,44,68.18413
-133.75547,40,68.426366
-50.59688,14,68.512076
-32.186434,12,68.584477
-100.542598,24,68.750079
-113.997501,36,68.963257
-156.922158,65,69.336379
-3240.930094,1000,75.521922
-133.878739,43,75.819382
-71.983579,14,75.903863
-210.193417,48,76.18421
-90.043118,21,76.377025
-1390.358388,389,78.78189
-199.983093,66,79.16473
-285.282497,77,79.702843
-61.117656,19,79.815124
-2515.793132,715,84.2587
-40.719788,11,84.322472
-38.516327,11,84.386849
-47.726893,14,84.46745
-60.543752,19,84.581491
-45.393068,13,84.67205
-44.45761,13,84.747336
-92.278847,30,84.925366
-85.154013,22,85.051309
-43.549641,13,85.126871
-22.556133,10,85.184868
-95.714674,26,85.340804
-114.28036,38,85.567208
-44.626702,18,85.696406
-33.212065,10,85.755439
-38.456914,10,85.813377
-62.060672,13,85.961197
-32.930755,11,86.027722
-72.014448,21,86.153756
-46.364177,11,86.219982
-62.803244,14,86.29947
-32.182747,9,86.356635
-45.900499,13,86.43402
-44.56744,11,86.498287
-149.397486,43,86.770027
-42.344466,13,86.844483
-68.261431,14,86.929776
-84.961692,30,87.110826
-63.172964,12,87.180776
-146.465896,29,87.350814
-31.246127,6,87.386506
-96.636278,34,87.590221
-67.890711,12,87.671204
-63.586789,12,87.743525
-64.509468,17,87.84275
-51.901535,11,87.909546
-28.532205,10,87.970553
-40.919398,12,88.039389
-33.381444,13,88.116141
-45.719135,13,88.19029
-114.439898,23,88.322299
-39.938858,11,88.387685
-252.051472,52,88.726894
-39.809426,13,88.803858
-41.460568,13,88.878053
-67.642457,23,89.081947
-26.532245,7,89.125942
-27.944421,11,89.188858
-115.637142,29,89.360132
-71.79387,18,89.471056
-46.222919,11,89.533597
-977.038315,274,91.208147
-19.197214,11,91.271326
-27.061105,10,91.332685
-34.184817,10,91.393566
-73.295504,11,91.455738
-313.617488,80,91.947558
-104.059359,23,92.086951
-38.021924,11,92.151123
-32.817094,13,92.295995
-185.843675,49,92.593819
-3607.611235,1000,98.808362
-43.562731,28,98.973905
-82.677053,27,99.132181
-29.089591,12,99.199664
-80.683955,22,99.32572
-50.398167,10,99.383588
-26.485275,10,99.445256
-36.911395,12,99.51507
-66.622932,12,99.594775
-160.186359,44,99.877566
-56.874006,11,99.942109
-68.372866,13,100.019692
-37.489067,11,100.082234
-75.526938,12,100.150609
-149.351244,49,100.44728
-64.40172,13,100.523091
-39.948827,11,100.597712
-123.706732,32,100.802773
-58.41076,19,100.917572
-62.811803,11,100.981711
-64.491942,15,101.073128
-46.280844,13,101.14764
-34.338109,13,101.227709
-36.24039,10,101.289701
-96.02337,19,101.400938
-51.514013,10,101.463386
-36.188704,10,101.521429
-67.355881,15,101.627041
-130.519317,29,101.87973
-41.568013,11,101.94647
-35.304454,11,102.009783
-60.589131,16,102.103296
-68.230227,12,102.172554
-82.481972,26,102.332657
-39.683793,15,102.421042
-58.464612,18,102.52875
-55.379903,18,102.653642
-58.880658,14,102.753259
-35.676014,11,102.818445
-60.05777,11,102.883237
-90.321066,27,103.03714
-37.241238,10,103.096824
-48.37714,9,103.151446
-67.604472,26,103.30099
-91.31333,17,103.399936
-41.774307,19,103.516206
-58.707317,16,103.623945
-44.969927,10,103.691244
-112.746979,26,103.844497
-85.803085,20,103.963829
-61.165014,24,104.109014
-244.24168,62,104.474057
-152.33059,38,104.729844
-54.757565,13,104.808741
-122.95132,29,105.053384
-31.025158,11,105.118279
-71.283516,20,105.237878
-59.570972,12,105.309914
-75.119066,25,105.458614
-2763.994382,800,110.409506
-42.695186,11,110.478096
-31.394447,12,110.550931
-51.158817,31,110.762426
-33.159618,13,110.845483
-155.757566,60,111.204541
-36.958274,10,111.266936
-123.564004,31,111.531996
-41.71716,11,111.605383
-47.334619,13,111.691286
-42.990931,10,111.753839
