#{"t_start": 1519722024.968816, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-84.898222,24,0.593954
-114.412185,45,0.876279
-113.48652,44,1.136945
-477.978482,144,1.98835
-129.673773,35,2.200036
-65.349087,20,2.319238
-251.600827,72,2.768773
-96.214996,26,2.929485
-118.617237,32,3.120902
-46.797643,18,3.224478
-35.991412,12,3.291333
-91.829292,37,3.508959
-221.072856,67,4.199924
-3028.351791,1000,10.349205
-73.114501,31,10.53743
-157.928682,61,10.910218
-80.22736,28,11.079308
-47.862332,22,11.213721
-45.067346,20,11.330481
-66.425023,21,11.450864
-128.951339,41,11.706948
-112.409004,28,11.887641
-101.264656,36,12.098654
-217.236641,72,12.525771
-109.994264,28,12.692158
-51.796615,10,12.752587
-81.028371,29,12.933169
-52.705028,16,13.025415
-336.303165,115,13.795085
-137.510667,50,14.090549
-161.048298,49,14.382373
-3159.125472,1000,20.549227
-121.088826,44,20.829317
-79.068628,22,20.958194
-53.065383,22,21.084529
-156.488008,38,21.31896
-90.092201,36,21.531696
-46.818846,35,21.762666
-66.160706,21,21.883203
-214.012905,72,22.308884
-82.190288,23,22.447278
-90.300309,37,22.668524
-145.282738,40,22.98827
-180.625217,75,23.426031
-493.9195,161,24.400886
-202.394303,73,24.847594
-51.116328,24,24.984769
-89.610132,31,25.171809
-144.799054,45,25.439662
-45.10936,11,25.504102
-120.930067,35,25.730049
-28.849408,12,25.802184
-101.746147,28,26.034706
-414.951333,134,26.841143
-262.887978,111,27.497266
-441.377548,98,28.082874
-70.183091,31,28.269218
-116.9009,37,28.489871
-171.325168,77,28.938976
-301.196892,87,29.524216
-103.2624,37,29.762519
-2916.869377,1000,35.891328
-3017.01384,1000,42.071235
-43.930813,10,42.131398
-102.867899,27,42.295264
-32.94598,12,42.365612
-151.303812,63,42.748515
-87.665589,24,42.889809
-62.752509,33,43.08247
-3127.213964,1000,49.249462
-132.502711,44,49.509179
-60.748547,21,49.638907
-131.030771,40,49.880255
-87.711219,30,50.055377
-69.264124,19,50.16666
-188.875943,71,50.581894
-32.594489,13,50.674158
-70.108468,20,50.812647
-84.945128,30,50.994395
-244.183137,84,51.566546
-94.877965,35,51.784482
-86.858477,29,51.951005
-3193.534399,1000,58.130105
-78.35738,20,58.245703
-163.522762,48,58.535699
-65.157874,16,58.638937
-121.961133,35,58.866934
-46.289574,14,58.951896
-146.944386,34,59.149031
-211.916516,57,59.492389
-124.473335,42,59.752274
-52.547524,10,59.808802
-110.779741,33,60.005683
-549.410716,151,60.988844
-29.097192,11,61.054348
-114.895261,29,61.223722
-179.861171,59,61.564825
-73.537076,33,61.771617
-93.120849,32,61.958673
-81.450719,25,62.104544
-22.869276,16,62.199691
-41.845953,19,62.311615
-48.310401,20,62.425662
-141.047468,37,62.65239
-198.429763,57,62.998999
-68.011565,20,63.115541
-42.705598,13,63.193011
-43.053973,11,63.258241
-44.698086,14,63.33806
-67.538598,18,63.444751
-60.311528,14,63.530673
-94.261107,25,63.76161
-87.284128,32,63.980774
-26.197247,11,64.050976
-34.832231,10,64.110173
-121.83985,44,64.370219
-131.206493,30,64.549327
-75.175074,19,64.670455
-173.209872,51,64.970624
-76.935098,29,65.139137
-14.116662,12,65.210489
-63.847589,16,65.305807
-285.950338,121,66.040826
-118.163957,32,66.222402
-202.882624,67,66.620288
-107.996408,28,66.819513
-68.499009,16,66.983615
-84.169958,20,67.103008
-206.149797,49,67.388607
-41.361663,10,67.445295
-110.25129,25,67.596796
-144.158289,48,67.890058
-103.010602,32,68.078783
-66.867649,22,68.209343
-355.504059,95,68.802054
-136.893812,44,69.063635
-42.285314,15,69.149433
-120.4287,41,69.3835
-147.611388,42,69.642943
-73.193971,17,69.759117
-112.351373,31,69.956259
-174.121687,45,70.290546
-87.748057,21,70.413687
-37.763065,13,70.489967
-300.44502,102,71.119706
-76.666614,14,71.199368
-49.978303,23,71.335055
-96.079374,34,71.536786
-116.822166,30,71.724423
-74.132449,13,71.803823
-45.91326,11,71.865726
-127.527005,37,72.08314
-85.375902,35,72.304042
-97.516982,26,72.451123
-88.347302,23,72.597199
-476.776306,138,73.496933
-40.404376,11,73.561343
-175.748219,40,73.801939
-3447.371472,1000,80.030355
-30.573517,19,80.148233
-286.83227,89,80.692359
-76.74702,22,80.825183
-96.100215,24,80.971308
-72.823192,22,81.103189
-44.848,12,81.173687
-28.378559,8,81.22291
-232.851925,85,81.746469
-142.056439,32,81.938133
-70.319406,12,82.00985
-110.405685,34,82.208058
-36.181733,20,82.323493
-48.270766,14,82.409448
-56.6479,14,82.491069
-105.139953,31,82.682323
-55.318934,18,82.878389
-76.969554,19,83.005299
-177.227292,51,83.313986
-229.881167,58,83.665265
-136.82622,52,84.013112
-59.195927,18,84.118944
-180.466864,48,84.398818
-55.194966,19,84.506891
-172.25238,53,84.837776
-87.1234,22,84.965104
-103.796202,38,85.184164
-27.854648,10,85.245517
-95.249785,33,85.440762
-56.023793,15,85.529031
-38.317973,12,85.599409
-44.522649,11,85.676779
-46.670983,9,85.742028
-46.783539,11,85.808128
-60.187183,31,86.064856
-112.341442,46,86.335828
-178.877509,45,86.605988
-93.358316,27,86.779258
-84.829912,21,86.903515
-82.132258,15,86.993796
-112.311831,22,87.125178
-150.947441,37,87.345787
-65.746504,19,87.457377
-38.06809,12,87.529207
-41.404942,11,87.588704
-67.303777,29,87.780499
-53.871987,22,87.908396
-3373.10322,1000,94.09197
-59.464163,21,94.218055
-41.422308,12,94.285593
-2584.410142,719,98.815816
-39.307998,18,98.921118
-75.796529,19,99.032787
-39.231809,11,99.097629
-39.228688,12,99.167567
-88.50096,30,99.339645
-49.479171,11,99.402383
-105.009354,20,99.520875
-41.916701,18,99.632544
-52.510481,20,99.775754
-3560.326031,1000,106.034242
-95.435456,28,106.196096
-86.487009,23,106.331652
-36.358124,10,106.395424
-44.443379,10,106.454845
-74.25222,17,106.555443
-103.491223,28,106.728001
-63.302687,13,106.805126
-99.602646,23,106.940665
-47.900235,14,107.026993
-46.890419,19,107.139913
-49.424407,16,107.236164
-40.217994,11,107.298608
-27.058213,11,107.361458
-58.957762,18,107.469582
-81.586912,20,107.585555
-76.926359,29,107.768869
-57.551674,19,107.884105
-37.933289,10,107.94451
-47.63403,12,108.014261
-45.701294,14,108.10096
-29.960399,10,108.230019
-55.214424,19,108.345091
-113.254597,46,108.637851
-95.714241,28,108.809866
-98.848374,21,108.931717
-49.817495,17,109.02953
-49.971577,14,109.115343
-78.151356,23,109.253358
-74.941432,23,109.397525
-68.710482,13,109.47256
-50.849832,12,109.542043
-35.148951,10,109.605793
-165.846028,41,109.870794
-97.783974,22,110.001853
-22.546502,14,110.089438
-20.925904,14,110.177668
-43.404187,9,110.230404
-50.638428,11,110.297349
-57.16787,11,110.366635
-40.142289,10,110.424449
-77.264931,13,110.505862
-46.658253,10,110.566163
-52.559009,12,110.648928
-37.186046,12,110.731823
-47.437016,10,110.796532
-40.820426,11,110.869477
-44.484635,17,110.968628
-59.303039,13,111.047981
-50.26324,12,111.117988
-107.302162,25,111.268862
-70.816107,21,111.47386
-159.334597,41,111.738121
-46.150469,12,111.812108
-140.137007,45,112.090766
-105.740148,29,112.274132
-114.655433,27,112.440775
-57.936635,19,112.556969
-86.018568,20,112.689124
-41.25525,10,112.756664
-36.581662,12,112.832043
-40.785654,12,112.908817
-81.685278,17,113.013983
-66.209318,13,113.095139
-274.148937,73,113.54913
-43.952982,11,113.616733
-51.756317,12,113.702013
-36.940477,10,113.772661
-35.799995,12,113.854344
-46.68155,12,113.932218
-53.603528,25,114.099899
-92.495926,18,114.219473
-86.977579,27,114.397727
-32.700512,10,114.464252
-27.217886,12,114.546277
-37.578786,11,114.617526
-90.587164,23,114.852574
-69.38434,13,114.934963
-30.03218,10,115.001287
-52.094584,10,115.06347
-40.754256,12,115.140275
-61.619153,14,115.232665
-51.683656,10,115.295027
-41.492727,12,115.372788
-65.860917,14,115.463894
-214.152761,51,115.815036
-41.981788,11,115.888977
-153.603309,37,116.132421
-72.373258,24,116.289974
-29.992055,12,116.371759
-85.679506,28,116.557041
-50.050249,10,116.626774
-32.67405,8,116.680963
-71.606551,16,116.791582
-33.676211,10,116.863159
-22.509979,11,116.933267
-192.198845,46,117.231894
-88.602944,28,117.412929
-33.347228,7,117.459546
-36.955661,11,117.528358
