#{"t_start": 1519722024.937907, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-84.222729,32,0.679957
-54.801827,18,0.795593
-53.587524,18,0.900349
-300.199203,96,1.462729
-214.988957,57,1.809418
-844.925139,261,3.378481
-3132.523967,1000,9.741436
-233.680466,84,10.319729
-300.224559,94,10.893657
-67.561321,25,11.042516
-249.521396,74,11.481406
-128.69085,49,11.797115
-48.267101,17,11.900816
-44.169325,9,11.954885
-169.724549,58,12.297165
-39.463823,16,12.39172
-27.265409,10,12.447459
-89.439317,31,12.636136
-165.631806,60,13.000631
-198.925568,84,13.56731
-226.005295,74,14.023866
-122.940473,42,14.273724
-201.214823,54,14.588852
-464.989063,122,15.327586
-36.663457,14,15.412066
-227.394067,94,15.976513
-92.553372,26,16.130738
-32.854053,10,16.192534
-268.299247,81,16.763539
-372.690487,119,17.488562
-144.319094,38,17.72259
-49.356952,16,17.818305
-79.595128,26,17.973181
-159.842107,72,18.395338
-116.168654,42,18.643903
-156.256617,49,18.948448
-3072.51392,1000,25.115566
-110.967466,35,25.320398
-237.336688,73,25.772468
-2920.01429,1000,31.898752
-49.749298,17,31.996969
-288.425127,86,32.569945
-204.348202,70,33.009405
-72.50789,22,33.134686
-240.174433,73,33.562768
-96.176294,52,33.893537
-147.7566,52,34.194473
-224.123989,77,34.642755
-241.946335,64,35.034092
-136.469695,37,35.248966
-99.256173,27,35.476144
-102.192299,29,35.649103
-2933.516791,1000,41.840326
-102.41112,29,42.012288
-48.488893,15,42.099935
-279.160086,91,42.646528
-3056.107624,1000,48.829042
-91.851708,37,49.040911
-255.166171,100,49.630173
-86.224693,23,49.7802
-129.103394,53,50.086221
-37.866046,8,50.134408
-132.33301,49,50.41543
-256.755316,92,50.99945
-35.662351,17,51.172901
-123.125758,33,51.372097
-105.065263,35,51.576946
-73.228862,25,51.739058
-95.007552,24,51.880242
-61.903603,21,51.999976
-102.967202,23,52.133262
-104.315546,28,52.300972
-234.224039,72,52.742987
-127.882997,51,53.040923
-124.973008,41,53.279529
-225.472466,67,53.681753
-27.542944,21,53.808967
-49.14644,20,53.931895
-117.709155,34,54.144976
-115.677103,33,54.424061
-39.361267,11,54.490257
-182.189659,59,54.858138
-99.991774,32,55.045184
-59.314756,23,55.180995
-70.095974,30,55.358109
-543.703697,172,56.379177
-238.993511,70,56.806416
-26.287274,21,56.933529
-572.218589,150,57.923268
-197.830625,73,58.360825
-57.879204,22,58.489763
-47.108553,13,58.574646
-222.096361,51,58.902313
-162.506329,49,59.196599
-143.14229,54,59.513981
-109.533819,33,59.718579
-53.08041,27,59.88008
-194.26559,57,60.212346
-18.847433,12,60.282356
-153.988965,40,60.519473
-205.983269,59,60.962838
-46.06782,12,61.035769
-129.382871,46,61.308097
-35.241366,32,61.486999
-115.366824,41,61.742321
-72.605604,20,61.86072
-173.357594,53,62.170639
-256.471169,76,62.618635
-51.055416,41,62.875639
-128.250431,29,63.048446
-58.59034,11,63.112674
-183.265787,48,63.39028
-174.426206,64,63.868051
-104.793893,39,64.125403
-190.054287,65,64.507377
-37.812437,11,64.571853
-117.041954,32,64.772031
-105.442631,29,64.944766
-352.808543,119,65.63978
-46.415669,15,65.750541
-99.797354,31,65.934929
-179.185419,47,66.207946
-72.483224,27,66.363186
-61.955287,12,66.431819
-40.565291,11,66.498328
-239.361949,66,66.998301
-25.657375,13,67.077786
-60.842581,19,67.186051
-261.075365,63,67.554827
-1179.902612,360,69.735029
-72.507177,19,69.86984
-55.156229,16,69.961969
-508.179446,120,70.757294
-3285.969358,1000,76.948763
-76.531773,22,77.084277
-34.462757,11,77.147702
-156.29585,50,77.446793
-39.319396,10,77.505813
-169.266899,53,77.856222
-38.844215,13,77.950253
-71.311095,24,78.08864
-91.208627,28,78.255136
-142.326204,49,78.543413
-110.717645,24,78.68946
-171.661041,59,79.056564
-56.250734,11,79.120972
-180.796834,44,79.379575
-56.801579,26,79.531286
-103.982063,29,79.786751
-68.313223,22,79.915907
-132.71772,36,80.126607
-152.850701,34,80.333905
-23.544658,10,80.390182
-54.761845,14,80.472867
-43.103315,12,80.543193
-128.667027,32,80.753872
-41.700915,13,80.832375
-85.05252,19,80.947224
-78.845139,21,81.073519
-48.30092,11,81.13864
-42.284917,12,81.2116
-38.91955,11,81.278852
-34.569926,11,81.342674
-113.87389,33,81.533638
-141.808936,52,81.873215
-52.267666,12,81.943895
-48.602887,13,82.016849
-111.689664,30,82.194524
-82.751321,20,82.307651
-232.06491,60,82.669128
-32.100706,14,82.835133
-49.324421,17,82.953438
-177.392349,44,83.220891
-42.770564,11,83.288448
-49.188571,13,83.367526
-43.822711,15,83.456785
-155.645612,38,83.690542
-40.348618,18,83.814116
