#{"t_start": 1519722024.0979118, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-62.396298,19,1.432678
-101.233823,37,1.670084
-67.538831,22,1.80208
-139.276002,42,2.046814
-254.97998,77,2.501981
-204.139011,40,2.741233
-132.514849,36,2.952837
-147.801644,38,3.181386
-3155.592971,1000,9.553183
-32.688089,17,9.653896
-96.886533,28,9.820025
-28.539829,10,9.875921
-215.157621,57,10.213437
-395.441978,109,10.881744
-3083.935578,1000,17.047345
-155.407181,52,17.427866
-55.728785,14,17.517339
-175.333572,57,17.88725
-148.300037,41,18.132459
-61.766925,18,18.237612
-133.862986,41,18.486579
-55.515792,21,18.616081
-107.543285,32,18.809768
-313.933951,98,19.376179
-2891.979115,1000,25.552055
-198.552539,88,26.07986
-2901.81724,1000,32.214499
-178.488545,68,32.633572
-169.027448,80,33.176271
-536.832007,200,34.368784
-66.404892,24,34.513735
-76.930507,22,34.661983
-147.916999,67,35.04852
-86.915686,21,35.169106
-175.543747,66,35.56425
-74.759981,26,35.723643
-85.68063,22,35.854446
-71.573239,23,35.988042
-43.16893,22,36.188296
-2920.501751,1000,42.296118
-73.558051,23,42.501993
-50.343622,15,42.601779
-47.60831,24,42.745922
-88.089267,33,42.939266
-140.740084,49,43.236876
-96.50758,37,43.450381
-161.87964,60,43.817559
-28.717565,15,43.905462
-3011.758074,1000,50.072485
-109.765652,27,50.228702
-64.119699,21,50.353117
-63.500857,18,50.463661
-205.149491,64,50.847409
-55.587723,14,50.933866
-428.227378,104,51.556831
-37.883799,12,51.640367
-149.688264,49,52.012061
-76.31839,37,52.231667
-45.533203,13,52.31018
-133.269072,35,52.525617
-265.433746,83,53.014162
-75.799582,24,53.156926
-409.335467,120,53.879392
-141.846354,37,54.093888
-140.953716,57,54.429664
-3091.292439,1000,60.651836
-84.459211,30,60.825881
-51.850423,13,60.901352
-51.437485,14,60.981848
-215.886915,72,61.482159
-130.156918,42,61.74526
-365.311963,106,62.366445
-3243.467584,1000,68.552328
-128.918901,37,68.771549
-72.117836,15,68.860275
-123.131189,35,69.065513
-35.265097,10,69.126688
-63.073431,22,69.258311
-35.309545,11,69.32526
-176.683254,60,69.706845
-90.519989,29,69.87938
-39.269885,11,69.944888
-205.567175,61,70.295346
-3315.427323,1000,76.485344
-288.322253,70,76.936638
-93.722596,33,77.128124
-274.586896,95,77.780242
-55.028816,13,77.860235
-111.080703,33,78.059648
-163.529163,31,78.243197
-136.76214,38,78.471331
-31.145385,13,78.56177
-50.476741,16,78.671562
-18.214155,11,78.755344
-126.93149,33,78.951061
-130.461169,25,79.100308
-33.75371,10,79.158403
-180.768694,43,79.410348
-315.540287,84,79.929451
-73.094122,13,80.006152
-72.396058,17,80.106299
-35.115872,7,80.149864
-98.669187,25,80.29232
-108.720107,22,80.497738
-49.82582,14,80.588922
-42.663731,11,80.656065
-57.257545,38,80.874471
-41.384339,14,80.960594
-55.789589,19,81.073789
-147.387499,34,81.276441
-126.604003,36,81.497743
-183.567844,70,81.930443
-48.980062,12,81.99834
-122.013006,25,82.152162
-48.868293,13,82.226266
-197.355252,49,82.520624
-41.696569,10,82.593479
-138.702971,29,82.776452
-75.861327,17,82.87398
-100.308831,27,83.030752
-60.122863,17,83.127912
-28.633473,10,83.187294
-42.543279,10,83.246029
-48.356359,12,83.320511
-32.238939,12,83.391515
-130.578926,50,83.792491
-83.313531,32,83.987546
-117.843296,34,84.193953
-90.141093,33,84.389602
-63.644156,25,84.54842
-53.338713,13,84.638366
-54.184423,12,84.722298
-45.727529,12,84.804555
-37.646994,12,84.876397
-229.37554,62,85.239259
-400.404339,85,85.753714
-60.767314,24,85.892682
-59.261481,19,86.003019
-47.343377,11,86.066531
-52.417848,14,86.150254
-78.643799,14,86.234031
-73.792853,20,86.351922
-94.613688,19,86.462955
-62.578151,15,86.568899
-59.136223,12,86.649004
-56.912721,12,86.716971
-29.773483,11,86.851608
-38.071613,12,86.928914
-87.578328,25,87.077723
-46.140949,16,87.168706
