#{"t_start": 1519722024.8618956, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-59.834172,25,0.707092
-168.528317,54,1.047605
-66.088596,20,1.160645
-123.617128,44,1.418121
-3250.999712,1000,7.775257
-296.158561,88,8.307473
-88.529144,25,8.453708
-858.834771,261,10.033065
-228.721954,65,10.493346
-39.789726,20,10.61336
-3143.38084,1000,16.783136
-59.553628,23,16.943235
-51.476777,17,17.046186
-125.85667,37,17.267356
-77.420277,23,17.403994
-208.197923,79,17.882222
-26.810157,17,17.987171
-27.27118,15,18.073868
-100.151526,25,18.215554
-24.341981,14,18.29869
-65.312607,23,18.436995
-94.537725,38,18.655577
-116.199684,29,18.849192
-86.127158,23,18.980654
-170.103471,69,19.393824
-3043.933152,1000,25.557764
-43.088199,21,25.683576
-74.402131,27,25.862776
-80.045695,26,26.083456
-373.496105,88,26.607506
-172.573346,43,26.869323
-41.574941,12,26.942713
-374.393344,129,27.708171
-164.863827,70,28.126736
-142.48954,70,28.543182
-157.988907,48,28.831815
-91.759219,38,29.047783
-408.483476,146,30.000905
-80.733719,17,30.100397
-93.554658,24,30.2343
-245.844945,57,30.573375
-64.355915,22,30.706092
-83.072828,26,30.877548
-249.119181,84,31.383008
-77.399189,22,31.50739
-31.808209,15,31.598296
-259.688344,81,32.093134
-50.947228,15,32.180918
-91.06608,42,32.501738
-58.194389,16,32.592686
-55.577276,30,32.781208
-105.400754,29,32.963785
-70.225221,21,33.08607
-196.723741,64,33.460097
-112.921863,33,33.649835
-269.952077,92,34.209726
-183.451713,71,34.625348
-363.428211,118,35.331283
-155.442398,39,35.628428
-246.104159,102,36.243786
-313.745886,100,36.861994
-85.978739,30,37.041316
-331.426902,115,37.726872
-130.175946,41,38.000397
-14.462219,11,38.068477
-126.8987,42,38.313337
-53.39744,21,38.437324
-157.363969,66,38.925248
-3072.580109,1000,45.090768
-79.405469,35,45.29583
-173.380191,53,45.614596
-38.064537,16,45.710472
-46.024989,15,45.812347
-207.89333,66,46.19623
-98.225353,30,46.37653
-174.486089,61,46.749994
-205.794102,74,47.208643
-49.143144,19,47.318427
-82.142831,33,47.51083
-86.766218,21,47.634212
-28.518332,17,47.740114
-92.71041,25,47.895133
-192.496999,72,48.390659
-116.274921,38,48.612921
-95.283855,22,48.746629
-88.909642,34,48.949986
-164.63971,51,49.245426
-200.771651,74,49.678643
-263.28315,87,50.205064
-70.320578,23,50.33693
-56.202302,19,50.445054
-62.674917,15,50.534389
-128.241504,50,50.859761
-113.240101,35,51.077023
-29.034431,13,51.224028
-302.493612,84,51.729513
-144.948798,52,52.040234
-66.262732,20,52.158179
-100.738,33,52.355584
-90.56022,23,52.49063
-137.993215,48,52.785767
-33.253945,11,52.857205
-61.440792,22,52.982872
-106.163479,44,53.236596
-33.18946,13,53.314819
-46.758136,18,53.421376
-48.276703,10,53.479294
-35.679818,15,53.569949
-56.146627,18,53.673524
-49.359003,22,53.813997
-37.579763,21,53.941069
-126.830385,57,54.368601
-116.802662,31,54.557443
-3189.009901,1000,60.74192
-69.683272,24,60.89807
-64.242816,25,61.046075
-262.748188,77,61.494754
-29.941694,14,61.575438
-110.802826,30,61.764
-61.935648,18,61.871235
-241.535499,80,62.340912
-147.257198,52,62.64519
-3224.278879,1000,68.849324
-58.793554,12,68.928434
-34.921857,10,68.987479
-42.084575,15,69.076103
-255.037078,75,69.507805
-115.650121,21,69.632977
