#{"t_start": 1519722024.698484, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-226.23661,68,1.140244
-282.263228,84,1.636495
-406.380914,123,2.3665
-310.350073,86,2.87669
-194.131306,63,3.282898
-80.150262,25,3.430241
-3138.473237,1000,9.773298
-3064.017064,1000,15.953689
-3011.270575,1000,22.141935
-111.339304,29,22.313396
-375.121009,126,23.146509
-139.4869,43,23.39406
-222.611746,76,23.851115
-43.274481,20,23.988956
-50.92594,24,24.128186
-280.18547,78,24.591842
-69.337765,26,24.736885
-73.366262,21,24.857166
-317.839113,100,25.470775
-27.768827,14,25.556549
-119.128717,56,25.89403
-73.977739,18,26.014221
-75.437931,21,26.208105
-84.585221,20,26.323238
-241.230855,68,26.729588
-219.705464,87,27.251614
-39.140292,12,27.32366
-3061.030623,1000,33.451617
-88.860274,22,33.58131
-102.417081,29,33.752859
-205.9116,77,34.22172
-211.940181,85,34.719138
-42.927968,11,34.782655
-89.597978,32,34.97988
-80.161511,25,35.129939
-45.132167,16,35.228477
-109.097354,25,35.370792
-325.820535,130,36.219053
-173.315099,67,36.621845
-460.192671,139,37.465006
-45.190131,16,37.56136
-90.3051,35,37.768883
-163.638657,78,38.266243
-58.198829,25,38.416252
-216.691024,79,38.968477
-109.180055,29,39.147811
-72.99381,25,39.298784
-2968.8103,1000,45.459684
-162.893232,58,45.805831
-59.327145,16,45.909908
-29.475319,11,45.981537
-181.567641,57,46.311813
-28.807705,13,46.390576
-95.538657,38,46.618188
-159.398425,42,46.871677
-63.052374,15,46.977448
-45.768304,20,47.109992
-3127.466137,1000,53.228755
-143.977608,50,53.519136
-350.398091,97,54.104699
-226.575146,70,54.611961
-99.102089,27,54.776116
-3140.645167,1000,60.960313
-63.423087,21,61.093676
-56.937964,14,61.179458
-85.710811,20,61.302604
-19.971802,13,61.377014
-247.002296,80,61.840854
-74.338012,19,61.965376
-102.677678,42,62.211836
-138.526881,34,62.410313
-33.287704,12,62.481091
-66.696463,15,62.572667
-37.462395,12,62.639102
-125.397489,47,62.920429
-55.352889,24,63.076454
-93.694789,28,63.240598
-225.185929,91,63.776248
-98.930726,32,64.051842
-108.768691,29,64.253253
-115.345981,33,64.449173
-115.856037,40,64.688209
-70.101294,19,64.800488
-191.752708,57,65.150194
-104.416758,35,65.348372
-62.643472,15,65.44047
-182.592402,44,65.697659
-29.007773,14,65.776204
-158.093406,38,66.029823
-45.97826,11,66.097227
-72.879893,25,66.236427
-100.581292,29,66.406659
-97.366884,24,66.545743
-115.688861,34,66.742422
-56.198586,14,66.831285
-71.576706,28,67.01951
-60.793026,14,67.184707
-3437.269076,1000,73.29214
-53.650105,13,73.365447
-25.945896,11,73.503273
-115.356725,26,73.660368
-40.7301,15,73.747521
-49.308937,13,73.825706
-90.734545,24,73.979454
-86.076428,17,74.074097
-144.131123,45,74.341424
-196.506765,60,74.687155
-121.157072,36,74.916226
-281.55165,72,75.37146
-60.262493,12,75.441167
-50.52651,18,75.546968
-202.763173,59,75.893857
-63.123488,11,75.970985
-70.723835,17,76.091703
-311.705283,89,76.687927
-68.102726,16,76.784011
-34.403838,14,76.867059
-103.203569,18,76.986143
-124.932578,36,77.207546
-32.52322,10,77.268893
-41.043067,18,77.376737
-60.221684,18,77.484376
-40.459265,12,77.555586
-58.583068,16,77.651556
-57.262628,16,77.745227
-65.637553,12,77.817379
-97.037956,21,77.957571
-43.075678,9,78.015443
-30.282067,9,78.081215
-49.681853,12,78.166833
-99.325157,21,78.293576
-51.958207,12,78.36223
-67.258087,13,78.438157
-85.06206,22,78.571707
-126.028878,32,78.758976
-48.524955,11,78.826475
-119.093268,27,78.990464
-204.824066,48,79.292772
-207.223492,50,79.586295
-235.147119,75,80.106974
-95.255556,23,80.240483
-39.666212,16,80.337359
-37.688021,11,80.405914
-50.185387,14,80.485026
-58.983523,23,80.623493
-3380.128033,1000,86.857063
-81.519224,29,87.043221
-57.633529,12,87.115881
-292.262819,61,87.481021
-51.312228,10,87.538394
-90.594982,20,87.658879
-182.82768,40,87.893438
-47.617951,10,87.963076
-120.893906,47,88.246428
-42.695015,11,88.310284
-68.247253,25,88.455151
-48.157942,13,88.530911
-125.748519,34,88.729824
-358.982964,118,89.525008
-99.86497,26,89.675676
-73.423308,18,89.788043
-104.998691,26,89.956423
-47.517764,19,90.072492
-42.508383,11,90.138938
