#{"t_start": 1519722025.0803063, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-158.821438,52,0.663895
-126.586002,30,0.845684
-112.063249,50,1.133951
-35.202584,15,1.221504
-222.698669,75,1.672272
-110.622305,23,1.806858
-57.25929,13,1.882704
-246.842571,50,2.182539
-3212.503638,1000,8.552428
-194.817513,59,8.900615
-364.769569,142,9.766619
-3044.638296,1000,15.928899
-115.570991,44,16.190887
-187.063092,51,16.577149
-142.132932,42,16.849554
-136.879304,37,17.074086
-106.720347,38,17.297185
-250.374746,72,17.736138
-56.487014,24,17.877678
-170.412827,53,18.187666
-63.142022,16,18.28329
-60.675934,26,18.430526
-66.909766,25,18.598229
-82.822987,26,18.750187
-22.363578,11,18.815937
-226.859846,84,19.3149
-3163.712383,1000,25.486238
-143.573972,53,25.881342
-57.386169,18,25.989077
-89.722308,27,26.147373
-195.282044,76,26.612505
-87.81232,28,26.775763
-55.924411,18,26.882578
-53.428145,22,27.012847
-115.618056,34,27.214915
-121.63898,39,27.444412
-78.813876,27,27.618084
-32.35218,13,27.693801
-101.728097,29,27.861184
-393.327519,137,28.676331
-140.240457,58,29.084478
-66.964501,27,29.245376
-32.553754,19,29.356267
-94.969172,44,29.627217
-62.500613,31,29.814983
-47.425416,18,29.918851
-3141.189724,1000,36.051646
-372.40898,140,36.906079
-48.328716,22,37.038046
-70.661208,27,37.19561
-50.83565,15,37.288599
-153.055308,56,37.640454
-312.462671,93,38.20082
-106.214381,39,38.507534
-197.891127,51,38.832398
-40.219327,18,38.9411
-28.599754,12,39.014199
-130.691541,34,39.209253
-116.911132,39,39.440709
-48.669154,14,39.529913
-30.279705,14,39.627447
-68.500873,26,39.782286
-83.688866,27,39.934038
-96.277461,23,40.070083
-72.242673,35,40.278343
-80.240868,22,40.411329
-41.533151,11,40.472218
-37.404876,19,40.597367
-89.227222,39,40.826364
-115.1342,48,41.10941
-99.579004,29,41.283547
-141.735413,38,41.58564
-90.841911,35,41.795799
-207.922469,67,42.194587
-197.095703,61,42.566464
-80.805813,20,42.68582
-52.498939,18,42.789073
-52.85565,16,42.88431
-3059.701705,1000,49.04986
-102.578649,20,49.166202
-209.79177,74,49.620117
-3226.081485,1000,55.787547
-133.372451,55,56.109453
-1786.068693,561,59.59817
-1897.606007,587,63.168788
-163.533851,59,63.523401
-163.688168,52,63.947131
-937.215729,277,65.610183
-46.82913,11,65.677721
-28.452321,10,65.736787
-87.927217,34,65.934988
-100.434962,41,66.169009
-148.293911,40,66.403727
-258.483554,69,66.924732
-49.592921,14,67.001553
-71.090887,13,67.078322
-49.892397,12,67.14808
-80.047972,24,67.286899
-71.320125,13,67.362089
-45.284158,11,67.431427
-236.145711,71,67.860702
-40.773991,13,67.936496
-177.690785,47,68.214467
-235.295887,95,68.81089
-59.655305,20,68.927367
-27.427424,11,68.991326
-146.571789,40,69.220849
-46.03778,18,69.325576
-95.21136,23,69.46201
-45.047928,13,69.550664
-44.424719,11,69.627479
-84.789152,20,69.763092
-132.274867,35,70.039368
-127.423099,45,70.301281
-86.650751,25,70.447995
-25.964635,13,70.534475
-72.935353,27,70.710382
-45.228254,15,70.795015
-38.977074,12,70.868533
-130.240742,41,71.112082
-50.976097,12,71.183946
-92.113372,28,71.346992
-141.157826,42,71.607247
-63.033052,27,71.766279
-503.4274,126,72.530858
-98.538544,36,72.750651
-80.246376,19,72.860332
-64.200166,20,72.978249
-95.737216,26,73.206664
-49.994518,12,73.276661
-116.338854,26,73.428746
-130.377163,47,73.713777
-79.640231,30,73.889943
-40.520011,10,73.953216
-52.990187,14,74.031901
-99.947978,23,74.167121
-85.50288,21,74.287893
-29.719785,7,74.32894
-110.253907,38,74.575182
-39.028853,13,74.668526
-49.134369,17,74.776754
-279.205051,68,75.174989
-23.630978,27,75.328864
-70.354148,14,75.413148
-54.365633,18,75.524911
-66.759512,26,75.707724
-34.665736,13,75.791533
-65.661918,21,75.91429
-194.686918,36,76.125658
-28.139482,12,76.195804
-299.718685,85,76.78862
-49.321122,12,76.859832
-43.64662,21,76.987475
-108.518417,31,77.175107
-40.208403,13,77.251975
-41.993267,11,77.316416
-150.076119,43,77.585893
-236.54565,67,78.015711
-142.201412,32,78.20403
-62.96546,12,78.27486
-55.319473,13,78.351752
-32.869217,11,78.416609
-177.973245,45,78.70815
-45.91262,12,78.77889
-62.105922,12,78.84941
-38.872523,18,78.954654
-149.616975,44,79.216081
-163.552749,39,79.512012
-71.64566,25,79.67522
-59.701785,14,79.754937
-45.429771,11,79.81834
-88.841385,20,79.933834
-24.91735,10,79.997339
-70.475386,17,80.098069
-93.244799,23,80.237831
-178.389933,54,80.574987
-34.38559,8,80.625076
-55.928415,12,80.695822
-35.210971,11,80.761743
-138.829776,38,80.989125
-16.085403,8,81.035791
-65.898561,15,81.128482
-40.684841,31,81.30711
-253.554261,72,81.764125
-53.843889,20,81.880148
-106.641741,38,82.100757
-55.185924,18,82.207674
-196.236726,51,82.509532
-43.653974,12,82.662042
-110.1075,25,82.838522
-207.310727,76,83.294089
-138.022646,34,83.50082
-81.285856,27,83.686219
-42.507286,14,83.785218
-99.496346,26,83.940797
-186.505537,57,84.275475
-50.953146,13,84.352114
-95.709513,25,84.501085
-145.398733,56,84.84276
-98.683361,23,84.97643
-38.738067,11,85.039389
-38.224007,13,85.116135
-37.441942,10,85.17629
-61.676804,12,85.247016
-45.542631,12,85.316889
-74.997081,22,85.446318
-61.377554,19,85.576185
-40.947733,12,85.65604
-262.514518,61,86.085829
-43.124686,10,86.145998
-116.827218,33,86.345463
-94.520473,37,86.575737
-82.462537,32,86.766834
-192.909786,63,87.144065
-128.461002,28,87.310593
-36.001057,10,87.369344
-1185.63038,350,89.559616
-300.016934,68,89.973428
-130.81162,33,90.167111
-40.646659,11,90.230697
-39.54972,11,90.293347
-58.798308,13,90.370925
-120.538949,47,90.676736
-62.504366,13,90.754387
-31.667804,10,90.814188
-23.777886,10,90.875134
-149.36734,42,91.123626
-76.196548,19,91.239357
-36.974121,10,91.298968
-43.580374,10,91.360481
-50.585601,18,91.462913
-47.003364,11,91.538857
-76.728965,32,91.738562
-98.921606,26,91.888685
-57.24143,35,92.097859
-3586.46283,1000,98.309457
-35.65519,11,98.373548
-42.23868,13,98.449951
-35.708526,11,98.589775
-32.485365,11,98.66059
-85.740828,19,98.77284
-37.581139,13,98.851266
-55.130361,11,98.914823
-92.321458,26,99.067269
-47.861423,10,99.124964
-104.070383,22,99.250839
-55.073879,17,99.350516
-68.342979,13,99.427199
-67.605664,12,99.498911
-79.995005,25,99.676738
-55.919424,13,99.75228
-44.687865,13,99.829347
-41.581363,10,99.888983
-61.230913,18,99.996642
-129.737284,31,100.174233
-38.734903,13,100.255065
-68.502982,33,100.453367
-55.795861,12,100.530456
-49.570567,23,100.685216
-80.030191,19,100.796674
-67.614579,13,100.876857
-30.663181,11,100.94221
-99.734558,28,101.109422
-47.243015,10,101.168931
-50.979434,12,101.243013
-67.207982,13,101.320567
-53.83861,22,101.450929
-118.354478,38,101.772237
-27.284022,10,101.83315
-41.489271,10,101.893654
-45.603502,11,101.956516
-44.685432,15,102.041203
-49.274304,12,102.113796
-54.120076,16,102.211264
-29.526327,10,102.270584
-75.029241,19,102.386438
-37.839679,10,102.444142
-74.643058,19,102.57472
-56.31087,10,102.643605
-127.134174,41,102.890802
-42.858678,11,102.953991
-70.60969,13,103.032758
-67.305677,22,103.163048
-38.565271,11,103.224629
-68.032516,14,103.30595
-44.114098,11,103.373274
-46.659554,11,103.438998
-48.687023,11,103.507461
-32.814128,13,103.60169
-82.605999,33,103.797368
-81.50042,21,103.923054
-73.643817,26,104.077227
-49.656539,10,104.137657
-35.783779,21,104.261106
-38.627565,10,104.319876
-1832.880617,489,107.375876
-23.721994,10,107.43297
-50.807661,10,107.49306
-43.166245,10,107.559989
-99.325454,21,107.685177
-22.253135,11,107.75261
-66.759372,12,107.826647
-70.591727,13,107.904094
-49.185291,15,107.994656
-56.260616,18,108.171905
-33.34143,13,108.253115
-129.366887,35,108.472044
-31.597375,11,108.543816
-46.831546,11,108.615385
-41.548407,10,108.672068
-167.747866,32,108.86153
-79.843818,15,108.94908
-88.246726,22,109.08123
-31.387884,11,109.149789
-114.931024,38,109.377658
-43.372205,12,109.447284
-70.659609,14,109.53908
-16.743589,10,109.610504
-35.713703,11,109.678636
-76.112766,15,109.770007
-83.07871,16,109.86802
-39.665111,10,109.930065
-28.915354,11,109.997044
-40.88382,12,110.070103
-47.982503,12,110.142032
-212.886437,66,110.557378
-95.393973,24,110.720562
-33.382237,16,110.814363
-34.48605,10,110.874167
-172.216862,41,111.122217
-91.804525,22,111.258949
-47.565283,11,111.402124
-56.186277,19,111.522009
-43.732744,20,111.651646
-28.276507,13,111.732884
-42.233472,11,111.801862
-84.854055,21,111.929315
-28.826952,11,111.99647
-46.00902,10,112.058107
-44.128921,11,112.12841
-39.024054,15,112.222702
-46.268934,10,112.284477
-55.407234,13,112.363021
