#{"t_start": 1519722025.002133, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-122.555704,53,0.747602
-114.782479,37,0.967513
-37.029651,13,1.043396
-118.595722,32,1.228951
-68.930821,21,1.354425
-65.924217,35,1.557059
-62.905543,20,1.686844
-146.472369,51,1.986007
-75.039905,23,2.125718
-382.716369,151,3.048479
-209.011789,65,3.42767
-172.714492,59,4.069993
-129.512619,44,4.328614
-153.408981,49,4.616143
-67.600375,20,4.750616
-407.208544,127,5.496414
-130.894143,57,5.846597
-61.386,25,5.996121
-263.270811,66,6.38878
-149.418128,41,6.638886
-230.23329,78,7.180776
-125.750931,60,7.531061
-183.012567,67,7.949848
-3061.798019,1000,14.117755
-129.439891,49,14.410277
-77.380945,24,14.549147
-146.785249,48,14.851155
-123.043208,43,15.098925
-48.77636,14,15.184497
-46.97629,24,15.32624
-36.416099,21,15.449918
-235.828669,78,15.923311
-170.315044,63,16.297134
-455.148568,119,17.115255
-153.875465,44,17.376297
-89.481096,34,17.58205
-46.340687,18,17.696074
-56.417666,19,17.808867
-196.720195,51,18.106361
-109.654837,39,18.338875
-436.2958,126,19.097212
-125.402494,52,19.405202
-148.423018,37,19.709491
-289.698931,97,20.288912
-115.155535,47,20.566174
-529.037372,153,21.492245
-383.320398,120,22.22141
-32.629303,12,22.293372
-262.023749,63,22.750921
-174.544301,54,23.068223
-81.887341,34,23.271602
-230.157377,81,23.771497
-397.629169,121,24.476835
-99.32097,28,24.653256
-107.091621,42,24.910762
-150.196018,58,25.256691
-112.899079,30,25.436412
-240.52654,72,25.948932
-2986.544419,1000,32.00784
-3131.855362,1000,38.162938
-75.954875,26,38.317235
-33.434228,10,38.446023
-202.102515,62,38.839433
-241.650227,72,39.264803
-80.02612,28,39.431041
-34.063503,9,39.483585
-110.852625,28,39.6634
-125.497286,50,39.961859
-48.925304,14,40.042878
-102.637264,33,40.237079
-375.761737,136,41.052289
-66.079031,22,41.181585
-46.547039,36,41.394383
-60.20442,19,41.504721
-156.974521,51,41.891109
-136.884144,57,42.230489
-79.680543,34,42.431056
-621.026473,214,43.738374
-81.600385,26,43.89576
-211.915126,70,44.303308
-111.067931,33,44.494897
-92.471448,54,44.921201
-231.950125,70,45.330704
-151.692021,56,45.682917
-194.76526,61,46.03817
-310.866252,82,46.526941
-55.508815,17,46.644964
-86.62368,33,46.860577
-103.305228,39,47.084988
-54.799744,14,47.167171
-170.486615,57,47.499711
-3021.917404,1000,53.630496
-134.783512,28,53.799534
-89.549291,39,54.046423
-115.659271,38,54.351127
-62.104933,24,54.498569
-86.886887,37,54.734371
-146.623499,42,54.982236
-170.173257,73,55.40527
-63.960203,20,55.524187
-63.947812,31,55.722801
-75.278386,29,55.893826
-137.913652,42,56.142564
-129.21291,51,56.439288
-197.543358,63,56.826607
-78.66671,35,57.039975
-79.522943,24,57.186399
-234.261718,66,57.6558
-41.12589,12,57.736354
-120.663431,39,57.97558
-237.240031,88,58.501619
-67.271492,27,58.683956
-150.672427,36,58.906347
-38.948798,11,58.971203
-194.150573,62,59.339507
-245.226366,77,59.806095
-137.241414,35,60.011087
-47.463034,13,60.083563
-244.358295,68,60.557493
-322.643343,111,61.236929
-157.563329,43,61.484711
-137.785863,35,61.70369
-236.175637,79,62.165292
-29.976021,6,62.199563
-33.077493,13,62.27844
-37.524626,15,62.362079
-185.735155,46,62.64563
-149.221707,47,62.930438
-39.058038,14,63.013491
-203.598622,52,63.315536
-107.773781,39,63.549728
-109.342266,43,63.915776
-96.780327,39,64.151462
-140.693317,41,64.395761
-60.961496,12,64.465698
-134.041961,30,64.656999
-44.893004,23,64.790049
-72.431619,18,64.898466
-144.16198,42,65.140336
-38.874918,13,65.216756
-111.197417,34,65.416947
-78.474735,19,65.524168
-57.604192,12,65.604475
-102.541849,37,65.841892
-45.522039,12,65.91064
-70.977095,26,66.061062
-54.462872,12,66.130998
-59.430796,12,66.200043
-49.296438,28,66.362846
-37.240844,18,66.469665
-140.158736,46,66.77929
-147.391262,43,67.104854
-56.556637,12,67.174806
-37.790152,12,67.242451
-120.87252,30,67.417085
-207.84393,67,67.825615
-42.372579,15,67.91577
-108.177384,32,68.10292
-130.668337,38,68.332973
-178.235617,54,68.669828
-140.116897,28,68.84807
-171.870293,43,69.096916
-90.855654,15,69.184206
-53.304754,15,69.270139
-128.320372,48,69.554182
-41.31589,13,69.643877
-122.994511,42,69.916449
-69.503564,21,70.109696
-66.170474,23,70.245979
-263.11808,77,70.719635
-106.09665,47,71.001348
-66.516495,24,71.144337
-139.666662,41,71.385116
-203.159383,48,71.679778
-75.005971,35,71.885155
-191.417878,58,72.240928
-212.176528,58,72.590183
-68.154179,22,72.729456
-126.746968,35,72.932946
-424.511756,104,73.633644
-65.725062,29,73.799971
-72.791555,26,73.951363
-166.568394,45,74.217219
-117.461675,46,74.486345
-191.758286,49,74.819001
-35.048552,10,74.879381
-47.365641,12,74.950601
-45.350343,10,75.009487
-104.77672,36,75.218026
-85.253231,17,75.316096
-323.744532,81,75.835131
-40.227311,14,75.917357
-832.356072,256,77.524963
-165.282497,45,77.835492
-79.557361,25,77.989894
-51.602055,15,78.07645
-45.329174,23,78.218134
-118.173922,31,78.393805
-52.986863,11,78.460846
-64.171897,18,78.568884
-42.388282,7,78.611298
-203.387628,51,78.93429
-34.845083,21,79.056407
-73.522128,14,79.139852
-154.543493,62,79.571324
-148.492976,42,79.834446
-39.34859,11,79.897201
-170.494688,56,80.230859
-45.255193,11,80.29911
-42.785919,11,80.363506
-33.270702,12,80.432634
-50.727438,12,80.502749
-220.814014,61,80.888523
-136.449452,35,81.096423
-50.044104,14,81.185135
-105.695583,28,81.346653
-57.908113,14,81.429476
-57.460164,13,81.504633
-180.28551,44,81.796949
-190.014846,86,82.299435
-45.949842,7,82.33781
-71.66824,21,82.466696
-139.470674,57,82.907927
-105.288508,32,83.102145
-195.136846,48,83.391251
-41.301424,16,83.486154
-90.639766,20,83.612973
-101.231039,30,83.821545
-55.764963,20,83.949499
-34.340733,6,83.983995
-71.311,18,84.090071
-75.230532,16,84.18304
-83.474845,23,84.318318
-238.043955,69,84.738623
-94.023301,24,84.881581
-56.747741,21,85.001765
-24.905162,13,85.077142
-111.791674,34,85.277308
-159.240468,36,85.491313
-98.046836,25,85.653611
-122.225881,38,85.955972
-144.174062,43,86.213532
-126.507572,26,86.370491
-81.090731,21,86.493114
-44.2833,14,86.578609
-49.489516,15,86.678429
-36.825825,8,86.727619
-75.525808,22,86.859833
-142.124907,32,87.049711
-451.916833,128,87.824099
-27.399191,11,87.887917
-37.612359,19,87.999834
-43.430589,13,88.076331
-98.575762,30,88.246906
-18.981009,12,88.318831
-48.829887,15,88.406113
-105.560928,31,88.598986
-192.042488,60,88.976052
-118.517197,32,89.230134
-48.116392,12,89.301329
-60.775366,14,89.385857
-92.103287,32,89.581007
-46.250477,18,89.707334
-74.253378,24,89.848073
-86.816847,21,89.974355
-74.955656,24,90.111203
-168.142677,79,90.584402
-88.756477,20,90.727051
-68.576505,24,90.87052
-70.350025,14,90.954279
-343.276661,73,91.390041
-87.664268,26,91.542132
-150.851109,34,91.765003
-30.634832,14,91.845569
-907.154689,285,93.622711
-39.984113,13,93.714578
-32.80639,12,93.785193
-136.583349,42,94.026785
-116.835984,26,94.184808
-87.568289,26,94.334398
-42.794301,13,94.41296
-51.6557,13,94.490468
-32.639972,10,94.548152
-26.683872,12,94.628705
-38.864431,10,94.703612
-76.807378,19,94.818454
-70.050273,19,94.928337
-22.339203,10,94.986789
-94.043291,37,95.211296
-91.144165,26,95.43547
-47.497149,11,95.506708
-53.147804,15,95.599701
-57.542164,10,95.666362
-47.44951,11,95.733781
-62.668036,11,95.799931
-3605.480175,1000,102.02353
-76.393756,16,102.113765
-45.456762,10,102.17346
-37.992483,12,102.247415
-286.951941,71,102.696528
-54.518043,12,102.778967
-41.616926,12,102.847991
-21.673646,10,102.909635
-31.307708,13,102.980197
-65.494195,18,103.086552
-79.075646,22,103.218795
-68.335219,20,103.334882
-92.313486,19,103.445699
-57.993013,10,103.50638
-194.628275,83,104.019082
-34.60801,10,104.079276
-60.702989,23,104.218076
-59.110661,23,104.352803
-85.263607,22,104.481415
-49.682422,15,104.575452
-57.959484,12,104.659526
-51.234997,12,104.74188
-48.59574,11,104.809196
-33.244947,11,104.873041
-79.136573,18,105.051773
-46.207008,17,105.154612
-64.244675,13,105.234715
-63.00872,23,105.370197
-100.762196,24,105.514004
-44.412051,12,105.586941
-206.097173,48,105.908057
-50.160234,16,106.005055
-139.072933,46,106.27592
-34.549847,7,106.318431
-44.480866,9,106.374706
-32.205623,11,106.43898
-38.169233,10,106.498541
-62.496197,20,106.622352
-36.152689,12,106.694607
-63.710259,14,106.777778
-56.690909,15,106.865883
-41.957627,10,106.92723
-118.661672,29,107.09835
-77.714571,25,107.248523
-66.601797,16,107.339307
-36.739898,12,107.412591
-39.750323,12,107.481771
-52.365648,11,107.545878
-112.671592,36,107.77134
-55.173305,10,107.831905
-51.957287,19,107.946105
-43.383918,17,108.046745
-102.194246,30,108.300229
-38.559888,10,108.362077
-45.798498,12,108.437696
-41.835439,11,108.507893
-55.886374,13,108.590838
-255.680469,60,108.953302
-44.784442,10,109.01027
