#{"t_start": 1519722024.6618993, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-126.45093,34,0.968867
-79.557618,24,1.120286
-32.892621,9,1.171653
-163.281775,45,1.438992
-133.186486,35,1.641521
-161.562557,42,1.886427
-266.358901,82,2.379872
-383.285817,124,3.147672
-29.853073,11,3.211958
-31.011249,11,3.278985
-122.143311,38,3.503784
-262.973117,70,4.203871
-42.818777,15,4.292308
-100.898142,36,4.505053
-278.385536,92,5.057696
-37.410538,15,5.148652
-106.369429,28,5.31414
-70.492111,26,5.469072
-451.297526,130,6.244473
-3287.446289,1000,12.426228
-53.531061,28,12.592389
-3088.807487,1000,18.753637
-3054.2499,1000,24.911094
-408.146379,107,25.565966
-146.83434,47,25.847419
-275.49784,79,26.402278
-369.951306,107,27.047051
-121.194469,40,27.282465
-116.132377,38,27.509672
-263.505998,82,28.005486
-51.879589,19,28.120162
-64.057675,49,28.403562
-99.398743,40,28.646462
-445.351281,140,29.537204
-293.69069,82,30.034931
-101.677494,40,30.275882
-186.58923,63,30.644705
-69.171458,23,30.778871
-85.990441,26,30.940206
-158.876098,60,31.314275
-118.407486,43,31.570889
-58.861926,17,31.669394
-38.986427,14,31.751252
-73.961108,23,31.886024
-270.468066,88,32.491604
-107.441374,46,32.764241
-195.401408,73,33.21377
-279.370838,105,33.829599
-60.115304,23,33.973417
-175.649051,62,34.347309
-196.717277,61,34.703068
-60.638921,15,34.790943
-23.062096,8,34.837056
-148.091731,38,35.075952
-183.747815,63,35.44417
-97.458657,39,35.743558
-204.985169,74,36.188998
-41.231467,12,36.263578
-76.060939,32,36.451431
-235.741363,68,36.861135
-222.327198,77,37.337093
-659.679576,206,38.590888
-33.006086,15,38.683082
-38.459219,12,38.823839
-2969.794488,1000,44.913308
-93.381943,30,45.187421
-151.921405,60,45.543321
-57.737335,16,45.636616
-66.75821,14,45.723565
-90.545371,29,45.897964
-59.121871,21,46.035429
-90.451806,19,46.147156
-103.15499,36,46.356069
-167.937868,44,46.619699
-104.340199,38,46.844941
-150.880175,43,47.134826
-89.667561,25,47.28431
-105.763448,36,47.489273
-3017.484972,1000,53.60763
-260.031262,94,54.177541
-40.941623,10,54.239872
-80.097086,28,54.417165
-92.666061,29,54.666172
-173.314805,44,54.938967
-218.478677,46,55.225227
-67.251371,19,55.335656
-52.552583,15,55.423744
-108.922822,39,55.649836
-38.171847,13,55.725917
-296.410675,66,56.13048
-2997.97304,958,62.055041
-39.32907,16,62.149783
-65.152523,25,62.298181
-92.573776,28,62.458722
-3092.919051,1000,68.633807
-55.884307,11,68.702264
-72.382185,16,68.798779
-54.254496,16,68.895709
-44.824175,11,68.968438
-57.392578,16,69.075953
-32.643961,8,69.128333
-44.338994,22,69.259651
-219.996003,66,69.638924
-478.387314,136,70.550998
-39.737693,12,70.622219
-85.31796,24,70.762976
-86.172064,32,70.961831
-23.720009,10,71.028971
-49.507834,12,71.104529
-29.925813,16,71.1954
-155.400845,43,71.453469
-245.095997,56,71.784008
-72.577702,20,71.907891
-77.020174,21,72.041398
-73.293221,31,72.21759
-124.287197,37,72.451339
-245.540917,61,72.810378
-94.645757,32,73.016649
-93.793485,45,73.280426
-100.853442,38,73.578309
-72.188027,25,73.727278
-30.385929,11,73.790949
-160.529425,34,74.004126
-47.782478,7,74.04406
-48.967704,10,74.09884
-59.741988,23,74.236492
-23.567535,8,74.280624
-190.860686,62,74.642213
-43.463847,11,74.705412
-158.490422,53,75.054248
-31.11372,13,75.141655
-162.055514,57,75.477515
-92.071221,23,75.609125
-38.750859,9,75.659852
-44.222721,7,75.702776
-169.715108,42,75.955689
-45.937452,10,76.029705
-2184.49699,631,80.027415
-92.504902,26,80.181345
-37.830975,12,80.2502
-83.201836,24,80.39015
-113.510808,49,80.682842
-72.515354,21,80.808803
-35.208257,7,80.850023
-42.771734,14,80.939299
-59.586518,14,81.038171
-39.0224,14,81.120475
-3355.347799,1000,87.350843
-80.01139,25,87.500675
-45.218202,16,87.593931
-59.503175,16,87.688281
-212.881513,50,87.989952
-33.528086,13,88.074312
-56.93277,17,88.175722
-32.230338,8,88.220258
-98.215742,27,88.379891
-78.099495,23,88.516046
-32.249888,9,88.567496
-114.009292,27,88.724776
-104.89678,24,88.867271
-62.639093,15,88.965505
-53.901974,23,89.12278
-35.015135,11,89.187975
-67.069401,22,89.31647
-40.054517,13,89.458877
-71.002449,26,89.611847
-53.758122,12,89.684551
-37.29446,13,89.761359
-164.345874,50,90.078728
-182.586651,40,90.320451
-47.589718,14,90.4021
-142.427182,44,90.659797
-30.940322,11,90.726001
-62.053114,11,90.790912
-94.986914,31,90.987384
-50.175051,23,91.137715
-112.359458,32,91.329843
-96.143661,27,91.487407
-43.175998,11,91.553966
-44.172215,12,91.627427
-96.566795,22,91.759734
-40.687113,11,91.822587
-37.360101,11,91.888034
-26.464079,12,91.97114
-895.648513,259,93.592498
-58.068153,19,93.709132
-45.397821,14,93.789334
-22.03081,8,93.839355
-55.312547,12,93.913976
-71.305955,25,94.079774
-56.44644,13,94.157274
-71.317225,21,94.278226
-136.756641,28,94.439425
-33.886521,13,94.519535
-67.482663,19,94.627744
-172.066174,32,94.819439
-35.950516,12,94.891792
-93.98701,28,95.081946
-85.9692,27,95.241741
-111.570087,21,95.363157
-44.50507,19,95.481593
-50.773886,14,95.563724
-52.201162,13,95.641804
-52.262408,21,95.839201
-57.687386,13,95.918607
-162.925304,51,96.238262
-65.966907,13,96.314613
-54.230582,16,96.408819
-28.433316,13,96.483143
-47.78711,12,96.555789
-37.668025,23,96.696941
-45.777329,10,96.757543
-51.644072,28,96.927933
-70.731985,16,97.035722
-49.360005,10,97.09928
-44.640392,16,97.195724
-48.329292,14,97.280081
-103.745708,26,97.430859
-70.148293,23,97.568528
-41.598301,17,97.674608
-39.107806,12,97.746444
-67.797177,16,97.842859
-43.876622,10,97.904981
-207.550004,57,98.269766
-80.231365,22,98.399562
-42.162401,9,98.450958
-47.527741,15,98.538812
-84.623128,23,98.677426
-42.055124,11,98.744651
-31.105109,11,98.810506
-74.336848,22,99.014692
-43.358942,10,99.081028
-39.33617,13,99.156445
-3525.09931,1000,105.387422
-91.964228,18,105.496719
-90.159743,24,105.639787
-28.448645,9,105.692709
-76.677424,14,105.777178
-203.738362,47,106.083692
-37.658113,17,106.197262
-44.603347,11,106.259551
-58.191398,27,106.422614
-108.072319,22,106.551537
-116.501923,33,106.750576
-98.51836,19,106.863867
-53.565271,13,106.945128
-123.20859,36,107.160121
-89.786142,18,107.267106
-32.350995,11,107.33566
-118.708336,36,107.546454
-99.180456,27,107.704255
-49.639348,20,107.824038
-92.245751,27,107.992273
-42.75326,12,108.063631
-87.457938,25,108.21787
-56.627648,13,108.291902
-29.046871,11,108.358082
-146.668229,32,108.62104
-93.281999,22,108.761161
-35.900935,11,108.827024
-68.562952,14,108.915834
-83.152948,26,109.078123
-201.265522,65,109.464989
-138.023948,36,109.684832
-50.644432,13,109.761629
-45.778616,10,109.819175
-54.21355,18,109.931149
-126.557562,27,110.107539
-62.667681,20,110.230681
-40.794663,12,110.30461
-55.749198,10,110.364408
-70.610839,29,110.545246
-92.521491,31,110.731637
-93.128114,27,110.897442
-46.321605,10,110.971209
-189.563729,40,111.227825
-74.100938,14,111.311936
-89.672899,27,111.474416
-36.195598,10,111.535795
-89.422822,24,111.754625
-88.338459,23,111.898139
-35.594905,12,111.979333
-163.930874,56,112.332116
-66.056669,27,112.49718
-48.315556,11,112.568082
-30.485648,6,112.605864
-47.054944,12,112.678676
-37.758776,10,112.740817
-40.902822,10,112.799537
-39.748289,12,112.874736
-55.118262,11,112.947871
-25.855542,10,113.01761
-33.13622,12,113.096968
-26.608514,12,113.170267
-24.894556,18,113.282591
-39.534622,11,113.351311
-45.378488,10,113.412518
-51.719007,14,113.504
-102.69388,31,113.691615
-39.474443,10,113.755522
-37.529599,10,113.817882
-68.072788,14,113.903618
-81.879683,33,114.133157
-45.178147,11,114.207841
-37.375242,9,114.266247
-140.507478,55,114.634656
-159.731346,38,114.884467
-50.700155,13,114.972169
-78.512585,21,115.190936
-38.966507,10,115.257674
-52.165824,13,115.340539
-49.163608,12,115.416761
-29.616501,12,115.494275
-45.979217,10,115.558644
-40.144346,12,115.632092
-25.748953,11,115.70738
-45.379837,10,115.769448
-121.057923,32,115.99532
-25.914156,9,116.059067
-27.380119,14,116.146653
-41.892599,12,116.229449
-30.496822,10,116.297446
-53.587167,10,116.360756
-98.992239,22,116.50493
-66.407705,15,116.607895
-43.100984,11,116.677294
-38.068127,12,116.755917
-33.425516,11,116.827956
-114.998981,26,117.010138
-31.270019,10,117.076942
-156.557983,44,117.370786
-62.687282,21,117.505984
-91.661006,23,117.655174
-25.195322,11,117.72647
-76.756029,25,117.887696
-3443.982182,1000,124.446247
-45.554532,12,124.51986
-46.59253,12,124.592471
-36.998493,9,124.649384
-78.886866,19,124.76327
-51.785351,11,124.831428
-68.343748,18,124.946994
-43.207728,16,125.050478
-118.848068,38,125.36292
-49.596491,10,125.424342
-155.308523,33,125.633351
-59.575285,11,125.699573
-106.577333,31,125.889251
-67.420951,17,126.006587
-43.852431,10,126.067732
-41.346151,12,126.139359
-34.800428,10,126.201396
-210.405464,52,126.511307
-44.992414,11,126.577832
-51.207803,12,126.64625
-59.542663,14,126.731496
-45.530965,11,126.798148
-46.170789,11,126.863389
-81.439398,23,127.019064
-48.721575,15,127.117534
-330.935624,106,127.757518
-59.272504,12,127.832368
-39.456863,11,127.89819
-52.032867,29,128.097838
-84.003585,22,128.244447
-132.565629,34,128.52677
-91.370387,32,128.72118
-42.071724,12,128.794932
-26.379246,11,128.861851
-35.447117,9,128.917785
-54.230516,17,129.035588
-98.074679,28,129.209565
-37.451518,11,129.273715
-27.305573,11,129.342451
-38.641769,10,129.40249
-50.746189,12,129.473123
-40.173981,10,129.532479
-69.119302,12,129.602483
-76.372487,19,129.718565
-66.622477,25,129.864648
-31.333242,10,129.926702
-65.316782,28,130.117884
-100.030562,43,130.372046
-42.854318,10,130.433399
-45.705441,10,130.488593
-44.056974,10,130.549712
-36.314281,10,130.60993
-41.739345,20,130.727138
-84.531321,24,130.870776
-103.511554,28,131.051353
-106.208013,25,131.200598
-192.427088,39,131.432853
-34.989019,11,131.497463
-30.628112,10,131.5604
-35.180631,10,131.617577
-47.431042,13,131.763602
-36.68423,10,131.824548
-31.214652,10,131.887809
-64.797137,14,131.978191
-39.18065,11,132.046006
-38.38849,10,132.109781
-43.46612,11,132.173928
-35.053409,8,132.2194
-35.294276,14,132.306521
-34.099204,12,132.377126
-45.312285,12,132.445997
-55.758327,14,132.528892
-26.508054,7,132.571329
-62.595818,13,132.647847
-52.284486,10,132.707596
-31.598411,10,132.766027
-35.628692,10,132.824188
-49.425429,11,132.890173
-68.085761,15,132.990159
-73.858791,16,133.089818
-168.136257,56,133.415699
-98.369393,18,133.520263
-47.107077,12,133.591644
-64.660551,19,133.703429
-79.636386,20,133.824261
-28.164707,11,133.893101
-72.655844,19,134.023029
-57.144159,12,134.097341
-110.275017,30,134.312194
