#{"t_start": 1519722024.8043718, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-245.742181,70,1.048226
-178.934668,70,1.457126
-227.398345,69,1.874549
-50.665903,25,2.019263
-416.202212,129,2.786263
-94.690716,40,3.052521
-555.460359,181,4.411135
-142.940208,34,4.608068
-249.233244,86,5.132603
-157.541039,60,5.48242
-340.988756,94,6.051633
-51.240828,21,6.173992
-161.033086,48,6.46519
-208.03445,65,6.856709
-3035.027923,1000,13.031397
-962.280821,293,14.86784
-84.928117,24,15.012663
-85.408741,34,15.208069
-164.674347,53,15.524803
-124.730156,31,15.704194
-320.70897,97,16.292731
-44.922047,15,16.386225
-65.766253,15,16.472103
-141.202681,54,16.883743
-223.60603,77,17.361542
-237.305724,78,17.834594
-66.855925,27,17.997329
-93.889564,27,18.153436
-90.802821,25,18.299356
-44.318191,11,18.365016
-282.067121,78,18.834158
-56.596547,14,18.921088
-88.837591,23,19.059478
-259.991657,87,19.572512
-370.771803,122,20.385429
-108.316909,35,20.593248
-58.066615,22,20.720351
-50.715362,21,20.851181
-3023.143152,1000,27.024081
-107.63259,29,27.195138
-171.376091,60,27.550104
-210.990949,86,28.070099
-82.603197,32,28.252951
-49.235309,15,28.343427
-428.131075,164,29.380748
-66.478476,27,29.544985
-83.347892,35,29.747025
-124.139827,30,29.944704
-210.160347,86,30.444705
-261.894964,89,31.002988
-69.187229,22,31.132383
-249.740229,60,31.488872
-189.854146,55,31.816211
-101.193244,36,32.038502
-44.889998,23,32.175688
-115.310018,35,32.450871
-96.734276,28,32.612634
-111.639868,31,32.804193
-104.608456,37,33.036979
-46.087836,15,33.125444
-52.172012,19,33.237273
-58.454144,20,33.349853
-43.905367,16,33.445269
-407.400445,152,34.354335
-149.454842,61,34.7107
-288.252467,83,35.214003
-66.645759,28,35.377387
-48.454567,36,35.656691
-122.292768,45,35.935958
-215.468264,60,36.288982
-75.242251,29,36.464227
-200.959536,51,36.772193
-44.163585,14,36.864119
-171.548154,63,37.245722
-119.427975,47,37.528149
-233.293133,71,37.979994
-313.132647,86,38.489815
-103.504491,45,38.839577
-220.99425,66,39.247444
-144.035028,57,39.581972
-81.926279,21,39.706418
-98.342686,56,40.055519
-119.276711,31,40.234396
-83.343519,35,40.438551
-161.724337,55,40.76624
-3033.204502,1000,46.966807
-108.60427,33,47.161778
-82.864503,20,47.276405
-277.959306,91,47.817266
-188.703617,69,48.301184
-22.332384,12,48.37073
-134.393239,56,48.698885
-2977.362095,1000,54.872217
-90.331632,36,55.089209
-253.170643,66,55.473285
-58.943103,17,55.572453
-37.470189,14,55.653776
-64.683422,12,55.721249
-234.58339,63,56.109945
-48.313236,13,56.184575
-56.630417,22,56.313728
-53.847436,13,56.393561
-153.499904,44,56.6491
-39.232551,11,56.713886
-74.065077,27,56.887319
-165.891702,71,57.316131
-248.442676,92,57.956543
-51.383026,23,58.093153
-222.001997,66,58.488826
-99.208197,27,58.650903
-143.152581,43,58.935554
-168.033216,54,59.255323
-100.217389,26,59.409102
-156.836418,76,59.87462
-31.666481,18,59.980581
-52.271983,13,60.055215
-53.574575,14,60.136665
-236.383752,66,60.521689
-68.486061,17,60.624076
-152.996392,33,60.910273
-103.783331,30,61.091206
-191.759684,50,61.388912
-21.408501,10,61.445745
-236.477397,64,61.825932
-211.568895,65,62.213441
-190.708006,59,62.553327
-103.83573,37,62.776753
-211.662691,65,63.174848
-198.17512,65,63.555157
-41.387351,14,63.636602
-159.81156,48,64.022256
-104.302645,48,64.32746
-35.784378,12,64.39873
-42.943863,13,64.475591
-190.020766,46,64.749722
-67.062512,16,64.853917
-3152.367495,1000,71.036337
-109.289365,30,71.21601
-64.53525,17,71.319868
-33.337717,11,71.383645
-109.825912,36,71.592925
-43.330551,11,71.658186
-98.295275,34,71.870589
-44.99525,15,71.961473
-30.019304,10,72.018497
-73.457332,15,72.107525
-196.363031,62,72.484975
-155.56738,37,72.702154
-104.952326,59,73.06642
-140.172921,30,73.24461
-49.64129,18,73.423215
-197.553166,48,73.705002
-91.584331,26,73.871325
-89.681235,23,74.002071
-106.617052,27,74.161298
-89.404208,29,74.331231
-91.637637,31,74.511373
-41.781278,12,74.58285
-68.63017,16,74.676975
-101.874531,23,74.830633
-86.823069,23,74.992209
-87.798518,21,75.117687
-46.402947,11,75.181734
-33.488614,11,75.246618
-36.123922,10,75.303414
-58.143571,11,75.370126
-48.137887,13,75.445934
-177.000247,36,75.652444
-143.334619,30,75.839836
-55.202023,14,75.939906
-105.17762,32,76.143531
-78.380695,26,76.294539
-92.386338,26,76.44637
-50.751931,18,76.624123
-105.478831,25,76.774601
-45.706674,16,76.882064
-173.566277,44,77.147984
-67.80496,20,77.269268
-201.612619,53,77.587242
-37.186803,11,77.651463
-45.960211,11,77.719404
-77.338501,22,77.862531
-61.6661,16,77.9728
-186.735204,46,78.26294
-41.646675,16,78.358771
-65.874641,17,78.459549
-109.976731,44,78.718819
-38.288644,20,78.839597
-45.236023,15,78.940299
-165.047131,47,79.225093
-26.400765,12,79.293799
-42.309125,15,79.381728
-144.448992,27,79.543898
-118.530248,35,79.824836
-65.292661,17,79.931716
-3441.319681,1000,86.160513
-93.26484,20,86.279566
-81.974639,22,86.411059
-42.468976,19,86.525898
-42.785529,12,86.599449
-49.001213,13,86.674576
-200.926909,60,87.044476
-49.882477,17,87.146895
-44.634487,11,87.212678
-68.807551,12,87.284906
-168.560586,49,87.574107
-40.818767,20,87.692556
-103.381688,21,87.822581
-90.973313,22,87.961377
-44.74902,11,88.026401
-189.38764,60,88.379831
-59.475075,12,88.447002
-105.106299,29,88.61632
-51.182884,12,88.689015
-54.725686,11,88.754943
-79.382148,28,88.949397
-99.867378,20,89.06739
-153.742546,38,89.3588
-17.974151,15,89.446092
-242.63858,58,89.798643
-48.975376,15,89.904924
-51.344303,11,89.967409
-44.533954,12,90.036917
-76.921609,19,90.153086
-157.038372,58,90.497934
-3256.254748,1000,96.694228
-1074.718769,315,98.619998
-166.536583,43,98.956295
-56.032648,13,99.031918
-50.748175,11,99.098678
-24.840238,11,99.162552
-36.024798,12,99.231349
-56.891893,12,99.30369
-46.45444,15,99.388567
-70.934332,21,99.508132
-30.2809,12,99.577309
-49.385312,11,99.64327
-75.459776,14,99.727309
-82.412609,20,99.857438
-124.90874,40,100.113959
-72.636657,15,100.199764
-123.447876,41,100.437748
-46.515322,12,100.513208
-44.064731,15,100.603185
-183.362418,34,100.815574
-38.66145,11,100.890147
-147.64605,38,101.121068
-53.457784,22,101.254625
-29.646782,12,101.322968
-43.789541,14,101.40792
-81.69021,25,101.560241
-51.246668,13,101.637169
-161.926089,40,101.897067
-134.202878,27,102.136445
-33.176758,10,102.193387
-34.964123,10,102.248948
-33.468234,7,102.288512
-32.260466,9,102.34474
-46.443245,11,102.411227
-40.175933,12,102.481095
-72.518848,21,102.610355
-34.921319,11,102.676257
-41.903357,17,102.782046
-146.959443,37,103.027974
-79.034627,26,103.17942
-60.352015,17,103.278606
-60.308023,14,103.360385
-42.115515,14,103.44301
-46.618309,10,103.501896
-35.812602,11,103.564833
-34.336192,8,103.612279
-50.883966,11,103.681889
-300.09732,83,104.192617
-105.004362,31,104.377273
-47.468004,11,104.441815
-80.156987,25,104.589401
-79.118005,19,104.702502
-41.467403,11,104.773063
-59.312059,12,104.859278
-39.57613,10,104.925789
-35.62956,13,105.007483
-74.253651,19,105.119182
-26.076388,10,105.251061
-65.609442,15,105.340344
-60.189146,24,105.484582
-167.437808,48,105.773151
-33.794651,14,105.868314
-44.492058,10,105.940857
-41.300953,11,106.018265
-28.159068,11,106.081693
-38.049201,11,106.148456
-45.36335,10,106.20805
-106.759054,30,106.38574
-23.034584,12,106.457833
-123.947682,31,106.641753
-111.510228,28,106.814069
-50.536565,13,106.893844
-54.082165,10,106.950929
-40.952425,10,107.010584
-40.438299,11,107.076062
-36.960462,11,107.143473
-39.459997,14,107.224613
-54.894884,13,107.301813
-47.14124,14,107.387806
-122.034514,25,107.53239
-111.462581,27,107.692658
-46.467186,12,107.761213
-44.877575,10,107.829077
-44.891209,7,107.875559
-53.483597,12,107.945141
-60.099083,13,108.024839
-125.574657,28,108.192214
-31.331057,10,108.253672
-36.484093,9,108.30848
-2965.722572,851,113.736031
-43.659582,11,113.812362
-46.90543,10,113.880463
-30.933849,10,113.952784
-67.768686,21,114.090765
-217.05598,54,114.453569
-33.362276,11,114.522326
-69.664619,16,114.6278
-46.376089,13,114.715322
-54.428274,16,114.82167
-98.347642,24,115.061513
-175.153776,56,115.420285
-58.151115,13,115.506715
-58.00014,12,115.582181
-45.005095,11,115.655567
-21.182284,7,115.704139
-115.107615,28,115.899269
-38.005881,10,115.969294
-49.764268,13,116.052237
-57.788233,11,116.124233
-41.919935,15,116.224607
-49.466591,17,116.335158
-62.716708,13,116.420165
-124.238568,37,116.667674
-42.351712,11,116.740061
-38.962372,11,116.821025
-38.81544,10,116.886036
-37.347604,10,116.956062
-42.310371,7,117.007843
-56.756054,10,117.074177
-58.51864,15,117.167262
-61.794293,13,117.250709
-31.970029,10,117.318913
-35.615209,12,117.394655
-73.303897,33,117.61113
-95.330728,18,117.727221
-115.413627,30,117.941537
-55.928315,16,118.043696
-39.834543,20,118.171257
-28.183902,11,118.239778
-25.396473,11,118.308835
-89.032645,26,118.541202
-53.584798,13,118.626821
-37.521276,13,118.710197
-39.078357,10,118.770557
-47.814796,8,118.82801
-40.123543,10,118.895919
-113.232107,32,119.110245
-127.55673,31,119.298658
-68.232376,29,119.482368
-38.218301,11,119.552079
-230.027486,60,119.934514
-114.578976,24,120.085414
-114.704066,44,120.36088
-75.588588,22,120.49816
-162.447356,59,120.877981
-31.783709,10,120.951149
-97.684681,30,121.163451
-45.185857,11,121.234666
-46.045818,11,121.304095
-23.530256,12,121.376
-35.058442,13,121.456815
-51.450592,10,121.521935
-45.048239,11,121.590921
-34.326478,12,121.664962
-120.074418,31,121.950331
-42.073152,11,122.020207
-72.017839,20,122.14567
-39.116034,25,122.300455
-51.906504,12,122.375586
-33.358715,12,122.453442
-68.217191,18,122.568122
-114.525183,52,122.902598
-60.641121,17,123.008798
-42.088986,13,123.092569
-76.692279,19,123.208294
-77.637087,24,123.354539
-57.732898,12,123.429449
-46.239932,12,123.501651
-34.489447,14,123.585485
-52.50963,12,123.660567
-52.021081,12,123.735381
-47.196914,11,123.810792
-49.709918,11,123.887249
-50.262024,13,123.976053
-42.869162,10,124.04326
-39.42211,13,124.122482
-33.972481,11,124.1896
-140.087146,34,124.399014
-83.038598,18,124.514672
-47.864145,13,124.589001
-55.021609,13,124.668125
-25.519045,10,124.732673
-44.795081,11,124.804521
-39.215595,11,124.880765
-62.671147,13,124.956054
-32.429211,10,125.014668
-148.848495,40,125.347955
-56.483442,14,125.434253
-56.961876,19,125.550349
-47.017867,14,125.636112
-74.421075,16,125.735036
-56.464552,15,125.83284
-37.855586,10,125.899283
-86.667865,24,126.045768
-38.955569,13,126.126032
-48.3236,11,126.190935
-32.288944,11,126.255444
-70.033031,20,126.375217
-95.337328,21,126.498449
-113.820096,32,126.69437
-52.050575,12,126.766481
-74.971184,19,126.89738
-88.141035,28,127.077311
-39.222574,11,127.144327
-32.782088,11,127.209651
-46.905015,10,127.268176
-28.293085,9,127.320975
-46.300884,12,127.392165
-111.521734,32,127.585649
-38.090303,11,127.653241
-80.405507,21,127.780619
-34.755573,11,127.862058
-89.567611,31,128.072298
-49.883943,16,128.172693
-80.612929,21,128.370771
-37.326331,12,128.445612
-55.166662,15,128.538562
-75.455434,29,128.714775
-53.074479,10,128.773936
-31.587243,12,128.856806
-37.189512,11,128.934298
-106.557253,25,129.08281
-28.533866,7,129.125001
-36.386355,9,129.18047
-51.256862,12,129.251163
-245.304095,72,129.680824
-46.297903,12,129.752299
-30.274939,12,129.830366
-55.174411,15,129.933819
-51.434206,12,130.010121
-86.265218,22,130.141026
-30.36381,11,130.207028
-111.621864,23,130.33895
-20.72965,11,130.408553
-59.749079,13,130.483995
-24.698013,27,130.64308
-77.317004,23,130.780694
-26.508282,11,130.859144
-36.267806,11,130.925343
-44.123412,12,130.993439
-120.429124,57,131.337271
-42.998797,11,131.403291
-72.183095,21,131.596
-97.20492,31,131.786485
-42.854213,14,131.879605
-31.403686,11,131.944448
-47.014387,12,132.016728
-64.119148,20,132.139093
-43.235612,11,132.205592
-43.056069,11,132.268553
-70.563991,17,132.368205
-36.615267,9,132.422495
-43.692988,11,132.48716
-110.836633,30,132.663444
-85.125524,20,132.787038
-38.035639,13,132.875139
-140.514808,43,133.125455
-79.990658,24,133.265203
-32.291901,10,133.325834
-39.620791,10,133.3833
-100.944816,24,133.522318
-56.915772,12,133.596873
-57.823637,16,133.691548
-17.159984,7,133.737358
-37.754623,10,133.804198
-34.213192,13,133.892877
-85.595096,29,134.105919
-59.508468,18,134.21292
-24.376779,11,134.276851
-128.573621,25,134.423823
-50.866842,10,134.485851
-47.695671,13,134.562811
-48.834746,11,134.6257
-36.313088,11,134.75682
-62.130373,21,134.902758
-22.618448,10,134.96093
-37.102198,12,135.033354
-65.233132,12,135.109154
-39.227236,26,135.261225
-33.417278,10,135.321055
-38.937264,10,135.38489
-23.869186,10,135.445432
-97.613589,44,135.704491
-30.623727,10,135.767869
-47.76099,12,135.846801
-56.131277,13,135.925654
-38.938566,10,135.982796
-42.302106,13,136.061558
