#{"t_start": 1519722024.2311893, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-3059.050279,1000,7.475907
-40.596488,13,7.552987
-105.270516,32,7.822772
-2971.958208,1000,13.916609
-50.19985,22,14.117557
-404.101526,124,14.868521
-134.747307,44,15.130886
-94.945445,32,15.317883
-129.403779,32,15.525031
-193.835248,63,15.892506
-178.61941,54,16.213051
-244.363335,71,16.648293
-80.373492,26,16.800752
-229.577138,81,17.354192
-40.103612,16,17.46711
-601.333805,179,18.560096
-3064.944875,1000,24.722305
-153.438066,44,24.982941
-246.979703,76,25.437178
-217.043347,54,25.764856
-27.279416,10,25.82618
-125.805087,37,26.047451
-158.184946,52,26.358313
-140.548704,48,26.724283
-112.170507,63,27.099115
-165.050151,64,27.487388
-202.670372,58,27.831304
-53.056291,15,27.920674
-279.236459,90,28.464309
-542.530307,191,29.590212
-41.741587,28,29.82485
-26.010518,10,29.883787
-168.453515,65,30.267028
-104.687166,35,30.489717
-228.088697,60,30.840262
-238.043366,88,31.367161
-144.460196,53,31.704065
-105.317553,37,31.922048
-521.911738,209,33.237183
-47.096722,18,33.345047
-424.019764,130,34.132471
-88.418677,32,34.315303
-50.404621,19,34.440304
-131.046157,34,34.647861
-144.472209,62,35.008824
-88.535523,20,35.125607
-339.074402,107,35.768656
-94.027444,44,36.096622
-210.281877,86,36.613837
-205.662173,65,37.000701
-3015.660172,1000,43.181323
-91.647441,34,43.392195
-169.976087,63,43.765619
-89.971276,23,43.899129
-176.493579,56,44.226652
-44.284647,13,44.304507
-71.967765,20,44.455279
-52.040486,18,44.566956
-174.493531,69,44.96997
-3095.740982,1000,51.108641
-25.7898,13,51.18761
-70.944663,15,51.276176
-32.647651,11,51.344519
-36.079669,15,51.449699
-1915.891205,618,55.328994
-144.926021,64,55.722675
-227.466626,64,56.097396
-38.966973,8,56.142785
-91.010229,30,56.315181
-140.194717,37,56.551875
-86.277919,18,56.657622
-81.20396,18,56.76296
-110.797627,37,56.980819
-45.808146,18,57.082888
-132.676476,42,57.335441
-160.255537,48,57.632637
-56.882861,18,57.740622
-790.001166,243,59.290892
-52.999535,18,59.407871
-75.819024,22,59.556722
-118.199385,30,59.734111
-60.57967,25,59.879017
-135.611296,35,60.089837
-256.367716,76,60.55126
-74.450812,17,60.651589
-131.616784,41,60.889037
-41.834892,11,60.951912
-107.000377,27,61.112923
-72.170019,18,61.218596
-58.173798,18,61.407523
-339.284714,87,61.935135
-79.239652,21,62.059061
-46.61608,21,62.176056
-30.242057,16,62.272399
-203.559925,52,62.588637
-131.672717,43,62.841287
-139.17589,45,63.103028
-379.576308,137,63.928955
-95.743263,37,64.143753
-86.060769,50,64.531929
-68.129461,28,64.723365
-74.219646,18,64.835859
-219.570086,80,65.307743
-181.156558,52,65.626671
-72.892039,17,65.724604
-37.497184,13,65.798278
-52.236668,13,65.875064
-37.956561,25,66.021319
-41.258709,10,66.082521
-59.289714,28,66.241897
-60.432157,16,66.338034
-76.727367,24,66.507728
-120.657905,60,66.854764
-71.646073,24,66.994694
-30.242586,11,67.057493
-184.759202,46,67.33096
-65.026148,16,67.444182
-92.858406,33,67.727663
-55.055976,13,67.804714
-46.55266,15,67.891088
-53.843998,12,67.96011
-84.442818,27,68.118085
-68.302362,17,68.217024
-41.218554,13,68.296709
-100.525828,41,68.548476
-259.030802,78,69.010869
-128.247321,32,69.20389
-238.874327,53,69.543727
-34.403757,12,69.616005
-71.855042,19,69.728411
-38.68391,12,69.798244
-44.759376,15,69.885705
-122.077721,34,70.078474
-55.857107,12,70.149991
-48.552232,11,70.214289
-81.926161,22,70.348812
-57.261881,14,70.447655
-26.932686,10,70.517187
-70.76563,19,70.639815
-74.469772,17,70.809175
-200.744811,49,71.097078
-53.8707,12,71.167134
-149.778706,53,71.501356
-186.188867,63,71.876581
-175.545703,47,72.154605
-78.697719,25,72.301097
-158.064869,47,72.590859
-51.601799,11,72.653051
-89.820803,32,72.852604
-43.711698,11,72.921395
-109.179904,37,73.136638
-61.609586,13,73.212263
-52.14204,14,73.296555
-30.134055,11,73.372299
-101.695879,34,73.582303
-63.102147,17,73.678841
-100.087231,32,73.869819
-122.583411,42,74.189706
-201.114638,46,74.47241
-77.783577,31,74.652419
-141.798972,34,74.852745
-123.418255,27,75.010145
-44.624255,11,75.070552
-174.335426,59,75.443031
-33.277409,11,75.522901
-142.551586,21,75.652823
-73.729289,20,75.772
-46.056424,12,75.841284
-231.608703,61,76.19433
-93.742042,46,76.490042
-67.687802,18,76.614657
-81.23221,18,76.720285
-68.926808,28,76.883755
-56.184116,16,76.97798
-154.240667,39,77.27721
-33.96614,15,77.370802
-33.178843,13,77.460007
-97.387147,34,77.665025
-85.315003,21,77.793787
-65.239367,18,77.902704
-56.077955,15,77.994094
-73.340219,21,78.115422
-52.803344,24,78.25858
-72.789216,19,78.382315
-66.190756,13,78.46838
-46.374121,18,78.595638
-111.031802,25,78.752545
-84.902086,23,78.887821
-144.635885,36,79.099091
-90.451197,43,79.357483
-115.026837,32,79.569535
-47.460307,10,79.627316
-58.257765,18,79.732545
-20.886926,11,79.795998
-69.074464,14,79.878741
-89.351653,22,80.011094
-46.011075,15,80.097102
-16.862235,14,80.176184
-81.833661,24,80.394639
-55.647916,19,80.5168
-38.648889,15,80.603197
-93.55319,19,80.712124
-40.72591,12,80.782055
-61.039868,20,80.906287
-60.099338,22,81.037482
-49.158134,13,81.112448
-159.421063,53,81.448045
-164.115762,54,81.772861
-31.338293,12,81.843317
-41.752982,12,81.917429
-41.566495,15,82.006793
-38.745703,16,82.098422
-111.346669,34,82.297378
-133.552727,47,82.607042
-47.643746,12,82.674937
-158.618735,41,82.915148
-149.765581,53,83.227433
-70.972029,21,83.351544
-25.381441,12,83.50171
-73.831286,24,83.67192
-61.638655,15,83.764182
-66.309584,18,83.872769
-70.929841,26,84.030096
-60.260304,19,84.14208
-124.565948,30,84.325027
-79.124557,29,84.518612
-312.223776,74,84.975072
-47.031778,13,85.05284
-146.032757,33,85.243828
-44.427818,16,85.342037
-113.661489,33,85.548188
-75.670869,19,85.661466
-76.430952,21,85.782133
-65.920112,20,85.897321
-42.164658,10,85.956643
-90.93053,22,86.088518
-111.243452,28,86.253953
-221.888868,51,86.578213
-65.626836,32,86.839639
-16.034466,14,86.922145
-75.657621,30,87.102534
-58.382821,21,87.228798
-55.600301,12,87.298532
-157.67785,32,87.503854
-50.947331,13,87.580593
-88.239328,19,87.692753
-100.32502,27,87.855995
-115.184697,30,88.035803
-30.742384,11,88.099143
-28.77504,11,88.164581
-35.630987,13,88.24067
-45.38033,12,88.309972
-131.05173,40,88.563015
-41.613401,14,88.643778
-91.652222,21,88.769299
-102.492597,26,88.921393
-168.771929,65,89.301091
-103.824588,19,89.432402
-58.14121,16,89.53937
-132.586944,25,89.685613
-54.539147,15,89.773979
-44.441268,11,89.907562
-46.43415,14,89.988531
-46.345682,12,90.059974
-79.027588,25,90.210059
-64.541918,13,90.286667
-83.540214,18,90.406043
-346.724357,95,90.978279
-43.916209,12,91.05069
-155.658452,49,91.340799
-42.629312,11,91.414729
-41.142246,10,91.488396
-95.563037,26,91.644352
-54.618111,19,91.757222
-44.525472,11,91.823958
-80.484167,19,91.93437
-55.119804,14,92.02145
-75.347688,22,92.152398
-104.674063,34,92.357348
-290.602127,76,92.820645
-30.328608,11,92.888258
-89.588609,29,93.128842
-80.162483,27,93.286296
-35.366596,11,93.357253
-99.92309,19,93.487798
-43.6253,10,93.547826
-42.889894,11,93.612525
-38.183985,13,93.690261
-53.311685,14,93.772471
-32.129241,11,93.836261
-103.301602,18,93.936829
-31.306312,11,93.999266
-56.124863,13,94.077224
-48.286793,11,94.142508
-98.324788,26,94.299903
-79.871668,17,94.406459
-57.325912,15,94.507958
-46.139913,12,94.579547
-44.091991,23,94.712652
-133.286108,38,94.93539
-63.524899,17,95.032887
-66.903362,14,95.116319
-29.270387,10,95.1766
-91.892418,27,95.336616
-37.007516,12,95.421174
-32.559453,13,95.511467
-42.992946,10,95.569779
-61.46177,26,95.720249
-35.290341,10,95.780858
-93.741136,25,95.932228
-106.133004,21,96.056352
-152.194989,33,96.328072
-103.900906,27,96.502775
-49.230004,12,96.575202
-116.604963,27,96.738311
-176.721966,40,96.972282
-53.494692,14,97.05966
-90.103653,22,97.192195
-40.494559,11,97.258394
-74.536796,17,97.363273
-37.23434,11,97.438282
-74.5205,17,97.546971
-107.090463,29,97.719436
-53.675987,10,97.779241
-38.428122,18,97.884161
-49.707137,9,97.938038
-45.92735,14,98.023689
-204.755286,49,98.320693
-93.570637,50,98.645886
-44.697357,10,98.70394
-74.295823,16,98.799247
-93.899658,24,98.938056
-46.080386,10,98.998251
-27.727162,10,99.059056
-27.796071,12,99.130338
-43.014285,11,99.197057
-138.641475,32,99.462075
-47.441442,11,99.53433
-46.92207,14,99.613285
-127.510062,31,99.797074
-47.656724,9,99.849728
-54.243516,11,99.914055
-58.324053,12,99.982322
-33.72406,11,100.046025
-26.767052,10,100.103436
-59.034756,13,100.178551
-79.892042,19,100.291182
-58.983331,12,100.367935
-194.912244,60,100.748648
-44.815368,12,100.819427
-58.230583,13,100.894803
-42.060095,11,100.957255
-38.290101,10,101.016448
-31.306336,12,101.089995
-63.874215,13,101.168877
-91.516482,23,101.30612
-76.462465,24,101.468372
-40.758168,13,101.551585
-105.846714,33,101.747444
-36.207875,18,101.855428
-53.354338,10,101.912557
-66.606804,24,102.0625
-37.793542,11,102.126543
-52.28511,17,102.224538
-25.727979,11,102.29259
-87.093052,18,102.412628
-42.64756,10,102.482875
-59.983318,17,102.656018
-35.959889,10,102.718128
-39.113781,11,102.781477
-66.962139,15,102.867311
-35.919645,11,102.931611
-80.680713,22,103.06539
-49.054985,12,103.138613
-152.681328,43,103.40876
-36.568877,12,103.491873
-97.267808,23,103.636546
-45.407997,11,103.700241
-28.024086,12,103.768009
-83.82547,14,103.850945
-34.341711,10,103.909171
-51.374644,12,103.980391
-38.316041,12,104.048718
-30.710987,8,104.096008
-123.533685,28,104.263734
-92.299215,23,104.412623
-49.651731,11,104.485251
-48.467415,10,104.54496
-39.221976,19,104.657626
-31.309946,10,104.715168
-76.228491,28,104.883327
-39.476905,12,104.95485
-213.932361,44,105.214749
-72.412236,20,105.339277
-308.101668,66,105.826787
-42.562121,11,105.894882
-32.395672,10,105.953179
-37.424162,11,106.020679
-73.655674,24,106.164931
-42.381676,10,106.222965
-40.505548,10,106.28203
-66.807208,11,106.350518
-39.698669,11,106.427243
-80.154588,32,106.642191
-48.809621,12,106.715072
-34.767505,13,106.791656
-221.792115,57,107.130619
-36.749442,10,107.190038
-90.037629,26,107.344529
-79.164796,28,107.516634
-43.020708,10,107.576547
-42.98731,12,107.648121
-66.101622,12,107.720925
-106.579322,23,107.856576
-34.951545,10,107.916245
-36.619564,13,107.993784
-80.159766,18,108.098346
-54.685275,14,108.180584
-62.084465,16,108.275306
-61.718715,14,108.358051
-46.975157,13,108.444299
-65.224304,15,108.533346
-37.185634,11,108.600905
-39.249369,13,108.680525
-37.170939,12,108.7503
-44.078922,10,108.810507
-41.277788,11,108.879328
-30.937717,12,109.02025
-65.563233,12,109.094862
-2434.901518,659,113.248018
-88.196714,17,113.356586
-49.121709,14,113.452657
-45.300682,12,113.53083
-93.432204,24,113.679704
-69.901119,20,113.805529
-65.531595,12,113.879703
-35.22673,11,113.95049
-90.692415,20,114.072868
-59.332948,10,114.132692
-47.262351,10,114.19734
-30.071187,12,114.272414
-41.689663,11,114.338512
-61.642276,14,114.436742
-37.850722,6,114.480268
-64.470758,16,114.590091
-22.880417,10,114.655664
-28.586173,9,114.716097
-55.558614,10,114.782908
-46.269508,9,114.842261
-51.05478,10,114.909538
-47.079132,17,115.023239
-66.077981,14,115.114041
-41.695331,11,115.187464
-46.022471,12,115.266438
-46.005941,12,115.344461
-49.091778,18,115.477067
-35.234143,10,115.613736
-33.931808,12,115.691162
-68.643162,17,115.799253
