#{"t_start": 1519722024.7784083, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-140.497798,44,0.920628
-140.154429,70,1.334041
-64.492811,18,1.437902
-197.667331,63,1.811038
-93.887038,33,2.01092
-190.677522,60,2.368026
-29.109889,13,2.445599
-165.037019,59,2.790915
-88.481485,24,2.961175
-144.701267,46,3.238183
-149.296838,69,3.639682
-168.4588,58,4.275126
-149.814895,67,4.669928
-247.991622,73,5.116583
-198.737851,73,5.543051
-106.477361,35,5.751768
-55.318457,21,5.885261
-76.907603,22,6.018152
-2940.521332,1000,12.197603
-43.300253,14,12.277747
-141.247468,46,12.55231
-131.241164,50,12.846105
-140.980638,26,13.01245
-269.014735,78,13.539201
-48.555298,13,13.617413
-155.314838,60,13.993041
-39.568741,16,14.087164
-89.694776,22,14.216711
-95.480326,47,14.4944
-96.206356,33,14.692801
-36.106761,23,14.831125
-3029.117888,1000,21.011948
-431.511667,129,21.782919
-42.633345,12,21.864851
-124.67703,46,22.145324
-278.023398,74,22.583594
-102.233224,32,22.771241
-51.881043,18,22.962804
-296.469806,93,23.512836
-85.892187,26,23.668302
-697.118209,219,24.996931
-97.038255,29,25.163059
-281.497467,96,25.738897
-36.064066,17,25.847602
-193.256571,67,26.321211
-72.145821,17,26.418851
-38.91931,26,26.580565
-123.430278,41,26.824616
-186.720902,63,27.202922
-165.467866,46,27.477363
-214.950562,77,27.942952
-181.273321,66,28.327708
-22.728972,11,28.394495
-313.822378,110,29.044411
-99.879782,34,29.315026
-61.595864,16,29.409049
-250.683422,76,29.861961
-284.648618,104,30.483641
-167.950903,58,30.835887
-39.132423,13,30.922062
-106.986532,38,31.158396
-42.703773,14,31.239741
-67.167473,22,31.371365
-150.343189,71,31.79043
-119.21606,46,32.075552
-35.954607,14,32.157975
-258.06995,72,32.651768
-2843.967921,1000,38.817286
-36.004979,12,38.903094
-155.082743,69,39.321616
-129.163699,54,39.639009
-124.276616,36,39.858333
-142.134818,57,40.203318
-89.708847,27,40.360184
-185.214781,60,40.716645
-358.35709,116,41.413192
-55.144988,24,41.555227
-63.861935,23,41.689066
-333.182086,107,42.407811
-220.268063,56,42.734375
-81.559276,27,42.907837
-102.743149,36,43.120762
-80.662515,27,43.279588
-222.086057,77,43.731435
-301.58937,86,44.272763
-118.314452,27,44.430106
-150.049543,56,44.763074
-107.75299,30,45.03801
-52.748033,12,45.112435
-71.092199,29,45.281365
-272.260704,87,45.807515
-53.554164,17,45.91872
-125.412158,46,46.183588
-119.276941,37,46.404976
-125.313117,50,46.704488
-77.401194,23,46.852102
-40.824916,20,46.992455
-54.810618,25,47.144042
-102.977341,39,47.365413
-150.550434,65,47.745553
-205.329527,67,48.226515
-34.816308,11,48.290949
-77.201319,24,48.434709
-137.896137,48,48.713218
-193.946231,59,49.070213
-356.652913,120,49.771293
-413.682695,111,50.43128
-143.942769,37,50.648134
-279.989825,85,51.189958
-49.177829,14,51.344714
-213.779881,75,51.796041
-450.685903,129,52.562426
-429.627713,131,53.344026
-115.155996,29,53.515079
-3164.032207,997,59.70735
-42.454572,13,59.783299
-63.926067,13,59.867047
-29.05942,11,59.937046
-47.659806,17,60.035222
-189.440506,55,60.357094
-29.517298,15,60.439173
-37.028211,17,60.542928
-174.358487,67,61.030657
-31.450696,14,61.118778
-168.171773,43,61.371857
-90.582694,30,61.5452
-37.595368,9,61.5967
-155.698908,33,61.793198
-294.309077,79,62.266991
-3162.345122,1000,68.440094
-184.094698,37,68.663264
-95.693065,25,68.814346
-53.824694,17,68.931139
-155.931662,44,69.200393
-101.378197,32,69.387518
-59.635646,11,69.447303
-86.259188,37,69.662678
-218.159736,60,70.059043
-158.707543,36,70.33928
-251.085673,63,70.708463
-176.278352,43,70.985956
-177.724661,57,71.325697
-225.187178,46,71.595235
-53.280759,16,71.688432
-42.599958,11,71.755012
-135.128919,47,72.04568
-38.881011,14,72.125663
-56.281563,17,72.225963
-103.861935,37,72.457896
-27.361507,17,72.557973
-29.732405,10,72.615859
-199.826099,78,73.094279
-178.534121,44,73.423673
-105.564709,24,73.567394
-71.539134,41,73.815566
-100.994687,31,73.998978
-148.243898,47,74.276914
-82.521248,29,74.448408
-34.819941,12,74.512979
-39.320334,13,74.590292
-107.917394,21,74.714143
-332.68962,83,75.251107
-155.033337,46,75.516345
-28.564462,10,75.574441
-65.958845,18,75.679967
-38.869729,13,75.755561
-110.020136,43,76.051493
-28.551676,13,76.129124
-62.879544,20,76.24526
-62.581484,13,76.320689
-99.648728,26,76.475095
-244.534206,48,76.831193
-49.613932,25,76.993135
-92.328439,20,77.111979
-29.433572,11,77.180448
-175.049605,48,77.471237
-64.887094,22,77.600836
-45.429252,11,77.665491
-81.760991,26,77.828889
-40.221244,14,77.921967
-177.031139,50,78.249638
-57.522681,10,78.307577
-16.907275,12,78.379141
-102.652804,22,78.508651
-44.67755,12,78.578219
-32.215133,10,78.638063
-47.936483,22,78.767286
-109.610457,34,78.986492
-69.145758,13,79.071371
-69.386519,19,79.180161
-221.945926,60,79.536023
-48.16237,16,79.624985
-57.683394,19,79.806926
-46.824764,10,79.877606
-76.426517,13,79.957597
-93.975851,18,80.06302
-118.75183,33,80.255957
-44.644504,7,80.299168
-34.780649,13,80.378224
-193.446262,63,80.750698
-69.851388,30,80.950886
-159.486347,49,81.244297
-104.146766,30,81.426787
-68.678045,19,81.537184
-115.953732,37,81.750968
-46.850578,14,81.84319
-3292.366325,1000,88.075318
-34.108792,11,88.143473
-105.500117,33,88.336199
-100.256275,29,88.501301
-38.51222,11,88.564513
-132.316761,28,88.733175
-123.963841,27,88.915725
-38.820483,12,88.994764
-101.763099,19,89.103984
-64.514806,13,89.182419
-55.307505,13,89.326258
-38.662133,19,89.437847
-29.308921,11,89.504072
-169.406194,45,89.772738
-76.228293,22,89.922341
-63.370062,15,90.011254
-49.547633,11,90.075682
-75.939041,23,90.214523
-44.28066,11,90.280189
-37.775983,12,90.347955
-68.203904,18,90.458699
-158.790435,44,90.716794
-154.70462,66,91.134513
-52.969909,11,91.199823
-71.604958,24,91.343371
-62.586714,22,91.475509
-204.792072,47,91.752247
-65.717547,18,91.880097
-102.696137,26,92.034383
-58.725388,12,92.10654
-117.607482,37,92.324559
-70.796585,18,92.496878
-45.355677,11,92.560541
-65.904869,29,92.734011
-54.722239,13,92.8179
-32.014162,11,92.896063
-77.334616,16,92.997012
-124.70253,36,93.207877
-67.346829,21,93.330904
-34.948295,11,93.391007
-80.137071,18,93.495834
-32.960975,11,93.561781
-46.931005,11,93.62853
-70.643895,13,93.703454
-33.988651,12,93.776418
-69.120374,20,93.913496
-45.730998,11,93.98227
-57.435779,17,94.083268
-30.418879,13,94.156005
-245.058207,55,94.476994
-41.353709,14,94.557569
-63.535468,19,94.674101
-49.632026,11,94.73596
-37.353298,10,94.801939
-57.579229,12,94.883649
-74.435046,27,95.056174
-49.407969,9,95.105768
-49.13363,13,95.181596
-116.783415,27,95.345043
-127.499693,38,95.574317
-56.223758,12,95.716138
-48.42895,12,95.787291
-96.127853,26,95.956113
-75.628868,15,96.05056
-274.845067,84,96.550166
-114.775041,26,96.706868
-46.932837,21,96.839434
-31.945777,13,96.926393
-51.542534,12,97.002869
-36.609752,15,97.091209
-31.788595,11,97.157671
-49.172663,15,97.245601
-59.158097,15,97.333301
-68.276822,15,97.421404
-34.233299,11,97.49067
-49.595595,11,97.555222
-31.170516,11,97.623569
-202.183488,53,97.968846
-48.271084,20,98.08541
-31.422908,13,98.16411
-68.550793,18,98.271211
-37.022688,9,98.324214
-44.225061,10,98.380089
-66.493512,12,98.451858
-76.859059,27,98.617488
-111.367617,39,98.923579
-114.779032,24,99.067837
-29.816569,14,99.153169
