#{"t_start": 1519722025.07768, "env_id": "Ant-v2", "gym_version": "0.10.2"}
r,l,t
-131.765393,32,0.542343
-407.511882,99,1.132537
-161.805816,62,1.498159
-372.245898,78,1.963241
-168.794798,45,2.233365
-442.776632,124,2.998363
-312.738421,85,3.787936
-412.095553,124,4.514057
-54.890321,17,4.629924
-605.297778,214,5.906597
-72.720527,26,6.067484
-38.72631,10,6.126194
-397.465569,137,7.021441
-115.2106,37,7.240669
-86.711405,24,7.383857
-222.349963,69,7.808258
-238.515494,78,8.268197
-485.27298,137,9.085068
-146.923325,52,9.398884
-18.110166,14,9.478676
-211.593101,60,9.858555
-59.66748,20,10.052378
-181.91879,54,10.375824
-374.910321,128,11.150035
-28.595763,12,11.220926
-58.722628,17,11.317402
-34.764684,12,11.389361
-371.640456,124,12.152074
-167.063481,46,12.422803
-284.191178,89,12.957335
-67.588577,14,13.040349
-72.38453,25,13.258646
-39.023924,14,13.341287
-135.734778,40,13.599569
-59.42557,22,13.729237
-113.924397,48,14.011252
-88.071252,28,14.178591
-305.693554,100,14.787618
-309.36193,81,15.266135
-41.004711,13,15.338461
-96.057877,26,15.494948
-157.509193,69,15.913507
-259.903914,116,16.710221
-3020.259657,1000,22.874083
-68.159275,33,23.062748
-3035.39605,1000,29.193798
-154.693322,55,29.51717
-103.288635,27,29.695218
-153.116617,46,29.961174
-157.502767,51,30.264166
-70.750798,18,30.369378
-97.717006,40,30.621051
-77.336127,23,30.770886
-36.426244,13,30.846826
-2953.618226,1000,36.978471
-217.221488,69,37.388641
-52.595496,20,37.510982
-122.071231,34,37.742512
-126.090383,40,37.980917
-117.796237,47,38.260983
-165.503307,56,38.687101
-73.542205,29,38.858171
-131.192081,51,39.159512
-19.604502,14,39.242826
-65.867683,24,39.384295
-149.474148,37,39.623549
-31.979818,17,39.728289
-134.797446,54,40.037637
-77.566614,22,40.16615
-78.386053,22,40.299105
-556.924621,155,41.223377
-173.635747,53,41.616322
